Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Ломоносовский район																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1091	55	45	40	50	50	50	35	55	45	51	45	40	65	65	45	40	50	55	55	40	55	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	896	35	37	31	46	39	33	34	45	33	42	36	31	49	59	38	38	45	50	46	36	46	47					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	778	35	36	25	34	30	34	44	67	19	21	42	32	27	27	39	20	19	36	36	63	35	57					
14	Число погашенных неиспользованных открепительных удостоверений	195	20	8	9	4	11	17	1	10	12	9	9	9	16	6	7	2	5	5	9	4	9	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	0	1	0	1	2	2	1	4	0	2	1	0	3	3	1	3	0	1	0	1	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4773	209	210	191	152	207	197	207	202	227	230	212	155	285	216	334	195	226	205	221	238	186	268					
		16.65%	17.53%	16.48%	17.78%	12.95%	20.08%	14.56%	17.05%	17.60%	18.96%	18.34%	16.35%	16.77%	17.83%	14.18%	21.37%	11.74%	18.91%	14.79%	17.12%	17.18%	14.33%	16.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2381	74	96	89	107	93	90	103	111	99	103	115	80	151	155	126	99	103	134	103	133	90	127					
		8.31%	6.21%	7.54%	8.29%	9.11%	9.02%	6.65%	8.48%	9.67%	8.27%	8.21%	8.87%	8.66%	9.45%	10.18%	8.06%	5.96%	8.62%	9.67%	7.98%	9.60%	6.93%	7.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	485	29	16	28	13	18	17	30	12	19	16	16	16	16	25	24	19	15	26	23	31	37	39					
		1.69%	2.43%	1.26%	2.61%	1.11%	1.75%	1.26%	2.47%	1.05%	1.59%	1.28%	1.23%	1.73%	1.00%	1.64%	1.54%	1.14%	1.26%	1.88%	1.78%	2.24%	2.85%	2.38%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7338	325	304	305	316	248	287	268	303	287	323	308	231	343	311	399	303	337	370	342	362	530	536					
		25.60%	27.27%	23.86%	28.40%	26.92%	24.05%	21.21%	22.08%	26.39%	23.98%	25.76%	23.75%	25.00%	21.46%	20.42%	25.53%	18.24%	28.20%	26.70%	26.49%	26.14%	40.83%	32.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5306	215	285	254	172	220	241	207	238	252	270	269	168	343	224	344	208	248	237	231	237	195	248					
		18.51%	18.04%	22.37%	23.65%	14.65%	21.34%	17.81%	17.05%	20.73%	21.05%	21.53%	20.74%	18.18%	21.46%	14.71%	22.01%	12.52%	20.75%	17.10%	17.89%	17.11%	15.02%	15.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7455	310	221	180	395	210	494	371	249	280	278	340	261	415	555	264	765	223	361	347	347	210	379					
		26.00%	26.01%	17.35%	16.76%	33.65%	20.37%	36.51%	30.56%	21.69%	23.39%	22.17%	26.21%	28.25%	25.97%	36.44%	16.89%	46.06%	18.66%	26.05%	26.88%	25.05%	16.18%	23.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	284	8	10	6	14	12	11	14	6	11	11	19	8	27	15	16	8	9	21	14	12	14	18					
		0.99%	0.67%	0.78%	0.56%	1.19%	1.16%	0.81%	1.15%	0.52%	0.92%	0.88%	1.46%	0.87%	1.69%	0.98%	1.02%	0.48%	0.75%	1.52%	1.08%	0.87%	1.08%	1.10%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
