Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Ломоносовский район																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204					
		0.49%	0.85%	0.31%	0.09%	0.70%	0.74%	0.17%	0.50%	0.36%	0.08%	0.24%	0.35%	0.29%	0.50%	0.44%	0.13%	0.65%	0.80%	1.26%	0.40%	0.35%	0.74%	1.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	1578	77	74	63	73	76	70	66	77	56	70	66	87	85	97	76	69	48	47	61	92	66	82					
		5.76%	6.53%	5.79%	5.45%	7.30%	7.02%	6.06%	5.50%	7.00%	4.61%	5.64%	5.79%	6.41%	6.03%	7.17%	4.95%	5.59%	3.83%	4.95%	4.89%	6.36%	4.87%	5.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2237	90	102	106	70	78	95	108	88	97	92	104	111	140	93	141	101	100	61	105	109	104	142					
		8.17%	7.63%	7.98%	9.17%	7.00%	7.21%	8.23%	9.00%	8.00%	7.98%	7.41%	9.13%	8.18%	9.94%	6.88%	9.19%	8.18%	7.98%	6.42%	8.42%	7.53%	7.68%	9.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	493	17	19	29	18	15	22	20	19	20	23	14	22	32	18	26	13	34	11	22	38	40	21					
		1.80%	1.44%	1.49%	2.51%	1.80%	1.39%	1.90%	1.67%	1.73%	1.64%	1.85%	1.23%	1.62%	2.27%	1.33%	1.69%	1.05%	2.71%	1.16%	1.76%	2.63%	2.95%	1.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11499	449	523	428	489	412	465	495	437	511	525	427	625	612	636	542	553	534	499	550	633	468	686					
		41.99%	38.05%	40.92%	37.02%	48.90%	38.08%	40.26%	41.25%	39.73%	42.02%	42.30%	37.49%	46.06%	43.44%	47.04%	35.31%	44.78%	42.62%	52.53%	44.11%	43.75%	34.56%	45.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2839	143	145	143	74	107	122	125	122	130	136	148	139	146	106	200	160	128	87	105	142	92	139					
		10.37%	12.12%	11.35%	12.37%	7.40%	9.89%	10.56%	10.42%	11.09%	10.69%	10.96%	12.99%	10.24%	10.36%	7.84%	13.03%	12.96%	10.22%	9.16%	8.42%	9.81%	6.79%	9.29%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
