Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Асекеевская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
14	Число погашенных открепительных удостоверений	447	62	47	10	10	10	10	5	15	10	36	9	15	14	13	5	10	3	9	5	15	8	5	15	24	3	15	3	14	30	12	5					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	162	8	7	10	11	3	3	2	2	3	17	3	2	8	4	0	2	4	1	1	0	5	2	6	21	1	2	0	7	16	3	8					
		1.31%	0.65%	0.72%	3.70%	3.83%	1.13%	0.94%	2.22%	0.47%	1.41%	1.69%	1.27%	0.39%	1.71%	0.90%	0.0%	0.74%	2.45%	0.38%	0.62%	0.0%	2.05%	1.72%	1.21%	3.67%	0.73%	0.52%	0.0%	1.58%	1.75%	0.75%	1.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	139	31	20	1	3	0	3	2	9	2	9	3	3	4	1	2	0	2	1	2	10	0	3	5	9	0	0	1	2	6	5	0					
		1.12%	2.54%	2.06%	0.37%	1.04%	0.0%	0.94%	2.22%	2.15%	0.94%	0.89%	1.27%	0.59%	0.85%	0.22%	1.51%	0.0%	1.22%	0.38%	1.25%	2.44%	0.0%	2.58%	1.01%	1.57%	0.0%	0.0%	0.90%	0.45%	0.65%	1.25%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	223	31	6	5	12	1	2	1	6	1	15	7	11	4	3	1	5	2	8	4	12	7	3	12	6	0	9	0	10	25	8	6					
		1.81%	2.54%	0.62%	1.85%	4.18%	0.37%	0.62%	1.11%	1.43%	0.47%	1.49%	2.97%	2.19%	0.85%	0.68%	0.75%	1.86%	1.22%	3.06%	2.5%	2.93%	2.88%	2.58%	2.42%	1.05%	0.0%	2.34%	0.0%	2.26%	2.73%	2.01%	1.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	152	43	16	5	3	0	4	0	8	1	15	1	2	6	1	3	3	7	2	0	1	1	0	2	5	0	2	0	3	18	0	0					
		1.23%	3.52%	1.65%	1.85%	1.04%	0.0%	1.25%	0.0%	1.91%	0.47%	1.49%	0.42%	0.39%	1.28%	0.22%	2.27%	1.11%	4.29%	0.76%	0.0%	0.24%	0.41%	0.0%	0.40%	0.87%	0.0%	0.52%	0.0%	0.67%	1.96%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	42	1	2	0	1	1	3	0	2	1	4	6	1	1	1	0	1	5	0	2	0	2	0	0	0	0	0	0	1	4	0	3					
		0.34%	0.08%	0.20%	0.0%	0.34%	0.37%	0.94%	0.0%	0.47%	0.47%	0.39%	2.55%	0.19%	0.21%	0.22%	0.0%	0.37%	3.06%	0.0%	1.25%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.43%	0.0%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	2	8	2	1	0	1	0	3	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	3	4	0					
		0.26%	0.16%	0.82%	0.74%	0.34%	0.0%	0.31%	0.0%	0.71%	0.0%	0.19%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.22%	0.32%	1.00%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	68	10	9	1	3	0	1	1	3	1	8	3	0	1	0	0	1	2	2	2	2	1	0	0	2	0	2	0	1	6	5	1					
		0.55%	0.81%	0.93%	0.37%	1.04%	0.0%	0.31%	1.11%	0.71%	0.47%	0.79%	1.27%	0.0%	0.21%	0.0%	0.0%	0.37%	1.22%	0.76%	1.25%	0.48%	0.41%	0.0%	0.0%	0.35%	0.0%	0.52%	0.0%	0.22%	0.65%	1.25%	0.24%					
25	"8. ""Народно-республиканская партия России"""	24	1	2	0	0	0	0	0	0	1	3	0	1	2	3	0	0	1	0	0	2	3	0	0	1	2	0	0	0	1	0	1					
		0.19%	0.08%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.29%	0.0%	0.19%	0.42%	0.68%	0.0%	0.0%	0.61%	0.0%	0.0%	0.48%	1.23%	0.0%	0.0%	0.17%	1.47%	0.0%	0.0%	0.0%	0.10%	0.0%	0.24%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	5	1	0	1	0	1	0	2	3	4	2	0	2	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	2					
		0.22%	0.40%	0.10%	0.0%	0.34%	0.0%	0.31%	0.0%	0.47%	1.41%	0.39%	0.85%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.48%					
27	"10. ""Аграрная партия России"""	2579	201	221	20	80	58	50	10	156	53	99	59	107	154	92	30	25	10	29	64	66	41	18	98	165	53	177	23	92	115	126	87					
		20.95%	16.47%	22.85%	7.40%	27.87%	21.88%	15.72%	11.11%	37.32%	25.0%	9.88%	25.10%	21.31%	32.97%	20.90%	22.72%	9.32%	6.13%	11.11%	40.0%	16.13%	16.87%	15.51%	19.83%	28.89%	38.97%	46.21%	20.72%	20.81%	12.58%	31.65%	21.01%					
28	"11. ""Истинные патриоты России"""	20	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	1	1	0	0	0	0	2	0	1					
		0.16%	0.24%	0.31%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.24%	1.23%	1.72%	0.20%	0.17%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	9	5	0	2	0	1	0	0	1	7	2	1	0	1	0	7	2	0	0	5	3	1	6	3	0	2	0	0	6	2	6					
		0.58%	0.73%	0.51%	0.0%	0.69%	0.0%	0.31%	0.0%	0.0%	0.47%	0.69%	0.85%	0.19%	0.0%	0.22%	0.0%	2.61%	1.22%	0.0%	0.0%	1.22%	1.23%	0.86%	1.21%	0.52%	0.0%	0.52%	0.0%	0.0%	0.65%	0.50%	1.44%					
30	"13. ""Демократическая партия России"""	27	3	1	2	1	0	0	0	0	0	3	0	0	1	4	0	0	1	0	0	1	0	1	0	2	0	0	0	1	5	1	0					
		0.21%	0.24%	0.10%	0.74%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.21%	0.90%	0.0%	0.0%	0.61%	0.0%	0.0%	0.24%	0.0%	0.86%	0.0%	0.35%	0.0%	0.0%	0.0%	0.22%	0.54%	0.25%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	1	1	0	1	0	0	0	0	2	2	0	1	0	0	1	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0					
		0.13%	0.16%	0.10%	0.37%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.19%	0.85%	0.0%	0.21%	0.0%	0.0%	0.37%	0.0%	0.38%	0.0%	0.24%	0.0%	0.0%	0.60%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	2	0	1	0	1					
		0.10%	0.0%	0.10%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.20%	0.35%	0.0%	0.0%	1.80%	0.0%	0.10%	0.0%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	651	91	100	25	15	16	14	1	18	10	48	10	23	19	10	4	3	7	8	6	12	10	5	14	27	3	27	0	21	54	7	43					
		5.28%	7.45%	10.34%	9.25%	5.22%	6.03%	4.40%	1.11%	4.30%	4.71%	4.79%	4.25%	4.58%	4.06%	2.27%	3.03%	1.11%	4.29%	3.06%	3.75%	2.93%	4.11%	4.31%	2.83%	4.72%	2.20%	7.04%	0.0%	4.75%	5.90%	1.75%	10.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	3	2	0	1	3	0	1	0	5	0	4	3	1	0	1	1	1	0	2	1	1	0	1	0	0	0	0	0	0	1					
		0.26%	0.08%	0.31%	0.74%	0.0%	0.37%	0.94%	0.0%	0.23%	0.0%	0.49%	0.0%	0.79%	0.64%	0.22%	0.0%	0.37%	0.61%	0.38%	0.0%	0.48%	0.41%	0.86%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%					
35	"18. ""ЛДПР"""	1464	79	56	46	13	50	50	4	50	37	191	20	55	41	93	8	63	32	32	19	37	18	5	85	20	20	18	1	47	155	57	62					
		11.89%	6.47%	5.79%	17.03%	4.52%	18.86%	15.72%	4.44%	11.96%	17.45%	19.06%	8.51%	10.95%	8.77%	21.13%	6.06%	23.50%	19.63%	12.26%	11.87%	9.04%	7.40%	4.31%	17.20%	3.50%	14.70%	4.69%	0.90%	10.63%	16.95%	14.32%	14.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	222	28	8	7	0	6	10	5	2	6	18	15	11	13	4	1	6	3	7	4	7	3	1	13	5	1	2	0	4	11	9	12					
		1.80%	2.29%	0.82%	2.59%	0.0%	2.26%	3.14%	5.55%	0.47%	2.83%	1.79%	6.38%	2.19%	2.78%	0.90%	0.75%	2.23%	1.84%	2.68%	2.5%	1.71%	1.23%	0.86%	2.63%	0.87%	0.73%	0.52%	0.0%	0.90%	1.20%	2.26%	2.89%					
37	"20. ""Политическая партия ""Единая Россия"""	2743	288	199	70	55	80	65	40	93	44	272	59	110	48	86	15	101	44	42	20	101	44	27	107	130	17	40	29	164	228	81	44					
		22.28%	23.60%	20.57%	25.92%	19.16%	30.18%	20.44%	44.44%	22.24%	20.75%	27.14%	25.10%	21.91%	10.27%	19.54%	11.36%	37.68%	26.99%	16.09%	12.5%	24.69%	18.10%	23.27%	21.65%	22.76%	12.49%	10.44%	26.12%	37.10%	24.94%	20.35%	10.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	2	1	1	2	0	0	0	0	0	2	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.21%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.41%	0.86%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	6	8	0	0	0	0	0	2	0	8	1	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	1	4	0	0					
		0.28%	0.49%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.79%	0.42%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.38%	0.62%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.22%	0.43%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3102	327	263	58	76	43	92	24	48	39	241	30	153	145	118	64	44	28	121	28	124	81	38	111	150	39	89	51	71	218	65	123					
		25.20%	26.80%	27.19%	21.48%	26.48%	16.22%	28.93%	26.66%	11.48%	18.39%	24.05%	12.76%	30.47%	31.04%	26.81%	48.48%	16.41%	17.17%	46.36%	17.5%	30.31%	33.33%	32.75%	22.46%	26.26%	28.67%	23.23%	45.94%	16.06%	23.85%	16.33%	29.71%					
																																						
41	Против всех	257	30	15	4	3	0	4	0	8	6	20	6	14	8	8	2	4	5	3	3	6	11	3	13	5	0	9	2	13	23	16	13					
		2.08%	2.45%	1.55%	1.48%	1.04%	0.0%	1.25%	0.0%	1.91%	2.83%	1.99%	2.55%	2.78%	1.71%	1.81%	1.51%	1.49%	3.06%	1.14%	1.87%	1.46%	4.52%	2.58%	2.63%	0.87%	0.0%	2.34%	1.80%	2.94%	2.51%	4.02%	3.14%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
