Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Козловская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	3	4	3	5	1	2	3	2	0	0	2	0	0	0	2	0	0	2	1	0	0	2	0	0	1	0	1	1	1	0	0	0	1	0					
		0.31%	0.52%	0.53%	0.36%	0.52%	0.20%	0.39%	0.34%	1.65%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	1.31%	0.22%	0.00%	0.00%	0.62%	0.00%	0.00%	0.35%	0.00%	0.43%	0.15%	0.23%	0.00%	0.00%	0.00%	0.72%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	1	1	0	0	2	1	0	0	0	0	0	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0					
		0.13%	0.00%	0.13%	0.12%	0.00%	0.00%	0.39%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.41%	0.00%	0.00%	0.65%	0.22%	0.36%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.32%	0.72%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	821	38	55	51	69	42	36	49	9	37	9	17	8	6	8	40	14	17	4	60	16	33	29	14	8	26	12	9	49	28	12	5	4	5	2					
		6.90%	6.61%	7.35%	6.08%	7.18%	8.27%	6.96%	5.48%	7.44%	10.08%	7.03%	8.85%	4.06%	3.75%	4.10%	8.13%	4.28%	12.41%	2.61%	13.13%	5.76%	9.48%	8.95%	9.09%	6.50%	9.03%	5.11%	3.90%	7.45%	6.53%	6.38%	5.38%	1.28%	3.62%	1.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1327	76	112	146	128	77	71	163	7	50	13	24	13	5	13	44	31	7	10	38	18	35	40	8	7	27	22	10	49	30	20	3	12	13	5					
		11.16%	13.22%	14.97%	17.40%	13.32%	15.16%	13.73%	18.23%	5.79%	13.62%	10.16%	12.50%	6.60%	3.13%	6.67%	8.94%	9.48%	5.11%	6.54%	8.32%	6.47%	10.06%	12.35%	5.19%	5.69%	9.38%	9.36%	4.33%	7.45%	6.99%	10.64%	3.23%	3.83%	9.42%	3.97%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	161	8	8	6	13	3	0	5	1	4	3	2	3	1	2	7	3	2	0	14	27	6	1	2	1	11	4	4	3	7	0	3	2	1	4					
		1.35%	1.39%	1.07%	0.72%	1.35%	0.59%	0.00%	0.56%	0.83%	1.09%	2.34%	1.04%	1.52%	0.63%	1.03%	1.42%	0.92%	1.46%	0.00%	3.06%	9.71%	1.72%	0.31%	1.30%	0.81%	3.82%	1.70%	1.73%	0.46%	1.63%	0.00%	3.23%	0.64%	0.72%	3.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7811	372	462	491	627	310	328	549	74	226	84	122	138	131	163	329	202	83	120	267	185	219	195	112	85	188	160	154	483	306	129	74	260	80	103					
		65.67%	64.70%	61.76%	58.52%	65.24%	61.02%	63.44%	61.41%	61.16%	61.58%	65.63%	63.54%	70.05%	81.88%	83.59%	66.87%	61.77%	60.58%	78.43%	58.42%	66.55%	62.93%	60.19%	72.73%	69.11%	65.28%	68.09%	66.67%	73.40%	71.33%	68.62%	79.57%	83.07%	57.97%	81.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	80	6	7	10	6	2	4	2	1	2	1	0	1	0	0	3	0	1	1	3	1	1	5	0	1	2	3	2	4	3	0	1	2	5	0					
		0.67%	1.04%	0.94%	1.19%	0.62%	0.39%	0.77%	0.22%	0.83%	0.54%	0.78%	0.00%	0.51%	0.00%	0.00%	0.61%	0.00%	0.73%	0.65%	0.66%	0.36%	0.29%	1.54%	0.00%	0.81%	0.69%	1.28%	0.87%	0.61%	0.70%	0.00%	1.08%	0.64%	3.62%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
