Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Козловская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
		1.29%	3.25%	0.14%	0.98%	1.03%	1.51%	1.11%	2.36%	1.16%	2.19%	3.25%	0.98%	0.52%	0.00%	1.29%	1.31%	0.88%	0.75%	0.66%	2.13%	3.00%	0.88%	1.98%	0.66%	0.00%	0.00%	1.32%	1.35%	0.88%	1.04%	0.73%	1.27%	1.87%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2114	96	145	201	180	60	141	149	56	46	26	52	44	15	9	85	100	34	27	66	44	45	43	19	27	40	31	60	111	82	31	5	17	15	12					
		19.44%	19.47%	20.71%	24.60%	23.17%	22.64%	19.61%	20.67%	32.37%	12.60%	21.14%	25.49%	22.92%	13.16%	5.81%	18.56%	29.24%	25.37%	17.88%	15.60%	18.88%	13.20%	14.19%	12.58%	23.89%	13.89%	13.66%	26.91%	19.44%	21.24%	22.63%	6.33%	6.37%	13.04%	10.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	111	8	10	11	7	2	7	6	1	4	0	2	0	1	2	6	2	2	1	3	2	1	1	0	1	1	6	3	5	2	2	2	4	3	3					
		1.02%	1.62%	1.43%	1.35%	0.90%	0.75%	0.97%	0.83%	0.58%	1.10%	0.00%	0.98%	0.00%	0.88%	1.29%	1.31%	0.58%	1.49%	0.66%	0.71%	0.86%	0.29%	0.33%	0.00%	0.88%	0.35%	2.64%	1.35%	0.88%	0.52%	1.46%	2.53%	1.50%	2.61%	2.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4967	184	266	349	329	110	294	261	75	184	63	82	113	79	96	223	157	52	80	191	116	182	174	79	55	156	101	103	248	173	61	48	166	58	59					
		45.67%	37.32%	38.00%	42.72%	42.34%	41.51%	40.89%	36.20%	43.35%	50.41%	51.22%	40.20%	58.85%	69.30%	61.94%	48.69%	45.91%	38.81%	52.98%	45.15%	49.79%	53.37%	57.43%	52.32%	48.67%	54.17%	44.49%	46.19%	43.43%	44.82%	44.53%	60.76%	62.17%	50.43%	50.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	0	2	1	3	2	3	2	0	0	1	1	0	1	0	2	0	0	0	2	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0					
		0.24%	0.00%	0.29%	0.12%	0.39%	0.75%	0.42%	0.28%	0.00%	0.00%	0.81%	0.49%	0.00%	0.88%	0.00%	0.44%	0.00%	0.00%	0.00%	0.47%	0.00%	0.88%	0.00%	0.00%	0.00%	0.35%	0.00%	0.45%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
