Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Калязинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	4	2	7	5	6	2	1	0	0	0	0	0	1	3	0	0	4	1	1	0	0	0	2	0	0	0	0	0	0	1					
		0.34%	0.36%	0.24%	0.56%	0.42%	0.44%	0.31%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	1.30%	0.00%	0.00%	2.22%	0.39%	0.89%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	19	1	2	6	0	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0					
		0.16%	0.09%	0.24%	0.48%	0.00%	0.15%	0.31%	0.31%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.56%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	868	77	78	84	87	99	58	26	23	10	11	20	12	6	12	14	37	10	10	8	19	37	8	25	17	20	6	13	27	5	9					
		7.45%	6.99%	9.30%	6.70%	7.39%	7.21%	9.02%	8.13%	9.70%	5.18%	6.79%	11.17%	7.79%	2.63%	5.19%	15.56%	4.71%	5.56%	3.92%	7.14%	14.39%	9.74%	6.02%	11.26%	9.55%	5.97%	4.58%	7.18%	9.15%	8.47%	9.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	841	79	90	96	93	138	60	17	13	9	6	15	4	8	15	8	34	11	22	6	3	17	3	9	9	33	10	10	13	8	2					
		7.22%	7.17%	10.73%	7.66%	7.90%	10.04%	9.33%	5.31%	5.49%	4.66%	3.70%	8.38%	2.60%	3.51%	6.49%	8.89%	4.33%	6.11%	8.63%	5.36%	2.27%	4.47%	2.26%	4.05%	5.06%	9.85%	7.63%	5.52%	4.41%	13.56%	2.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	74	8	8	7	12	11	2	2	0	4	1	0	2	1	0	0	7	0	2	0	1	0	0	1	4	0	0	0	1	0	0					
		0.64%	0.73%	0.95%	0.56%	1.02%	0.80%	0.31%	0.63%	0.00%	2.07%	0.62%	0.00%	1.30%	0.44%	0.00%	0.00%	0.89%	0.00%	0.78%	0.00%	0.76%	0.00%	0.00%	0.45%	2.25%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8043	736	532	855	768	850	438	230	187	148	125	126	121	155	158	57	581	127	184	74	96	288	107	149	120	258	94	136	231	39	73					
		69.03%	66.79%	63.41%	68.18%	65.25%	61.86%	68.12%	71.88%	78.90%	76.68%	77.16%	70.39%	78.57%	67.98%	68.40%	63.33%	74.01%	70.56%	72.16%	66.07%	72.73%	75.79%	80.45%	67.12%	67.42%	77.01%	71.76%	75.14%	78.31%	66.10%	80.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	9	7	6	13	14	6	2	0	1	1	2	0	2	3	1	11	0	1	0	0	1	1	3	0	0	0	1	2	0	0					
		0.75%	0.82%	0.83%	0.48%	1.10%	1.02%	0.93%	0.63%	0.00%	0.52%	0.62%	1.12%	0.00%	0.88%	1.30%	1.11%	1.40%	0.00%	0.39%	0.00%	0.00%	0.26%	0.75%	1.35%	0.00%	0.00%	0.00%	0.55%	0.68%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
