Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Тяжинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	109	2	1	2	1	0	1	0	0	2	0	0	2	1	0	1	4	1	0	0	3	4	0	4	1	3	3	0	1	4	2	2	2	0	6	9	6	6	5	0	5	6	6	3	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	83	4	0	0	1	0	3	3	3	2	0	2	2	1	2	3	2	3	3	3	0	4	3	0	0	0	4	3	0	0	3	2	3	3	4	0	0	3	0	4	0	1	0	4	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	1	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	155	5	0	6	3	5	1	1	1	0	1	0	0	2	5	0	0	1	1	9	2	5	0	7	6	2	2	0	9	2	1	6	4	2	1	1	7	10	5	4	7	3	13	7	3	5					
		0.83%	1.25%	0.00%	0.96%	1.82%	1.34%	1.00%	0.31%	1.27%	0.00%	1.15%	0.00%	0.00%	0.54%	2.16%	0.00%	0.00%	1.64%	0.40%	2.09%	1.08%	0.95%	0.00%	0.95%	1.68%	0.90%	0.50%	0.00%	4.48%	0.47%	1.54%	1.12%	1.83%	2.99%	0.45%	0.05%	0.76%	0.89%	0.86%	0.99%	0.82%	0.43%	1.03%	1.03%	0.77%	0.78%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	1	0	4	1	0	0	2	2	5	3	2	1	3	5	5	0	1					
		0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.19%	0.00%	0.00%	0.84%	0.00%	0.00%	1.43%	0.00%	0.23%	0.00%	0.75%	0.46%	0.00%	0.00%	0.11%	0.22%	0.44%	0.51%	0.49%	0.12%	0.43%	0.40%	0.74%	0.00%	0.16%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	1	0	1	0	2	0	1	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.54%	0.38%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.11%	0.18%	0.17%	0.00%	0.12%	0.00%	0.16%	0.00%	0.26%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	866	5	1	13	5	14	3	1	1	2	2	7	4	5	10	1	2	2	6	5	9	8	0	11	11	4	7	0	4	6	2	23	2	2	12	96	58	90	45	40	80	69	89	61	10	38					
		4.66%	1.25%	0.53%	2.07%	3.03%	3.74%	3.00%	0.31%	1.27%	0.36%	2.30%	3.20%	4.00%	1.35%	4.31%	1.00%	0.91%	3.28%	2.41%	1.16%	4.86%	1.51%	0.00%	1.49%	3.08%	1.80%	1.75%	0.00%	1.99%	1.41%	3.08%	4.29%	0.91%	2.99%	5.38%	5.11%	6.32%	7.99%	7.72%	9.85%	9.39%	9.89%	7.06%	8.99%	2.56%	5.95%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	1	3	1	2	5	2	1	1					
		0.15%	0.00%	0.00%	0.32%	0.61%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.22%	0.27%	0.17%	0.74%	0.12%	0.29%	0.40%	0.29%	0.26%	0.16%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	3	1	0	0	0	0	1	0	0					
		0.08%	0.00%	0.00%	0.00%	1.21%	0.27%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.19%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.11%	0.27%	0.17%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	816	4	3	14	10	4	5	3	7	46	5	7	4	5	6	1	2	3	9	9	4	23	1	17	7	7	22	5	5	9	5	36	6	0	5	20	64	50	25	20	43	83	99	80	19	14					
		4.39%	1.00%	1.60%	2.23%	6.06%	1.07%	5.00%	0.94%	8.86%	8.21%	5.75%	3.20%	4.00%	1.35%	2.59%	1.00%	0.91%	4.92%	3.61%	2.09%	2.16%	4.35%	1.92%	2.30%	1.96%	3.15%	5.50%	7.14%	2.49%	2.11%	7.69%	6.72%	2.74%	0.00%	2.24%	1.06%	6.98%	4.44%	4.29%	4.93%	5.05%	11.89%	7.85%	11.80%	4.87%	2.19%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	241	4	1	8	3	2	3	3	1	0	0	1	2	2	3	0	1	0	0	4	4	7	1	4	2	2	3	2	2	2	0	21	1	0	1	9	4	30	17	15	17	13	15	22	5	4					
		1.30%	1.00%	0.53%	1.28%	1.82%	0.53%	3.00%	0.94%	1.27%	0.00%	0.00%	0.46%	2.00%	0.54%	1.29%	0.00%	0.45%	0.00%	0.00%	0.93%	2.16%	1.32%	1.92%	0.54%	0.56%	0.90%	0.75%	2.86%	0.99%	0.47%	0.00%	3.92%	0.46%	0.00%	0.45%	0.48%	0.44%	2.66%	2.92%	3.69%	1.99%	1.86%	1.19%	3.24%	1.28%	0.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	1	0	1	3	1	1	0	1	2	1	1	1	0	2	3	6	2	0	1	7	0	6	3	0	3	4	2	4	1	1					
		0.34%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.00%	0.54%	0.43%	0.00%	0.45%	0.00%	0.40%	0.70%	0.54%	0.19%	0.00%	0.14%	0.56%	0.45%	0.25%	1.43%	0.00%	0.47%	4.62%	1.12%	0.91%	0.00%	0.45%	0.37%	0.00%	0.53%	0.51%	0.00%	0.35%	0.57%	0.16%	0.59%	0.26%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16071	380	183	567	141	335	87	300	68	504	79	204	86	352	206	98	214	55	229	398	159	480	49	627	325	199	363	59	179	405	53	429	202	57	201	1745	774	918	476	315	685	515	1017	494	330	529					
		86.39%	95.00%	97.34%	90.43%	85.45%	89.57%	87.00%	94.34%	86.08%	90.00%	90.80%	93.15%	86.00%	95.14%	88.79%	98.00%	97.27%	90.16%	91.97%	92.56%	85.95%	90.74%	94.23%	84.73%	91.04%	89.64%	90.75%	84.29%	89.05%	94.85%	81.54%	80.04%	92.24%	85.07%	90.13%	92.82%	84.41%	81.46%	81.65%	77.59%	80.40%	73.78%	80.65%	72.86%	84.62%	82.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	1	0	1	0	1	4	1	2	1	3	2	0	0	0					
		0.14%	0.00%	0.00%	0.16%	0.00%	0.27%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.45%	0.00%	0.00%	0.50%	0.00%	0.00%	0.19%	0.46%	0.00%	0.45%	0.00%	0.11%	0.35%	0.17%	0.49%	0.12%	0.43%	0.16%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
