Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Тяжинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	643	4	5	2	2	5	3	14	9	23	0	0	0	1	2	0	1	1	2	0	2	1	5	9	8	3	1	1	38	1	5	1	3	3	2	42	95	63	10	90	101	40	12	21	12					
		3.75%	1.20%	2.92%	0.35%	1.28%	1.50%	3.53%	4.52%	10.34%	4.71%	0.00%	0.00%	0.00%	0.28%	0.87%	0.00%	0.44%	0.66%	0.39%	0.00%	0.92%	0.27%	0.72%	3.17%	4.47%	0.98%	1.69%	0.55%	10.00%	1.96%	0.92%	0.38%	1.55%	0.58%	0.21%	4.79%	9.15%	8.96%	1.05%	8.95%	8.47%	7.92%	8.11%	5.38%	1.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1553	4	5	12	2	5	1	9	20	42	14	3	0	1	1	1	1	1	2	1	2	3	5	4	38	23	1	2	63	1	5	1	5	12	152	143	208	107	76	184	62	120	33	69	109					
		9.06%	1.20%	2.92%	2.07%	1.28%	1.50%	1.18%	2.90%	22.99%	8.61%	17.28%	1.40%	0.00%	0.28%	0.43%	1.19%	0.44%	0.66%	0.39%	2.13%	0.92%	0.80%	0.72%	1.41%	21.23%	7.54%	1.69%	1.10%	16.58%	1.96%	0.92%	0.38%	2.58%	2.31%	16.15%	16.32%	20.04%	15.22%	8.02%	18.29%	5.20%	23.76%	22.30%	17.69%	17.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	80	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	4	1	0	0	0	1	5	1	1	1	0	3	1	5	10	8	2	11	4	6	0	2	5					
		0.47%	0.00%	0.58%	0.17%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.46%	0.53%	0.57%	0.35%	0.00%	0.00%	0.00%	0.55%	1.32%	1.96%	0.18%	0.38%	0.00%	0.58%	0.11%	0.57%	0.96%	1.14%	0.21%	1.09%	0.34%	1.19%	0.00%	0.51%	0.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1549	46	6	42	10	7	1	11	10	52	10	0	0	4	4	0	1	6	9	5	5	3	4	16	10	1	1	20	61	1	75	2	5	20	138	81	166	89	126	176	170	66	22	50	17					
		9.03%	13.81%	3.51%	7.25%	6.41%	2.10%	1.18%	3.55%	11.49%	10.66%	12.35%	0.00%	0.00%	1.13%	1.73%	0.00%	0.44%	3.97%	1.74%	10.64%	2.30%	0.80%	0.57%	5.63%	5.59%	0.33%	1.69%	10.99%	16.05%	1.96%	13.76%	0.76%	2.58%	3.85%	14.67%	9.25%	15.99%	12.66%	13.29%	17.50%	14.26%	13.07%	14.86%	12.82%	2.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	113	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	1	1	1	3	0	1	6	0	1	0	0	7	1	11	22	7	2	9	7	7	2	5	4					
		0.66%	0.00%	0.58%	0.17%	1.28%	0.00%	2.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.39%	4.26%	0.46%	0.53%	0.14%	0.35%	0.56%	0.98%	0.00%	0.55%	1.58%	0.00%	0.18%	0.00%	0.00%	1.35%	0.11%	1.26%	2.12%	0.99%	0.21%	0.89%	0.59%	1.39%	1.35%	1.28%	0.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12645	279	151	520	140	313	77	239	44	350	57	211	87	347	224	83	223	140	502	38	167	326	678	248	120	269	55	156	173	47	447	254	179	473	640	584	514	418	612	511	768	246	73	243	419					
		73.75%	83.78%	88.30%	89.81%	89.74%	93.71%	90.59%	77.10%	50.57%	71.72%	70.37%	98.60%	100.00%	98.30%	96.97%	98.81%	98.67%	92.72%	96.91%	80.85%	76.96%	87.17%	97.13%	87.32%	67.04%	88.20%	93.22%	85.71%	45.53%	92.16%	82.02%	96.21%	92.27%	90.96%	68.01%	66.67%	49.52%	59.46%	64.56%	50.80%	64.43%	48.71%	49.32%	62.31%	68.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	3	0	1	0	2	2	1	1	2	1	2	11	3	3	2	0	9					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	2.13%	0.00%	0.53%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.18%	0.00%	1.03%	0.38%	0.11%	0.11%	0.19%	0.14%	0.21%	1.09%	0.25%	0.59%	1.35%	0.00%	1.47%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
