Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Закаменская территориальная избирательная комиссия																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
		0.16%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.32%	0.99%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.40%	0.10%	0.00%	0.13%	0.30%	0.00%	0.28%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0					
		0.08%	0.00%	0.00%	0.24%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.15%	0.54%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1007	11	14	35	12	9	9	3	34	1	13	21	6	13	17	74	10	6	14	5	18	64	5	44	47	77	76	81	83	74	47	84					
		7.09%	4.98%	5.05%	4.20%	3.15%	2.84%	5.52%	2.19%	7.36%	0.55%	3.50%	5.01%	2.34%	8.55%	4.26%	11.75%	3.32%	1.39%	3.02%	2.86%	3.05%	11.57%	2.36%	7.82%	7.33%	10.25%	7.75%	9.94%	10.92%	11.08%	12.81%	11.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	1	0	8	0	2	1	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	2	3	0	3	3	0	2					
		0.24%	0.45%	0.00%	0.96%	0.00%	0.63%	0.61%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.27%	0.31%	0.00%	0.39%	0.45%	0.00%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	2	0	0	1	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	4	0	0	1	0	1	2	0	0					
		0.11%	0.00%	0.72%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.32%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.10%	0.00%	0.13%	0.30%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	331	5	3	5	5	3	4	2	2	1	1	5	0	0	1	23	2	1	0	0	12	5	6	26	14	33	44	27	30	29	11	31					
		2.33%	2.26%	1.08%	0.60%	1.31%	0.95%	2.45%	1.46%	0.43%	0.55%	0.27%	1.19%	0.00%	0.00%	0.25%	3.65%	0.66%	0.23%	0.00%	0.00%	2.03%	0.90%	2.83%	4.62%	2.18%	4.39%	4.49%	3.31%	3.95%	4.34%	2.99%	4.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1206	15	50	105	36	25	20	5	59	8	12	53	14	6	29	35	15	14	23	22	25	8	11	31	47	77	125	74	64	73	39	86					
		8.49%	6.79%	18.05%	12.59%	9.45%	7.89%	12.27%	3.65%	12.77%	4.40%	3.23%	12.65%	5.47%	3.95%	7.27%	5.56%	4.98%	3.23%	4.96%	12.57%	4.23%	1.45%	5.19%	5.51%	7.33%	10.25%	12.74%	9.08%	8.42%	10.93%	10.63%	11.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	87	2	1	5	0	0	0	3	0	1	0	1	2	15	3	12	2	0	2	0	1	0	0	3	5	8	9	3	1	2	0	6					
		0.61%	0.90%	0.36%	0.60%	0.00%	0.00%	0.00%	2.19%	0.00%	0.55%	0.00%	0.24%	0.78%	9.87%	0.75%	1.90%	0.66%	0.00%	0.43%	0.00%	0.17%	0.00%	0.00%	0.53%	0.78%	1.07%	0.92%	0.37%	0.13%	0.30%	0.00%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11068	177	197	642	321	272	126	122	345	168	333	329	230	114	348	457	245	401	417	145	523	470	182	436	518	519	693	597	543	441	255	502					
		77.95%	80.09%	71.12%	76.98%	84.25%	85.80%	77.30%	89.05%	74.68%	92.31%	89.76%	78.52%	89.84%	75.00%	87.22%	72.54%	81.40%	92.61%	89.87%	82.86%	88.49%	84.99%	85.85%	77.44%	80.81%	69.11%	70.64%	73.25%	71.45%	66.02%	69.48%	69.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	3	1	0	3	4	1	2					
		0.14%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.40%	0.10%	0.00%	0.39%	0.60%	0.27%	0.28%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
