Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    ТИК Большесосновского МР																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	345	41	21	10	23	5	3	18	11	6	7	8	7	24	21	5	24	49	22	40					
		4.87%	2.95%	3.55%	3.89%	6.69%	2.39%	1.30%	6.59%	3.05%	3.73%	2.69%	3.56%	5.11%	6.63%	9.42%	3.94%	8.57%	4.53%	9.57%	11.70%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	14	6	0	0	0	1	2	3	1	2	4	0	2	3	0	1	9	0	0					
		0.68%	1.01%	1.01%	0.00%	0.00%	0.00%	0.43%	0.73%	0.83%	0.62%	0.77%	1.78%	0.00%	0.55%	1.35%	0.00%	0.36%	0.83%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	0	1	0	0	1	2	0	0	0	0	0	0	1	1	1	0	0					
		0.13%	0.14%	0.00%	0.00%	0.29%	0.00%	0.00%	0.37%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.36%	0.09%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	526	82	52	15	15	6	10	9	24	18	17	24	2	35	20	10	20	144	5	18					
		7.43%	5.91%	8.78%	5.84%	4.36%	2.87%	4.35%	3.30%	6.65%	11.18%	6.54%	10.67%	1.46%	9.67%	8.97%	7.87%	7.14%	13.31%	2.17%	5.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	15	6	2	0	0	0	3	1	1	0	0	2	0	4	1	2	5	1	0					
		0.61%	1.08%	1.01%	0.78%	0.00%	0.00%	0.00%	1.10%	0.28%	0.62%	0.00%	0.00%	1.46%	0.00%	1.79%	0.79%	0.71%	0.46%	0.43%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	4	2	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.29%	0.34%	0.00%	0.00%	0.00%	0.43%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1003	205	104	22	36	27	39	41	34	13	43	35	16	60	41	18	37	156	36	40					
		14.16%	14.77%	17.57%	8.56%	10.47%	12.92%	16.96%	15.02%	9.42%	8.07%	16.54%	15.56%	11.68%	16.57%	18.39%	14.17%	13.21%	14.42%	15.65%	11.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	285	85	16	11	21	1	7	10	10	7	3	11	2	6	7	4	11	45	13	15					
		4.02%	6.12%	2.70%	4.28%	6.10%	0.48%	3.04%	3.66%	2.77%	4.35%	1.15%	4.89%	1.46%	1.66%	3.14%	3.15%	3.93%	4.16%	5.65%	4.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	69	20	4	4	2	5	0	5	3	0	1	3	1	3	1	0	6	9	1	1					
		0.97%	1.44%	0.68%	1.56%	0.58%	2.39%	0.00%	1.83%	0.83%	0.00%	0.38%	1.33%	0.73%	0.83%	0.45%	0.00%	2.14%	0.83%	0.43%	0.29%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4634	899	367	191	245	157	162	179	267	113	184	136	102	231	125	85	175	646	146	224					
		65.42%	64.77%	61.99%	74.32%	71.22%	75.12%	70.43%	65.57%	73.96%	70.19%	70.77%	60.44%	74.45%	63.81%	56.05%	66.93%	62.50%	59.70%	63.48%	65.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	11	8	0	0	0	1	2	1	0	3	0	2	0	0	0	2	5	0	1					
		0.51%	0.79%	1.35%	0.00%	0.00%	0.00%	0.43%	0.73%	0.28%	0.00%	1.15%	0.00%	1.46%	0.00%	0.00%	0.00%	0.71%	0.46%	0.00%	0.29%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
