Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    район Теплый Стан																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №3263	УИК №3264	УИК №3265					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	3414	163	110	125	146	120	111	105	107	83	94	52	123	73	82	71	94	117	82	94	82	65	66	85	59	100	113	101	96	82	151	117	64	116	150	3	3	9					
		7.69%	11.16%	7.77%	9.13%	8.97%	7.81%	8.14%	8.19%	9.11%	8.39%	9.11%	5.04%	9.21%	6.00%	6.81%	6.07%	6.85%	9.38%	7.19%	7.16%	6.70%	5.21%	5.38%	5.65%	4.73%	9.24%	7.99%	9.71%	8.82%	6.12%	9.61%	7.79%	6.21%	8.23%	12.24%	0.69%	1.86%	2.55%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
