Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Красноборская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
14	Число погашенных неиспользованных открепительных удостоверений	82	2	2	1	3	0	5	2	4	0	7	8	3	5	2	3	2	4	7	4	2	5	3	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	6	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1562	303	222	53	14	38	7	8	74	18	61	83	53	27	21	131	74	28	60	26	191	27	12	16	15					
		24.34%	25.59%	23.32%	20.08%	28.00%	20.88%	21.88%	15.38%	29.37%	13.95%	23.37%	25.00%	25.73%	25.71%	11.48%	23.99%	28.35%	25.69%	34.88%	20.80%	27.80%	33.75%	22.22%	12.80%	20.27%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1169	193	163	47	9	30	3	11	30	31	49	65	50	31	42	98	47	17	22	34	134	17	3	23	20					
		18.22%	16.30%	17.12%	17.80%	18.00%	16.48%	9.38%	21.15%	11.90%	24.03%	18.77%	19.58%	24.27%	29.52%	22.95%	17.95%	18.01%	15.60%	12.79%	27.20%	19.51%	21.25%	5.56%	18.40%	27.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	49	11	13	3	0	0	0	0	1	2	2	2	2	1	1	1	1	0	1	0	6	0	0	2	0					
		0.76%	0.93%	1.37%	1.14%	0.00%	0.00%	0.00%	0.00%	0.40%	1.55%	0.77%	0.60%	0.97%	0.95%	0.55%	0.18%	0.38%	0.00%	0.58%	0.00%	0.87%	0.00%	0.00%	1.60%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1060	222	213	34	5	34	6	3	36	12	29	42	14	16	35	100	48	12	21	15	123	4	11	14	11					
		16.52%	18.75%	22.37%	12.88%	10.00%	18.68%	18.75%	5.77%	14.29%	9.30%	11.11%	12.65%	6.80%	15.24%	19.13%	18.32%	18.39%	11.01%	12.21%	12.00%	17.90%	5.00%	20.37%	11.20%	14.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	111	29	24	4	0	0	2	0	3	5	2	1	3	1	2	6	2	0	5	3	14	0	1	2	2					
		1.73%	2.45%	2.52%	1.52%	0.00%	0.00%	6.25%	0.00%	1.19%	3.88%	0.77%	0.30%	1.46%	0.95%	1.09%	1.10%	0.77%	0.00%	2.91%	2.40%	2.04%	0.00%	1.85%	1.60%	2.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2385	409	308	120	22	73	14	29	104	61	112	135	81	29	81	202	87	51	61	45	212	31	27	67	24					
		37.17%	34.54%	32.35%	45.45%	44.00%	40.11%	43.75%	55.77%	41.27%	47.29%	42.91%	40.66%	39.32%	27.62%	44.26%	36.99%	33.33%	46.79%	35.47%	36.00%	30.86%	38.75%	50.00%	53.60%	32.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	3	5	0	0	1	0	0	1	0	0	2	0	0	0	6	0	0	1	0	4	0	0	0	0					
		0.36%	0.25%	0.53%	0.00%	0.00%	0.55%	0.00%	0.00%	0.40%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.58%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
