Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Красноборская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	453	85	85	21	4	4	1	5	14	6	22	6	5	0	8	40	13	10	13	13	71	4	2	15	6					
		6.25%	6.76%	8.88%	7.95%	5.19%	1.67%	2.22%	7.46%	4.91%	3.75%	7.51%	1.43%	1.84%	0.00%	3.65%	6.66%	5.22%	7.09%	7.10%	7.74%	8.77%	3.96%	3.85%	9.20%	7.06%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	8	10	3	0	0	0	0	0	3	1	0	0	1	2	2	4	0	0	0	9	0	0	0	0					
		0.59%	0.64%	1.04%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	1.88%	0.34%	0.00%	0.00%	0.71%	0.91%	0.33%	1.61%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0					
		0.11%	0.16%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.84%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	556	141	89	14	3	21	3	2	24	7	24	19	7	5	11	55	16	6	14	5	63	2	6	15	4					
		7.67%	11.22%	9.30%	5.30%	3.90%	8.79%	6.67%	2.99%	8.42%	4.38%	8.19%	4.53%	2.57%	3.55%	5.02%	9.15%	6.43%	4.26%	7.65%	2.98%	7.78%	1.98%	11.54%	9.20%	4.71%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	4	0	1	0	0	0	0	1	3	0	0	0	1	0	3	0	0	0	1	1	0	0	0	0					
		0.21%	0.32%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.35%	1.88%	0.00%	0.00%	0.00%	0.71%	0.00%	0.50%	0.00%	0.00%	0.00%	0.60%	0.12%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	4	3	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	1					
		0.18%	0.32%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.24%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	1.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	665	122	97	21	5	25	4	5	20	12	33	37	25	17	11	50	30	9	11	15	80	10	0	15	11					
		9.17%	9.71%	10.14%	7.95%	6.49%	10.46%	8.89%	7.46%	7.02%	7.50%	11.26%	8.83%	9.19%	12.06%	5.02%	8.32%	12.05%	6.38%	6.01%	8.93%	9.88%	9.90%	0.00%	9.20%	12.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	877	153	137	33	10	20	13	5	33	10	34	44	38	18	19	68	45	21	17	18	101	7	9	11	13					
		12.10%	12.17%	14.32%	12.50%	12.99%	8.37%	28.89%	7.46%	11.58%	6.25%	11.60%	10.50%	13.97%	12.77%	8.68%	11.31%	18.07%	14.89%	9.29%	10.71%	12.47%	6.93%	17.31%	6.75%	15.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	4	4	0	0	1	0	0	0	1	5	2	0	1	1	7	0	2	2	0	8	1	0	1	0					
		0.55%	0.32%	0.42%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.63%	1.71%	0.48%	0.00%	0.71%	0.46%	1.16%	0.00%	1.42%	1.09%	0.00%	0.99%	0.99%	0.00%	0.61%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4491	715	523	169	55	166	24	50	191	114	169	309	191	95	166	373	136	92	123	111	460	74	35	100	50					
		61.96%	56.88%	54.65%	64.02%	71.43%	69.46%	53.33%	74.63%	67.02%	71.25%	57.68%	73.75%	70.22%	67.38%	75.80%	62.06%	54.62%	65.25%	67.21%	66.07%	56.79%	73.27%	67.31%	61.35%	58.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	9	6	1	0	2	0	0	0	2	0	1	0	1	1	0	0	0	1	2	8	1	0	0	0					
		0.48%	0.72%	0.63%	0.38%	0.00%	0.84%	0.00%	0.00%	0.00%	1.25%	0.00%	0.24%	0.00%	0.71%	0.46%	0.00%	0.00%	0.00%	0.55%	1.19%	0.99%	0.99%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
