Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Черлакская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	74	0	13	5	11	21	4	0	1	0	0	4	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	1.Политическая партия «Аграрная партия России»	495	3	30	18	18	34	20	0	42	9	0	36	11	0	5	34	5	7	3	3	22	2	6	2	3	1	3	1	1	17	4	1	29	8	6	2	14	8	20	7	1	5	8	4	33	1	4	1	3					
		2.78%	1.75%	2.39%	1.95%	1.77%	2.16%	1.84%	0.00%	3.52%	4.05%	0.00%	4.32%	5.39%	0.00%	2.44%	2.27%	3.03%	3.50%	2.16%	2.04%	2.96%	1.56%	5.00%	3.33%	1.58%	0.88%	1.37%	2.50%	1.82%	2.62%	3.51%	1.19%	3.67%	3.09%	2.80%	1.67%	8.14%	5.37%	2.61%	5.93%	1.35%	3.97%	5.37%	4.08%	5.29%	1.33%	2.68%	3.33%	2.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	85	4	11	6	7	8	9	0	4	1	2	4	2	1	0	3	1	0	1	1	1	0	0	0	1	0	1	0	0	2	0	0	3	0	0	0	0	2	4	2	1	0	1	0	1	0	1	0	0					
		0.48%	2.34%	0.88%	0.65%	0.69%	0.51%	0.83%	0.00%	0.34%	0.45%	1.42%	0.48%	0.98%	0.83%	0.00%	0.20%	0.61%	0.00%	0.72%	0.68%	0.13%	0.00%	0.00%	0.00%	0.53%	0.00%	0.46%	0.00%	0.00%	0.31%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	1.34%	0.52%	1.69%	1.35%	0.00%	0.67%	0.00%	0.16%	0.00%	0.67%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	36	0	3	0	0	3	1	2	4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2	0	2	0	2	1	0	0	0	0	1	1	0	4	0	1	0	1	0	3	0	0	0	1					
		0.20%	0.00%	0.24%	0.00%	0.00%	0.19%	0.09%	1.61%	0.34%	0.00%	0.00%	0.00%	0.49%	0.00%	0.49%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.77%	0.00%	5.00%	0.00%	0.31%	0.88%	0.00%	0.00%	0.00%	0.00%	0.83%	0.58%	0.00%	0.52%	0.00%	1.35%	0.00%	0.67%	0.00%	0.48%	0.00%	0.00%	0.00%	0.71%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2278	23	139	98	152	162	118	11	110	29	8	118	29	9	24	327	29	28	11	44	99	14	17	3	31	8	27	3	3	84	22	16	113	18	28	22	22	28	87	12	6	7	21	18	68	10	14	3	5					
		12.80%	13.45%	11.07%	10.61%	14.98%	10.27%	10.85%	8.87%	9.23%	13.06%	5.67%	14.15%	14.22%	7.50%	11.71%	21.81%	17.58%	14.00%	7.91%	29.93%	13.34%	10.94%	14.17%	5.00%	16.32%	7.08%	12.33%	7.50%	5.45%	12.96%	19.30%	19.05%	14.29%	6.95%	13.08%	18.33%	12.79%	18.79%	11.34%	10.17%	8.11%	5.56%	14.09%	18.37%	10.90%	13.33%	9.40%	10.00%	3.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	66	1	4	4	5	3	1	1	18	1	0	1	1	0	1	2	0	1	1	0	4	0	0	0	0	0	3	0	0	1	1	0	3	1	0	0	0	0	1	2	0	0	0	1	4	0	0	0	0					
		0.37%	0.58%	0.32%	0.43%	0.49%	0.19%	0.09%	0.81%	1.51%	0.45%	0.00%	0.12%	0.49%	0.00%	0.49%	0.13%	0.00%	0.50%	0.72%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.15%	0.88%	0.00%	0.38%	0.39%	0.00%	0.00%	0.00%	0.00%	0.13%	1.69%	0.00%	0.00%	0.00%	1.02%	0.64%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	36	0	1	1	2	6	0	0	3	0	0	2	0	0	0	5	0	0	0	1	0	0	1	0	1	0	1	0	0	3	0	1	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	2					
		0.20%	0.00%	0.08%	0.11%	0.20%	0.38%	0.00%	0.00%	0.25%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.83%	0.00%	0.53%	0.00%	0.46%	0.00%	0.00%	0.46%	0.00%	1.19%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	1.02%	0.16%	0.00%	0.00%	0.00%	1.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	1379	24	141	103	80	156	106	7	112	11	12	61	22	1	6	76	14	8	6	6	45	7	6	3	1	1	12	5	4	52	2	3	61	28	16	8	7	7	41	7	5	21	8	6	51	4	3	0	13					
		7.75%	14.04%	11.23%	11.15%	7.88%	9.89%	9.74%	5.65%	9.40%	4.95%	8.51%	7.31%	10.78%	0.83%	2.93%	5.07%	8.48%	4.00%	4.32%	4.08%	6.06%	5.47%	5.00%	5.00%	0.53%	0.88%	5.48%	12.50%	7.27%	8.02%	1.75%	3.57%	7.71%	10.81%	7.48%	6.67%	4.07%	4.70%	5.35%	5.93%	6.76%	16.67%	5.37%	6.12%	8.17%	5.33%	2.01%	0.00%	9.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	900	14	93	58	76	165	112	3	56	3	4	18	6	2	1	60	9	3	3	1	40	4	5	0	3	1	5	1	0	22	1	0	37	11	4	6	3	2	22	5	3	5	1	0	27	0	4	0	1					
		5.06%	8.19%	7.40%	6.28%	7.49%	10.46%	10.29%	2.42%	4.70%	1.35%	2.84%	2.16%	2.94%	1.67%	0.49%	4.00%	5.45%	1.50%	2.16%	0.68%	5.39%	3.13%	4.17%	0.00%	1.58%	0.88%	2.28%	2.50%	0.00%	3.40%	0.88%	0.00%	4.68%	4.25%	1.87%	5.00%	1.74%	1.34%	2.87%	4.24%	4.05%	3.97%	0.67%	0.00%	4.33%	0.00%	2.68%	0.00%	0.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	117	0	16	2	7	13	9	1	3	1	2	4	1	2	3	10	2	0	1	1	7	0	1	0	1	1	0	1	0	1	0	0	2	2	2	0	1	1	4	0	0	1	1	1	6	1	3	0	2					
		0.66%	0.00%	1.27%	0.22%	0.69%	0.82%	0.83%	0.81%	0.25%	0.45%	1.42%	0.48%	0.49%	1.67%	1.46%	0.67%	1.21%	0.00%	0.72%	0.68%	0.94%	0.00%	0.83%	0.00%	0.53%	0.88%	0.00%	2.50%	0.00%	0.15%	0.00%	0.00%	0.25%	0.77%	0.93%	0.00%	0.58%	0.67%	0.52%	0.00%	0.00%	0.79%	0.67%	1.02%	0.96%	1.33%	2.01%	0.00%	1.42%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12123	97	791	619	655	990	696	96	829	165	112	573	126	105	161	961	104	148	112	85	519	96	82	50	147	99	165	24	45	461	82	63	529	189	158	81	122	96	570	82	55	83	108	62	416	59	117	26	112					
		68.14%	56.73%	62.98%	66.99%	64.53%	62.78%	63.97%	77.42%	69.55%	74.32%	79.43%	68.71%	61.76%	87.50%	78.54%	64.11%	63.03%	74.00%	80.58%	57.82%	69.95%	75.00%	68.33%	83.33%	77.37%	87.61%	75.34%	60.00%	81.82%	71.14%	71.93%	75.00%	66.88%	72.97%	73.83%	67.50%	70.93%	64.43%	74.32%	69.49%	74.32%	65.87%	72.48%	63.27%	66.67%	78.67%	78.52%	86.67%	79.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	2	10	7	2	18	5	1	5	0	0	4	2	0	1	3	1	1	0	1	2	1	0	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	2	1	1	0	0	1	1	0	0	0	0					
		0.44%	1.17%	0.80%	0.76%	0.20%	1.14%	0.46%	0.81%	0.42%	0.00%	0.00%	0.48%	0.98%	0.00%	0.49%	0.20%	0.61%	0.50%	0.00%	0.68%	0.27%	0.78%	0.00%	1.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.88%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.85%	1.35%	0.00%	0.00%	1.02%	0.16%	0.00%	0.00%	0.00%	0.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
