Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Томпонская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	212	3	16	24	14	8	2	1	3	6	2	1	0	2	72	44	1	13	0					
		3.07%	0.78%	2.12%	2.99%	1.69%	0.80%	3.23%	0.63%	3.19%	2.16%	0.57%	0.89%	0.00%	0.45%	12.86%	5.65%	1.03%	15.66%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	6	4	7	5	5	1	0	0	0	4	1	0	1	1	2	0	0	0					
		0.54%	1.55%	0.53%	0.87%	0.60%	0.50%	1.61%	0.00%	0.00%	0.00%	1.13%	0.89%	0.00%	0.23%	0.18%	0.26%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	1	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0					
		0.10%	0.26%	0.00%	0.00%	0.12%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	460	17	45	40	48	67	4	7	8	13	26	4	0	52	38	74	5	8	4					
		6.66%	4.40%	5.97%	4.99%	5.79%	6.71%	6.45%	4.40%	8.51%	4.68%	7.37%	3.57%	0.00%	11.82%	6.79%	9.50%	5.15%	9.64%	5.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	172	1	10	12	9	6	1	1	0	94	1	0	0	3	8	25	0	0	1					
		2.49%	0.26%	1.33%	1.50%	1.09%	0.60%	1.61%	0.63%	0.00%	33.81%	0.28%	0.00%	0.00%	0.68%	1.43%	3.21%	0.00%	0.00%	1.30%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	1	0	3	0	1	0	0	0	0	0	2	5	2	0	1	0					
		0.23%	0.26%	0.00%	0.12%	0.00%	0.30%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.89%	0.26%	0.00%	1.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	528	52	86	74	117	83	7	12	2	6	36	11	1	19	11	7	2	0	2					
		7.65%	13.47%	11.41%	9.23%	14.11%	8.32%	11.29%	7.55%	2.13%	2.16%	10.20%	9.82%	2.33%	4.32%	1.96%	0.90%	2.06%	0.00%	2.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	547	27	40	57	50	41	3	17	1	14	16	1	2	23	66	149	10	30	0					
		7.92%	6.99%	5.31%	7.11%	6.03%	4.11%	4.84%	10.69%	1.06%	5.04%	4.53%	0.89%	4.65%	5.23%	11.79%	19.13%	10.31%	36.14%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	1	5	5	3	4	1	1	0	1	2	1	0	3	2	5	0	0	0					
		0.49%	0.26%	0.66%	0.62%	0.36%	0.40%	1.61%	0.63%	0.00%	0.36%	0.57%	0.89%	0.00%	0.68%	0.36%	0.64%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4799	267	540	567	571	763	43	118	80	139	257	92	39	328	352	463	79	31	70					
		69.49%	69.17%	71.62%	70.70%	68.88%	76.45%	69.35%	74.21%	85.11%	50.00%	72.80%	82.14%	90.70%	74.55%	62.86%	59.44%	81.44%	37.35%	90.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	3	4	11	5	8	0	1	0	0	7	1	0	3	1	1	0	0	0					
		0.65%	0.78%	0.53%	1.37%	0.60%	0.80%	0.00%	0.63%	0.00%	0.00%	1.98%	0.89%	0.00%	0.68%	0.18%	0.13%	0.00%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
