Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Кимовская 																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272					
		2.43%	2.85%	1.62%	2.42%	2.68%	2.35%	2.84%	2.66%	1.76%	3.02%	1.83%	4.48%	0.92%	1.79%	3.55%	1.51%	3.30%	2.25%	5.04%	1.96%	3.17%	2.13%	2.36%	0.0%	3.16%	1.15%	0.54%	2.64%	0.68%	2.91%	2.03%	1.13%	2.45%	0.0%	0.94%	2.73%	0.97%	8.73%	0.0%	0.51%	0.82%	1.05%	1.26%	1.93%	2.52%	0.38%	2.94%	3.49%	3.06%	4.05%	3.93%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	478	6	34	35	16	39	18	45	34	25	34	21	3	17	21	15	2	3	2	5	2	5	3	1	0	0	0	2	4	9	3	0	1	2	4	4	0	1	3	3	7	0	1	2	1	0	5	4	4	13	19					
		2.28%	1.31%	4.59%	4.24%	2.53%	3.39%	1.96%	3.63%	3.00%	2.44%	3.28%	2.85%	2.77%	2.77%	2.98%	2.52%	1.65%	1.35%	1.68%	1.63%	0.79%	1.18%	1.77%	0.73%	0.0%	0.0%	0.0%	1.32%	2.73%	2.62%	0.87%	0.0%	0.81%	0.85%	1.89%	1.09%	0.0%	0.79%	2.43%	0.76%	5.78%	0.0%	0.31%	0.96%	0.84%	0.0%	1.63%	1.39%	1.36%	1.75%	2.26%					
22	"5. ""За Русь Святую"""	148	7	6	3	9	12	6	3	13	9	2	5	1	5	6	1	1	2	1	4	1	4	3	1	0	1	0	0	3	4	1	2	0	1	1	2	0	0	2	1	0	0	0	1	0	1	4	1	2	9	7					
		0.70%	1.53%	0.81%	0.36%	1.42%	1.04%	0.65%	0.24%	1.14%	0.87%	0.19%	0.68%	0.92%	0.81%	0.85%	0.16%	0.82%	0.90%	0.84%	1.30%	0.39%	0.95%	1.77%	0.73%	0.0%	0.57%	0.0%	0.0%	2.05%	1.16%	0.29%	1.13%	0.0%	0.42%	0.47%	0.54%	0.0%	0.0%	1.62%	0.25%	0.0%	0.0%	0.0%	0.48%	0.0%	0.38%	1.30%	0.34%	0.68%	1.21%	0.83%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	2	0	1	1	3	1	1	4	1	1	0	0	1	1	1	0	1	1	3	0	1	0	0	0	2	0	1	0	1	0	0	0	1	1	2	1	1	1	1	0	0	1	1	2	0	2	1	0	3	1					
		0.22%	0.43%	0.0%	0.12%	0.15%	0.26%	0.10%	0.08%	0.35%	0.09%	0.09%	0.0%	0.0%	0.16%	0.14%	0.16%	0.0%	0.45%	0.84%	0.98%	0.0%	0.23%	0.0%	0.0%	0.0%	1.15%	0.0%	0.66%	0.0%	0.29%	0.0%	0.0%	0.0%	0.42%	0.47%	0.54%	0.32%	0.79%	0.81%	0.25%	0.0%	0.0%	0.31%	0.48%	1.68%	0.0%	0.65%	0.34%	0.0%	0.40%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	155	5	1	5	1	12	8	12	10	10	7	3	0	7	8	6	1	2	0	1	1	3	0	0	1	1	1	2	3	2	1	1	0	3	1	3	0	0	0	4	0	3	4	0	1	0	2	3	5	6	5					
		0.73%	1.09%	0.13%	0.60%	0.15%	1.04%	0.87%	0.97%	0.88%	0.97%	0.67%	0.40%	0.0%	1.14%	1.13%	1.01%	0.82%	0.90%	0.0%	0.32%	0.39%	0.71%	0.0%	0.0%	0.39%	0.57%	0.54%	1.32%	2.05%	0.58%	0.29%	0.56%	0.0%	1.28%	0.47%	0.81%	0.0%	0.0%	0.0%	1.02%	0.0%	1.57%	1.26%	0.0%	0.84%	0.0%	0.65%	1.04%	1.70%	0.81%	0.59%					
25	"8. ""Народно-республиканская партия России"""	57	1	0	1	8	1	2	5	5	2	2	0	0	2	2	0	0	1	0	0	2	1	0	0	0	1	0	0	0	3	2	0	0	3	1	1	0	1	2	2	0	0	2	0	0	0	2	1	0	1	0					
		0.27%	0.21%	0.0%	0.12%	1.26%	0.08%	0.21%	0.40%	0.44%	0.19%	0.19%	0.0%	0.0%	0.32%	0.28%	0.0%	0.0%	0.45%	0.0%	0.0%	0.79%	0.23%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.87%	0.58%	0.0%	0.0%	1.28%	0.47%	0.27%	0.0%	0.79%	1.62%	0.51%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.65%	0.34%	0.0%	0.13%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	3	1	0	1	3	3	3	5	5	1	2	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	5	3					
		0.23%	0.65%	0.13%	0.0%	0.15%	0.26%	0.32%	0.24%	0.44%	0.48%	0.09%	0.27%	0.0%	0.0%	0.0%	0.0%	0.82%	0.45%	0.84%	0.32%	0.39%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.38%	0.0%	0.34%	0.0%	0.67%	0.35%					
27	"10. ""Аграрная партия России"""	963	5	21	18	24	41	29	30	37	38	26	9	3	20	12	15	3	4	3	7	5	15	4	4	16	14	16	9	8	36	20	4	7	23	13	40	88	23	19	40	19	20	7	4	16	44	33	13	10	15	33					
		4.59%	1.09%	2.83%	2.18%	3.79%	3.57%	3.16%	2.42%	3.26%	3.71%	2.50%	1.22%	2.77%	3.26%	1.70%	2.52%	2.47%	1.80%	2.52%	2.28%	1.98%	3.56%	2.36%	2.94%	6.32%	8.09%	8.69%	5.96%	5.47%	10.49%	5.81%	2.27%	5.73%	9.87%	6.16%	10.92%	28.66%	18.25%	15.44%	10.23%	15.70%	10.52%	2.22%	1.93%	13.44%	17.05%	10.78%	4.54%	3.40%	2.02%	3.93%					
28	"11. ""Истинные патриоты России"""	29	0	1	0	1	2	0	0	1	1	2	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	3	0	1	0	1	2	0	0	0	0	4	0					
		0.13%	0.0%	0.13%	0.0%	0.15%	0.17%	0.0%	0.0%	0.08%	0.09%	0.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.82%	0.45%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.29%	0.0%	0.0%	0.0%	0.47%	0.27%	0.32%	0.0%	0.0%	0.76%	0.0%	0.52%	0.0%	0.48%	1.68%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	316	9	11	9	12	15	18	21	13	20	8	12	2	13	18	5	1	8	3	2	7	6	0	0	1	3	1	2	1	5	2	4	0	1	5	5	5	1	4	6	1	1	6	4	2	5	1	3	2	11	21					
		1.50%	1.97%	1.48%	1.09%	1.89%	1.30%	1.96%	1.69%	1.14%	1.95%	0.77%	1.63%	1.85%	2.12%	2.56%	0.84%	0.82%	3.60%	2.52%	0.65%	2.77%	1.42%	0.0%	0.0%	0.39%	1.73%	0.54%	1.32%	0.68%	1.45%	0.58%	2.27%	0.0%	0.42%	2.36%	1.36%	1.62%	0.79%	3.25%	1.53%	0.82%	0.52%	1.90%	1.93%	1.68%	1.93%	0.32%	1.04%	0.68%	1.48%	2.50%					
30	"13. ""Демократическая партия России"""	38	2	1	4	0	0	2	5	2	1	1	0	0	0	0	4	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	2	1	0	1	0	0	0	2					
		0.18%	0.43%	0.13%	0.48%	0.0%	0.0%	0.21%	0.40%	0.17%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	1.35%	0.0%	0.65%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.79%	0.81%	0.25%	0.0%	0.0%	0.0%	0.96%	0.84%	0.0%	0.32%	0.0%	0.0%	0.0%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	1	0	1	0	1	0	4	0	3	2	2	0	4	1	1	0	1	0	3	1	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	0	2	1	3					
		0.20%	0.21%	0.0%	0.12%	0.0%	0.08%	0.0%	0.32%	0.0%	0.29%	0.19%	0.27%	0.0%	0.65%	0.14%	0.16%	0.0%	0.45%	0.0%	0.98%	0.39%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.66%	0.68%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.65%	0.0%	0.68%	0.13%	0.35%					
32	"15. ""Партия СЛОН"""	28	1	0	0	1	1	0	1	2	2	3	0	0	0	1	1	1	0	1	1	0	0	0	1	2	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0					
		0.13%	0.21%	0.0%	0.0%	0.15%	0.08%	0.0%	0.08%	0.17%	0.19%	0.28%	0.0%	0.0%	0.0%	0.14%	0.16%	0.82%	0.0%	0.84%	0.32%	0.0%	0.0%	0.0%	0.73%	0.79%	0.0%	0.0%	0.0%	0.68%	0.29%	0.0%	0.0%	0.81%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2972	75	107	147	96	182	168	225	206	165	175	157	26	92	112	114	17	21	27	49	25	71	9	15	17	11	7	18	21	31	47	4	3	16	8	20	17	5	10	25	4	33	40	16	11	35	39	23	31	84	115					
		14.17%	16.48%	14.45%	17.81%	15.18%	15.85%	18.36%	18.18%	18.19%	16.11%	16.89%	21.36%	24.07%	15.03%	15.93%	19.19%	14.04%	9.45%	22.68%	16.01%	9.92%	16.86%	5.32%	11.02%	6.71%	6.35%	3.80%	11.92%	14.38%	9.03%	13.66%	2.27%	2.45%	6.86%	3.79%	5.46%	5.53%	3.96%	8.13%	6.39%	3.30%	17.36%	12.69%	7.72%	9.24%	13.56%	12.74%	8.04%	10.54%	11.36%	13.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	82	1	2	0	4	1	1	2	3	0	2	5	0	2	3	1	0	3	0	3	3	1	0	1	2	1	0	2	0	0	3	0	4	1	3	3	2	1	4	3	0	2	0	0	2	3	0	0	1	5	2					
		0.39%	0.21%	0.27%	0.0%	0.63%	0.08%	0.10%	0.16%	0.26%	0.0%	0.19%	0.68%	0.0%	0.32%	0.42%	0.16%	0.0%	1.35%	0.0%	0.98%	1.19%	0.23%	0.0%	0.73%	0.79%	0.57%	0.0%	1.32%	0.0%	0.0%	0.87%	0.0%	3.27%	0.42%	1.42%	0.81%	0.65%	0.79%	3.25%	0.76%	0.0%	1.05%	0.0%	0.0%	1.68%	1.16%	0.0%	0.0%	0.34%	0.67%	0.23%					
35	"18. ""ЛДПР"""	2488	64	77	101	82	126	121	176	145	124	155	100	8	79	81	50	19	23	15	36	28	57	24	8	36	34	17	31	15	33	45	9	6	36	30	50	41	5	13	24	4	12	24	13	15	19	35	52	13	79	98					
		11.86%	14.06%	10.40%	12.24%	12.97%	10.97%	13.22%	14.22%	12.80%	12.10%	14.96%	13.60%	7.40%	12.90%	11.52%	8.41%	15.70%	10.36%	12.60%	11.76%	11.11%	13.53%	14.20%	5.88%	14.22%	19.65%	9.23%	20.52%	10.27%	9.62%	13.08%	5.11%	4.91%	15.45%	14.21%	13.66%	13.35%	3.96%	10.56%	6.13%	3.30%	6.31%	7.61%	6.28%	12.60%	7.36%	11.43%	18.18%	4.42%	10.69%	11.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	317	5	9	8	9	15	12	14	13	12	17	12	1	13	8	5	3	4	2	6	3	7	3	1	6	2	14	1	1	8	13	4	0	6	3	3	8	4	1	6	1	4	5	2	0	2	6	3	7	11	14					
		1.51%	1.09%	1.21%	0.96%	1.42%	1.30%	1.31%	1.13%	1.14%	1.17%	1.64%	1.63%	0.92%	2.12%	1.13%	0.84%	2.47%	1.80%	1.68%	1.96%	1.19%	1.66%	1.77%	0.73%	2.37%	1.15%	7.60%	0.66%	0.68%	2.33%	3.77%	2.27%	0.0%	2.57%	1.42%	0.81%	2.60%	3.17%	0.81%	1.53%	0.82%	2.10%	1.58%	0.96%	0.0%	0.77%	1.96%	1.04%	2.38%	1.48%	1.67%					
37	"20. ""Политическая партия ""Единая Россия"""	4974	88	169	126	136	242	200	287	229	247	234	149	31	142	131	149	31	62	36	73	33	95	60	28	24	63	61	31	43	103	114	84	83	62	94	59	61	32	16	97	17	25	120	50	38	65	64	63	79	212	236					
		23.72%	19.34%	22.83%	15.27%	21.51%	21.08%	21.85%	23.20%	20.22%	24.12%	22.58%	20.27%	28.70%	23.20%	18.63%	25.08%	25.61%	27.92%	30.25%	23.85%	13.09%	22.56%	35.50%	20.58%	9.48%	36.41%	33.15%	20.52%	29.45%	30.02%	33.13%	47.72%	68.03%	26.60%	44.54%	16.12%	19.86%	25.39%	13.00%	24.80%	14.04%	13.15%	38.09%	24.15%	31.93%	25.19%	20.91%	22.02%	26.87%	28.68%	28.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	1	0	0	2	0	1	1	2	5	3	4	0	2	1	3	0	1	0	0	0	0	1	0	1	0	1	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	5	2					
		0.22%	0.21%	0.0%	0.0%	0.31%	0.0%	0.10%	0.08%	0.17%	0.48%	0.28%	0.54%	0.0%	0.32%	0.14%	0.50%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.39%	0.0%	0.54%	0.66%	0.68%	0.58%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.67%	0.23%					
39	"22. ""Развитие предпринимательства"""	63	1	2	2	2	1	4	2	6	0	6	2	0	1	2	0	0	1	0	1	1	2	0	0	0	1	0	0	2	0	1	2	0	3	0	5	0	0	2	2	0	0	0	1	0	1	0	0	0	3	4					
		0.30%	0.21%	0.27%	0.24%	0.31%	0.08%	0.43%	0.16%	0.53%	0.0%	0.57%	0.27%	0.0%	0.16%	0.28%	0.0%	0.0%	0.45%	0.0%	0.32%	0.39%	0.47%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	1.36%	0.0%	0.29%	1.13%	0.0%	1.28%	0.0%	1.36%	0.0%	0.0%	1.62%	0.51%	0.0%	0.0%	0.0%	0.48%	0.0%	0.38%	0.0%	0.0%	0.0%	0.40%	0.47%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4792	91	203	221	138	294	205	219	238	212	227	139	18	123	183	127	16	51	8	69	104	97	22	68	123	15	51	37	33	56	53	42	12	47	22	115	46	25	38	132	64	68	73	92	12	67	81	67	83	142	123					
		22.85%	20.0%	27.43%	26.78%	21.83%	25.60%	22.40%	17.70%	21.02%	20.70%	21.91%	18.91%	16.66%	20.09%	26.03%	21.38%	13.22%	22.97%	6.72%	22.54%	41.26%	23.04%	13.01%	49.99%	48.61%	8.67%	27.71%	24.50%	22.60%	16.32%	15.40%	23.86%	9.83%	20.17%	10.42%	31.42%	14.98%	19.84%	30.89%	33.75%	52.89%	35.78%	23.17%	44.44%	10.08%	25.96%	26.47%	23.42%	28.23%	19.21%	14.67%					
																																																									
41	Против всех	1406	29	48	80	37	87	60	112	98	84	71	48	13	50	56	45	10	13	8	16	7	25	22	2	11	21	4	7	2	19	14	5	1	16	12	29	22	6	1	24	1	12	12	8	8	14	13	21	15	30	57					
		6.70%	6.37%	6.48%	9.69%	5.85%	7.57%	6.55%	9.05%	8.65%	8.20%	6.85%	6.53%	12.03%	8.16%	7.96%	7.57%	8.26%	5.85%	6.72%	5.22%	2.77%	5.93%	13.01%	1.47%	4.34%	12.13%	2.17%	4.63%	1.36%	5.53%	4.06%	2.84%	0.81%	6.86%	5.68%	7.92%	7.16%	4.76%	0.81%	6.13%	0.82%	6.31%	3.80%	3.86%	6.72%	5.42%	4.24%	7.34%	5.10%	4.05%	6.80%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
