Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Седельниковская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	2	2	0	0	0	10	3	1	5	4	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	721	2	10	8	38	1	27	34	11	6	6	24	5	6	18	1	12	54	11	13	6	18	14	7	34	7	63	62	59	43	51	51	15	4					
		10.31%	3.77%	5.46%	5.84%	12.38%	2.08%	8.60%	10.37%	6.15%	3.82%	13.95%	13.79%	4.72%	4.84%	10.34%	1.82%	8.11%	16.07%	13.58%	17.57%	7.32%	7.89%	11.97%	11.29%	14.66%	11.67%	13.43%	12.47%	10.52%	9.79%	10.41%	9.71%	8.98%	8.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1118	10	36	23	61	1	54	56	18	14	5	39	20	21	29	8	28	68	6	9	6	35	34	9	66	8	60	62	80	81	72	81	13	5					
		15.98%	18.87%	19.67%	16.79%	19.87%	2.08%	17.20%	17.07%	10.06%	8.92%	11.63%	22.41%	18.87%	16.94%	16.67%	14.55%	18.92%	20.24%	7.41%	12.16%	7.32%	15.35%	29.06%	14.52%	28.45%	13.33%	12.79%	12.47%	14.26%	18.45%	14.69%	15.43%	7.78%	10.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	57	0	0	1	1	0	4	3	4	2	0	2	0	0	2	0	1	1	0	0	1	1	2	1	3	0	3	5	5	1	9	4	1	0					
		0.81%	0.00%	0.00%	0.73%	0.33%	0.00%	1.27%	0.91%	2.23%	1.27%	0.00%	1.15%	0.00%	0.00%	1.15%	0.00%	0.68%	0.30%	0.00%	0.00%	1.22%	0.44%	1.71%	1.61%	1.29%	0.00%	0.64%	1.01%	0.89%	0.23%	1.84%	0.76%	0.60%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1350	5	17	37	18	0	76	54	38	16	4	16	13	2	18	5	6	48	10	5	15	21	10	5	55	20	117	133	194	87	106	140	50	9					
		19.30%	9.43%	9.29%	27.01%	5.86%	0.00%	24.20%	16.46%	21.23%	10.19%	9.30%	9.20%	12.26%	1.61%	10.34%	9.09%	4.05%	14.29%	12.35%	6.76%	18.29%	9.21%	8.55%	8.06%	23.71%	33.33%	24.95%	26.76%	34.58%	19.82%	21.63%	26.67%	29.94%	19.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	86	0	0	2	0	0	4	2	3	1	0	1	0	0	4	1	0	2	2	2	1	1	1	1	3	0	13	5	3	8	8	13	5	0					
		1.23%	0.00%	0.00%	1.46%	0.00%	0.00%	1.27%	0.61%	1.68%	0.64%	0.00%	0.57%	0.00%	0.00%	2.30%	1.82%	0.00%	0.60%	2.47%	2.70%	1.22%	0.44%	0.85%	1.61%	1.29%	0.00%	2.77%	1.01%	0.53%	1.82%	1.63%	2.48%	2.99%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3543	33	118	65	187	45	143	177	94	117	28	87	66	94	101	38	100	163	51	45	50	145	55	39	66	25	202	222	209	208	231	229	82	28					
		50.64%	62.26%	64.48%	47.45%	60.91%	93.75%	45.54%	53.96%	52.51%	74.52%	65.12%	50.00%	62.26%	75.81%	58.05%	69.09%	67.57%	48.51%	62.96%	60.81%	60.98%	63.60%	47.01%	62.90%	28.45%	41.67%	43.07%	44.67%	37.25%	47.38%	47.14%	43.62%	49.10%	60.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	0	1	0	2	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	3	2	0	2	2	0	0					
		0.30%	0.00%	0.00%	0.00%	0.33%	0.00%	0.64%	0.30%	0.56%	0.64%	0.00%	1.15%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.86%	0.00%	0.00%	0.60%	0.36%	0.00%	0.41%	0.38%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
