Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Седельниковская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	483	2	13	10	20	5	63	15	10	5	20	10	5	18	5	10	15	5	5	5	15	15	5	20	5	15	20	25	10	15	35	20	15	17	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	393	0	13	2	20	5	63	15	9	1	16	8	2	17	4	8	8	0	1	0	13	12	4	14	5	12	20	25	7	9	35	13	15	16	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	126	0	2	6	5	1	7	1	1	0	7	4	2	2	2	3	1	1	0	1	5	4	2	2	2	1	3	2	25	5	5	10	10	3	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	90	2	0	8	0	0	0	0	1	4	4	2	3	1	1	2	7	5	4	5	2	3	1	6	0	3	0	0	3	6	0	7	0	1	5	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	66	0	3	2	1	1	1	1	0	0	4	0	0	1	0	1	3	0	1	0	2	3	1	4	0	1	8	5	3	0	2	11	2	3	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	403	6	13	6	23	0	29	11	6	3	20	10	6	15	0	1	29	3	3	6	21	6	5	28	9	11	10	16	23	7	17	18	22	14	2	4					
		5.12%	8.57%	6.28%	3.55%	6.44%	0.00%	4.14%	5.47%	3.61%	6.00%	10.47%	8.77%	5.00%	7.58%	0.00%	0.63%	8.10%	3.57%	3.53%	6.82%	8.54%	3.92%	6.17%	13.53%	12.50%	3.54%	2.64%	4.32%	4.30%	2.75%	4.44%	3.90%	5.02%	4.64%	1.17%	6.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	0	1	0	0	0	5	1	0	0	1	1	0	1	0	2	1	0	0	1	0	1	0	1	0	3	1	3	4	3	3	4	3	0	1	0					
		0.52%	0.00%	0.48%	0.00%	0.00%	0.00%	0.71%	0.50%	0.00%	0.00%	0.52%	0.88%	0.00%	0.51%	0.00%	1.27%	0.28%	0.00%	0.00%	1.14%	0.00%	0.65%	0.00%	0.48%	0.00%	0.96%	0.26%	0.81%	0.75%	1.18%	0.78%	0.87%	0.68%	0.00%	0.58%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	0	3	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	1	2	0	0					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.49%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.63%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.75%	0.39%	0.00%	0.00%	0.23%	0.66%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	762	2	7	11	11	1	84	16	12	3	7	19	2	13	2	5	29	5	5	9	14	12	2	11	4	66	49	38	68	17	47	61	39	36	42	13					
		9.68%	2.86%	3.38%	6.51%	3.08%	2.17%	11.98%	7.96%	7.23%	6.00%	3.66%	16.67%	1.67%	6.57%	2.56%	3.16%	8.10%	5.95%	5.88%	10.23%	5.69%	7.84%	2.47%	5.31%	5.56%	21.22%	12.93%	10.27%	12.71%	6.67%	12.27%	13.23%	8.90%	11.92%	24.56%	20.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	2	1	1	0	4	8	2	3	0	2	1	0	0					
		0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	1.23%	0.97%	1.39%	0.32%	0.00%	1.08%	1.50%	0.78%	0.78%	0.00%	0.46%	0.33%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0					
		0.19%	0.00%	0.97%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.81%	0.00%	0.00%	0.48%	0.00%	0.32%	0.00%	0.00%	0.19%	0.39%	0.26%	0.22%	0.23%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	829	3	38	20	40	4	93	14	14	15	26	13	10	26	9	10	50	2	9	7	14	20	6	28	5	33	34	41	64	34	46	36	44	0	18	3					
		10.53%	4.29%	18.36%	11.83%	11.20%	8.70%	13.27%	6.97%	8.43%	30.00%	13.61%	11.40%	8.33%	13.13%	11.54%	6.33%	13.97%	2.38%	10.59%	7.95%	5.69%	13.07%	7.41%	13.53%	6.94%	10.61%	8.97%	11.08%	11.96%	13.33%	12.01%	7.81%	10.05%	0.00%	10.53%	4.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	261	0	5	0	8	0	17	6	4	0	9	2	1	3	2	2	14	1	0	0	13	5	4	8	0	5	17	16	28	11	17	13	17	30	3	0					
		3.32%	0.00%	2.42%	0.00%	2.24%	0.00%	2.43%	2.99%	2.41%	0.00%	4.71%	1.75%	0.83%	1.52%	2.56%	1.27%	3.91%	1.19%	0.00%	0.00%	5.28%	3.27%	4.94%	3.86%	0.00%	1.61%	4.49%	4.32%	5.23%	4.31%	4.44%	2.82%	3.88%	9.93%	1.75%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	0	0	5	2	0	3	1	1	0	0	0	1	1	0	0	8	3	0	1	0	2	0	1	0	1	0	1	3	0	1	6	5	19	0	0					
		0.83%	0.00%	0.00%	2.96%	0.56%	0.00%	0.43%	0.50%	0.60%	0.00%	0.00%	0.00%	0.83%	0.51%	0.00%	0.00%	2.23%	3.57%	0.00%	1.14%	0.00%	1.31%	0.00%	0.48%	0.00%	0.32%	0.00%	0.27%	0.56%	0.00%	0.26%	1.30%	1.14%	6.29%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5327	59	137	124	267	40	454	145	125	28	125	66	100	136	59	134	216	68	68	62	174	105	63	123	53	184	263	248	324	176	241	315	301	194	105	45					
		67.69%	84.29%	66.18%	73.37%	74.79%	86.96%	64.76%	72.14%	75.30%	56.00%	65.45%	57.89%	83.33%	68.69%	75.64%	84.81%	60.34%	80.95%	80.00%	70.45%	70.73%	68.63%	77.78%	59.42%	73.61%	59.16%	69.39%	67.03%	60.56%	69.02%	62.92%	68.33%	68.72%	64.24%	61.40%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	0	1	1	1	1	0	1	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	3	2	0	4	1	2	0	0	2	0	0					
		0.32%	0.00%	0.48%	0.59%	0.28%	2.17%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	1.27%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.53%	0.00%	0.75%	0.39%	0.52%	0.00%	0.00%	0.66%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
