Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Елецкая																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	229	10	5	7	7	7	5	5	7	5	5	7	7	5	5	10	10	7	5	10	10	11	10	7	7	10	5	7	16	5	7	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	99	7	0	3	3	0	0	0	1	0	0	3	1	3	1	2	0	6	0	7	5	11	10	0	1	10	0	7	16	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	80	6	1	4	3	3	1	0	1	0	0	5	1	4	3	3	6	3	1	3	1	5	8	1	3	3	0	2	4	3	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	130	3	5	4	4	7	5	5	6	5	5	4	6	2	4	8	10	1	5	3	5	0	0	7	6	0	5	0	0	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2125	80	22	54	31	71	5	13	89	27	33	33	56	27	13	194	154	110	2	133	93	60	280	48	137	75	16	96	100	24	33	16					
		11.29%	5.21%	7.12%	14.21%	11.19%	12.20%	3.18%	5.53%	12.14%	10.38%	17.28%	8.51%	12.73%	15.25%	7.69%	16.48%	16.01%	10.53%	2.15%	11.64%	9.13%	11.01%	13.53%	8.94%	28.19%	10.79%	6.48%	10.57%	12.52%	8.36%	4.34%	7.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2603	108	22	64	48	106	27	39	115	23	22	40	98	30	21	266	155	135	8	142	121	84	293	81	47	105	50	137	99	52	31	34					
		13.83%	7.04%	7.12%	16.84%	17.33%	18.21%	17.20%	16.60%	15.69%	8.85%	11.52%	10.31%	22.27%	16.95%	12.43%	22.60%	16.11%	12.92%	8.60%	12.42%	11.87%	15.41%	14.15%	15.08%	9.67%	15.11%	20.24%	15.09%	12.39%	18.12%	4.08%	15.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	160	10	0	3	2	5	2	2	7	4	2	2	5	0	0	8	5	9	0	4	15	10	36	9	0	3	1	4	8	1	1	2					
		0.85%	0.65%	0.00%	0.79%	0.72%	0.86%	1.27%	0.85%	0.95%	1.54%	1.05%	0.52%	1.14%	0.00%	0.00%	0.68%	0.52%	0.86%	0.00%	0.35%	1.47%	1.83%	1.74%	1.68%	0.00%	0.43%	0.40%	0.44%	1.00%	0.35%	0.13%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2967	210	30	58	40	130	36	35	180	36	40	42	93	19	19	284	166	136	7	171	152	74	356	69	69	115	54	139	132	25	24	26					
		15.76%	13.68%	9.71%	15.26%	14.44%	22.34%	22.93%	14.89%	24.56%	13.85%	20.94%	10.82%	21.14%	10.73%	11.24%	24.13%	17.26%	13.01%	7.53%	14.96%	14.92%	13.58%	17.20%	12.85%	14.20%	16.55%	21.86%	15.31%	16.52%	8.71%	3.16%	11.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	224	11	0	2	0	2	0	4	10	2	7	2	8	4	1	12	15	6	0	8	7	16	57	10	1	16	2	13	2	4	2	0					
		1.19%	0.72%	0.00%	0.53%	0.00%	0.34%	0.00%	1.70%	1.36%	0.77%	3.66%	0.52%	1.82%	2.26%	0.59%	1.02%	1.56%	0.57%	0.00%	0.70%	0.69%	2.94%	2.75%	1.86%	0.21%	2.30%	0.81%	1.43%	0.25%	1.39%	0.26%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10458	1104	222	192	150	260	83	139	323	167	83	264	170	93	114	401	445	634	76	668	621	295	1002	319	228	357	123	497	443	180	662	143					
		55.54%	71.92%	71.84%	50.53%	54.15%	44.67%	52.87%	59.15%	44.07%	64.23%	43.46%	68.04%	38.64%	52.54%	67.46%	34.07%	46.26%	60.67%	81.72%	58.44%	60.94%	54.13%	48.41%	59.40%	46.91%	51.37%	49.80%	54.74%	55.44%	62.72%	87.11%	64.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	75	3	0	2	0	4	1	2	2	1	0	0	4	1	0	4	5	5	0	3	2	1	17	1	1	5	0	2	6	1	2	0					
		0.40%	0.20%	0.00%	0.53%	0.00%	0.69%	0.64%	0.85%	0.27%	0.38%	0.00%	0.00%	0.91%	0.56%	0.00%	0.34%	0.52%	0.48%	0.00%	0.26%	0.20%	0.18%	0.82%	0.19%	0.21%	0.72%	0.00%	0.22%	0.75%	0.35%	0.26%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
