7	Число избирательных бюллетеней в переносных ящиках для голосования	5260	102	48	53	207	31	101	38	109	155	131	103	68	66	40	101	81	70	134	91	201	196	104	64	67	54	70	53	126	168	53	218	191	66	102	76	50	75	83	179	166	319	44	170	113	140	44	111	101	39	88					
8	Число бюллетеней в стационарных ящиках для голосования	42820	197	702	1681	1260	508	625	796	973	992	1557	1008	1345	824	1010	779	843	1145	878	1840	1189	1015	1439	1533	1394	1248	1052	1061	859	703	1144	672	573	755	1438	1459	529	75	144	507	126	764	96	1614	239	366	223	1075	154	187	224					
9	Число недействительных избирательных бюллетеней	638	13	9	25	8	2	6	26	21	8	34	9	12	15	13	10	12	32	11	18	18	20	24	21	37	15	14	14	16	10	19	10	23	6	20	13	3	2	1	5	0	12	0	19	3	8	4	10	5	2	0					
10	Число действительных избирательных бюллетеней	47442	286	741	1709	1459	537	720	808	1061	1139	1654	1102	1401	875	1037	870	912	1183	1001	1913	1372	1191	1519	1576	1424	1287	1108	1100	969	861	1178	880	741	815	1520	1522	576	148	226	681	292	1071	140	1765	349	498	263	1176	250	224	312					
11	Число полученных открепительных  удостоверений	2098	0	35	57	35	15	25	53	35	35	65	30	65	50	25	30	25	30	40	60	45	48	57	37	69	48	60	40	37	50	45	49	35	15	65	85	30	11	30	55	10	30	50	70	27	35	30	85	70	30	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2098	0	35	57	35	15	25	53	35	35	65	30	65	50	25	30	25	30	40	60	45	48	57	37	69	48	60	40	37	50	45	49	35	15	65	85	30	11	30	55	10	30	50	70	27	35	30	85	70	30	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	848	6	17	17	19	12	12	19	26	14	21	6	13	4	16	22	14	8	10	16	11	10	23	10	15	36	69	10	18	17	11	39	14	37	15	10	6	8	9	23	6	16	5	29	24	25	16	33	12	11	8					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	52	0	2	1	0	0	1	3	4	5	3	3	1	1	1	0	1	1	0	3	1	2	2	3	4	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	611	7	7	34	13	7	3	22	18	16	60	16	18	8	11	10	18	8	12	24	16	11	10	25	23	17	11	7	24	8	19	10	4	0	11	12	7	3	2	8	3	12	1	17	8	6	4	12	2	5	1					
		1.27%	2.34%	0.93%	1.96%	0.89%	1.30%	0.41%	2.64%	1.66%	1.39%	3.55%	1.44%	1.27%	0.90%	1.05%	1.14%	1.95%	0.66%	1.19%	1.24%	1.15%	0.91%	0.65%	1.57%	1.57%	1.31%	0.98%	0.63%	2.44%	0.92%	1.59%	1.12%	0.52%	0.00%	0.71%	0.78%	1.21%	2.00%	0.88%	1.17%	1.03%	1.11%	0.71%	0.95%	2.27%	1.19%	1.50%	1.01%	0.78%	2.21%	0.32%					
19	Жириновский Владимир Вольфович	4317	40	59	189	96	31	41	74	100	90	198	116	115	57	85	106	97	94	96	167	136	81	131	127	110	120	77	82	95	102	83	61	95	51	143	170	45	28	17	99	16	109	15	155	55	34	17	139	33	19	21					
		8.98%	13.38%	7.87%	10.90%	6.54%	5.75%	5.65%	8.87%	9.24%	7.85%	11.73%	10.44%	8.14%	6.40%	8.10%	12.05%	10.50%	7.74%	9.49%	8.65%	9.78%	6.69%	8.49%	7.95%	7.53%	9.22%	6.86%	7.36%	9.64%	11.71%	6.93%	6.85%	12.43%	6.21%	9.29%	11.07%	7.77%	18.67%	7.49%	14.43%	5.48%	10.06%	10.71%	8.69%	15.63%	6.72%	6.37%	11.72%	12.94%	8.41%	6.73%					
20	Зюганов Геннадий Андреевич	8185	51	135	295	244	73	108	192	178	180	376	198	204	126	124	166	141	231	206	278	198	236	271	339	255	178	128	176	183	171	170	161	159	128	273	236	94	27	42	132	45	156	15	312	76	111	47	207	45	52	56					
		17.02%	17.06%	18.00%	17.01%	16.63%	13.54%	14.88%	23.02%	16.45%	15.69%	22.27%	17.82%	14.44%	14.16%	11.81%	18.86%	15.26%	19.01%	20.36%	14.40%	14.24%	19.49%	17.56%	21.23%	17.45%	13.67%	11.41%	15.80%	18.58%	19.63%	14.20%	18.09%	20.81%	15.59%	17.73%	15.37%	16.23%	18.00%	18.50%	19.24%	15.41%	14.40%	10.71%	17.49%	21.59%	21.94%	17.60%	17.45%	17.65%	23.01%	17.95%					
21	Медведев Дмитрий Анатольевич	34329	188	540	1191	1106	426	568	520	765	853	1020	772	1064	684	817	588	656	850	687	1444	1022	863	1107	1085	1036	972	892	835	667	580	906	648	483	636	1093	1104	430	90	165	442	228	794	109	1281	210	347	195	818	170	148	234					
		71.40%	62.88%	72.00%	68.69%	75.39%	79.04%	78.24%	62.35%	70.70%	74.37%	60.43%	69.49%	75.30%	76.85%	77.81%	66.82%	70.99%	69.96%	67.89%	74.78%	73.53%	71.26%	71.74%	67.94%	70.91%	74.65%	79.50%	74.96%	67.72%	66.59%	75.69%	72.81%	63.22%	77.47%	70.97%	71.92%	74.27%	60.00%	72.69%	64.43%	78.08%	73.31%	77.86%	71.80%	59.66%	68.58%	73.03%	68.97%	66.67%	65.49%	75.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
