Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Азовская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1636	УИК №1638	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2024	УИК №2444	УИК №2524	УИК №2525	УИК №2526					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1289	46	31	40	23	54	52	24	43	3	40	50	38	39	28	33	41	37	20	43	41	35	54	44	38	50	33	49	31	60	47	5	14	22	37	19	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	929	27	25	13	6	49	38	16	14	0	35	19	35	26	19	24	26	32	7	35	41	25	39	35	31	48	15	38	28	53	37	5	7	19	28	14	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	190	5	0	7	9	6	8	4	3	6	5	5	15	11	6	5	5	6	4	6	2	2	3	11	5	6	3	1	3	4	9	1	4	2	3	10	5					
14	Число погашенных открепительных удостоверений	360	19	6	27	17	5	14	8	29	3	5	31	3	13	9	9	15	5	13	8	0	10	15	9	7	2	18	11	3	7	10	0	7	3	9	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	314	10	9	8	5	9	12	5	11	7	9	14	13	9	10	12	6	10	4	11	8	8	14	17	7	12	6	11	5	10	7	1	4	4	7	8	11					
		1.03%	1.08%	1.19%	0.95%	1.00%	0.64%	0.79%	0.93%	1.27%	6.24%	0.96%	0.96%	1.38%	0.98%	1.44%	1.36%	0.63%	0.95%	0.71%	0.98%	0.71%	0.86%	1.31%	1.44%	0.74%	0.83%	0.79%	1.29%	0.78%	0.98%	1.02%	1.07%	1.25%	1.03%	0.94%	1.19%	1.47%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	759	13	13	15	14	24	44	20	25	0	25	32	25	22	16	11	26	21	23	35	37	24	37	37	14	29	19	17	19	19	11	3	10	18	16	24	21					
		2.48%	1.40%	1.73%	1.79%	2.81%	1.72%	2.92%	3.73%	2.90%	0.0%	2.67%	2.20%	2.66%	2.40%	2.30%	1.25%	2.75%	2.01%	4.11%	3.11%	3.28%	2.58%	3.46%	3.13%	1.49%	2.01%	2.50%	1.99%	2.96%	1.87%	1.60%	3.22%	3.13%	4.63%	2.15%	3.59%	2.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1207	36	23	29	22	71	62	18	45	3	44	56	61	20	33	41	20	31	18	46	52	44	28	35	23	82	34	30	27	48	38	1	7	4	23	25	27					
		3.95%	3.89%	3.06%	3.46%	4.42%	5.08%	4.11%	3.36%	5.22%	2.67%	4.70%	3.86%	6.49%	2.18%	4.76%	4.66%	2.12%	2.97%	3.22%	4.09%	4.61%	4.73%	2.62%	2.96%	2.44%	5.69%	4.48%	3.52%	4.21%	4.73%	5.55%	1.07%	2.19%	1.03%	3.10%	3.74%	3.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1629	49	33	41	21	58	94	26	44	2	67	99	45	54	36	40	41	71	40	41	79	58	68	52	53	70	31	38	33	50	33	4	14	20	43	42	39					
		5.34%	5.29%	4.39%	4.89%	4.22%	4.15%	6.24%	4.85%	5.11%	1.78%	7.15%	6.83%	4.79%	5.90%	5.19%	4.55%	4.34%	6.81%	7.15%	3.65%	7.01%	6.23%	6.36%	4.41%	5.64%	4.86%	4.08%	4.46%	5.14%	4.93%	4.82%	4.30%	4.38%	5.15%	5.80%	6.28%	5.22%					
22	"5. ""За Русь Святую"""	146	7	1	2	5	8	1	3	10	0	3	6	3	1	2	6	7	8	4	7	3	2	3	7	5	5	4	7	4	9	1	1	2	4	1	0	4					
		0.47%	0.75%	0.13%	0.23%	1.00%	0.57%	0.06%	0.56%	1.16%	0.0%	0.32%	0.41%	0.31%	0.10%	0.28%	0.68%	0.74%	0.76%	0.71%	0.62%	0.26%	0.21%	0.28%	0.59%	0.53%	0.34%	0.52%	0.82%	0.62%	0.88%	0.14%	1.07%	0.62%	1.03%	0.13%	0.0%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	1	5	2	0	5	5	0	1	1	0	6	1	1	2	3	4	0	1	1	0	2	4	2	2	2	4	0	1	1	4	0	1	0	1	1	2					
		0.21%	0.10%	0.66%	0.23%	0.0%	0.35%	0.33%	0.0%	0.11%	0.89%	0.0%	0.41%	0.10%	0.10%	0.28%	0.34%	0.42%	0.0%	0.17%	0.08%	0.0%	0.21%	0.37%	0.16%	0.21%	0.13%	0.52%	0.0%	0.15%	0.09%	0.58%	0.0%	0.31%	0.0%	0.13%	0.14%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	267	7	6	13	6	10	12	4	11	0	9	9	10	6	3	7	6	7	2	11	7	12	9	8	5	8	9	13	2	17	8	1	4	10	3	4	8					
		0.87%	0.75%	0.79%	1.55%	1.20%	0.71%	0.79%	0.74%	1.27%	0.0%	0.96%	0.62%	1.06%	0.65%	0.43%	0.79%	0.63%	0.67%	0.35%	0.98%	0.62%	1.29%	0.84%	0.67%	0.53%	0.55%	1.18%	1.52%	0.31%	1.67%	1.16%	1.07%	1.25%	2.57%	0.40%	0.59%	1.07%					
25	"8. ""Народно-республиканская партия России"""	35	1	0	1	1	0	2	0	2	0	1	3	0	0	1	2	3	2	1	0	3	0	0	0	1	2	2	2	1	1	0	1	0	0	1	0	1					
		0.11%	0.10%	0.0%	0.11%	0.20%	0.0%	0.13%	0.0%	0.23%	0.0%	0.10%	0.20%	0.0%	0.0%	0.14%	0.22%	0.31%	0.19%	0.17%	0.0%	0.26%	0.0%	0.0%	0.0%	0.10%	0.13%	0.26%	0.23%	0.15%	0.09%	0.0%	1.07%	0.0%	0.0%	0.13%	0.0%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	173	12	4	8	3	3	14	0	7	1	6	7	5	6	2	5	7	4	2	5	7	4	7	5	5	6	3	6	3	10	3	0	1	1	7	2	2					
		0.56%	1.29%	0.53%	0.95%	0.60%	0.21%	0.92%	0.0%	0.81%	0.89%	0.64%	0.48%	0.53%	0.65%	0.28%	0.56%	0.74%	0.38%	0.35%	0.44%	0.62%	0.43%	0.65%	0.42%	0.53%	0.41%	0.39%	0.70%	0.46%	0.98%	0.43%	0.0%	0.31%	0.25%	0.94%	0.29%	0.26%					
27	"10. ""Аграрная партия России"""	550	24	8	27	7	18	27	10	13	1	17	18	20	15	4	21	13	18	2	26	22	14	25	21	18	27	14	19	15	16	9	1	9	6	16	16	13					
		1.80%	2.59%	1.06%	3.22%	1.40%	1.29%	1.79%	1.86%	1.50%	0.89%	1.81%	1.24%	2.12%	1.64%	0.57%	2.38%	1.37%	1.72%	0.35%	2.31%	1.95%	1.50%	2.34%	1.78%	1.91%	1.87%	1.84%	2.23%	2.34%	1.57%	1.31%	1.07%	2.82%	1.54%	2.15%	2.39%	1.74%					
28	"11. ""Истинные патриоты России"""	25	0	0	0	1	4	1	0	1	0	0	1	0	0	0	0	1	1	0	0	3	0	0	1	2	4	0	0	0	1	1	0	1	0	0	1	1					
		0.08%	0.0%	0.0%	0.0%	0.20%	0.28%	0.06%	0.0%	0.11%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.10%	0.09%	0.0%	0.0%	0.26%	0.0%	0.0%	0.08%	0.21%	0.27%	0.0%	0.0%	0.0%	0.09%	0.14%	0.0%	0.31%	0.0%	0.0%	0.14%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	430	13	14	14	6	32	23	9	6	1	12	41	7	8	15	15	8	12	8	13	21	22	9	19	7	12	9	13	7	9	12	1	2	3	10	10	7					
		1.41%	1.40%	1.86%	1.67%	1.20%	2.29%	1.52%	1.68%	0.69%	0.89%	1.28%	2.82%	0.74%	0.87%	2.16%	1.70%	0.84%	1.15%	1.43%	1.15%	1.86%	2.36%	0.84%	1.61%	0.74%	0.83%	1.18%	1.52%	1.09%	0.88%	1.75%	1.07%	0.62%	0.77%	1.34%	1.49%	0.93%					
30	"13. ""Демократическая партия России"""	59	3	2	0	0	4	2	2	3	0	0	2	2	4	1	0	0	5	1	1	2	0	1	2	1	2	5	1	0	3	1	0	1	2	1	1	4					
		0.19%	0.32%	0.26%	0.0%	0.0%	0.28%	0.13%	0.37%	0.34%	0.0%	0.0%	0.13%	0.21%	0.43%	0.14%	0.0%	0.0%	0.47%	0.17%	0.08%	0.17%	0.0%	0.09%	0.16%	0.10%	0.13%	0.65%	0.11%	0.0%	0.29%	0.14%	0.0%	0.31%	0.51%	0.13%	0.14%	0.53%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	0	5	0	5	0	0	1	3	4	3	0	1	0	0	0	2	0	1	2	1	0	1	1	2	1	2	1	1	1	0	0	0	0	2	0					
		0.13%	0.10%	0.0%	0.59%	0.0%	0.35%	0.0%	0.0%	0.11%	2.67%	0.42%	0.20%	0.0%	0.10%	0.0%	0.0%	0.0%	0.19%	0.0%	0.08%	0.17%	0.10%	0.0%	0.08%	0.10%	0.13%	0.13%	0.23%	0.15%	0.09%	0.14%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%					
32	"15. ""Партия СЛОН"""	44	2	0	1	1	2	0	1	3	0	1	6	4	2	4	0	0	0	0	2	1	1	2	0	0	2	0	1	1	0	0	0	2	0	3	0	2					
		0.14%	0.21%	0.0%	0.11%	0.20%	0.14%	0.0%	0.18%	0.34%	0.0%	0.10%	0.41%	0.42%	0.21%	0.57%	0.0%	0.0%	0.0%	0.0%	0.17%	0.08%	0.10%	0.18%	0.0%	0.0%	0.13%	0.0%	0.11%	0.15%	0.0%	0.0%	0.0%	0.62%	0.0%	0.40%	0.0%	0.26%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4166	90	86	112	57	189	259	75	102	10	162	206	130	128	79	118	98	132	63	144	176	149	148	140	122	210	93	136	109	142	73	13	40	45	109	92	129					
		13.66%	9.72%	11.45%	13.38%	11.46%	13.54%	17.19%	14.01%	11.84%	8.92%	17.30%	14.21%	13.84%	14.00%	11.39%	13.42%	10.39%	12.66%	11.27%	12.83%	15.63%	16.02%	13.85%	11.87%	12.99%	14.58%	12.26%	15.96%	17.00%	14.00%	10.67%	13.97%	12.53%	11.59%	14.70%	13.77%	17.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	1	1	1	0	1	2	2	0	0	3	7	5	2	3	1	3	0	2	2	1	3	6	6	1	5	2	3	1	9	0	0	0	0	1	2	4					
		0.26%	0.10%	0.13%	0.11%	0.0%	0.07%	0.13%	0.37%	0.0%	0.0%	0.32%	0.48%	0.53%	0.21%	0.43%	0.11%	0.31%	0.0%	0.35%	0.17%	0.08%	0.32%	0.56%	0.50%	0.10%	0.34%	0.26%	0.35%	0.15%	0.88%	0.0%	0.0%	0.0%	0.0%	0.13%	0.29%	0.53%					
35	"18. ""ЛДПР"""	2961	113	84	103	54	118	154	70	93	8	66	104	108	74	69	81	102	100	59	119	84	79	81	132	97	126	76	83	72	107	95	11	30	41	57	46	65					
		9.71%	12.21%	11.18%	12.30%	10.86%	8.45%	10.22%	13.08%	10.80%	7.14%	7.05%	7.17%	11.50%	8.09%	9.95%	9.21%	10.81%	9.59%	10.55%	10.60%	7.46%	8.49%	7.58%	11.19%	10.33%	8.75%	10.02%	9.74%	11.23%	10.55%	13.88%	11.82%	9.40%	10.56%	7.69%	6.88%	8.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	389	20	5	7	3	16	13	9	9	0	8	21	12	16	5	12	17	11	4	16	8	15	7	23	19	17	13	17	7	10	13	1	2	6	12	5	10					
		1.27%	2.16%	0.66%	0.83%	0.60%	1.14%	0.86%	1.68%	1.04%	0.0%	0.85%	1.44%	1.27%	1.75%	0.72%	1.36%	1.80%	1.05%	0.71%	1.42%	0.71%	1.61%	0.65%	1.95%	2.02%	1.18%	1.71%	1.99%	1.09%	0.98%	1.90%	1.07%	0.62%	1.54%	1.61%	0.74%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	9585	296	269	271	157	480	401	158	287	42	290	429	292	305	219	254	328	338	178	345	345	276	329	377	292	457	231	252	187	309	182	29	101	160	256	212	251					
		31.44%	32.0%	35.81%	32.37%	31.58%	34.40%	26.62%	29.53%	33.33%	37.49%	30.98%	29.60%	31.09%	33.36%	31.60%	28.89%	34.78%	32.43%	31.84%	30.74%	30.63%	29.67%	30.80%	31.97%	31.09%	31.73%	30.47%	29.57%	29.17%	30.47%	26.60%	31.18%	31.66%	41.23%	34.54%	31.73%	33.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	1	3	0	0	4	1	1	0	0	0	1	2	0	1	2	2	3	1	3	2	1	1	4	0	6	8	1	1	5	1	1	0	0	2	0	0					
		0.19%	0.10%	0.39%	0.0%	0.0%	0.28%	0.06%	0.18%	0.0%	0.0%	0.0%	0.06%	0.21%	0.0%	0.14%	0.22%	0.21%	0.28%	0.17%	0.26%	0.17%	0.10%	0.09%	0.33%	0.0%	0.41%	1.05%	0.11%	0.15%	0.49%	0.14%	1.07%	0.0%	0.0%	0.26%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	80	3	1	1	1	2	5	1	3	1	4	1	4	1	3	4	2	4	1	5	2	3	3	2	4	2	2	3	3	1	1	0	1	1	0	4	1					
		0.26%	0.32%	0.13%	0.11%	0.20%	0.14%	0.33%	0.18%	0.34%	0.89%	0.42%	0.06%	0.42%	0.10%	0.43%	0.45%	0.21%	0.38%	0.17%	0.44%	0.17%	0.32%	0.28%	0.16%	0.42%	0.13%	0.26%	0.35%	0.46%	0.09%	0.14%	0.0%	0.31%	0.25%	0.0%	0.59%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5505	167	145	138	97	241	281	86	132	16	154	284	130	149	140	185	181	197	108	221	204	165	218	217	194	276	143	145	95	175	128	19	72	43	132	124	103					
		18.05%	18.05%	19.30%	16.48%	19.51%	17.27%	18.65%	16.07%	15.33%	14.28%	16.45%	19.59%	13.84%	16.30%	20.20%	21.04%	19.19%	18.90%	19.32%	19.69%	18.11%	17.74%	20.41%	18.40%	20.66%	19.16%	18.86%	17.01%	14.82%	17.25%	18.71%	20.43%	22.57%	11.08%	17.81%	18.56%	13.78%					
																																											
41	Против всех	1587	42	31	26	28	78	80	31	39	9	41	76	50	78	38	45	58	51	27	61	47	39	57	52	61	68	39	48	45	55	51	5	10	17	33	32	39					
		5.20%	4.54%	4.12%	3.10%	5.63%	5.59%	5.31%	5.79%	4.52%	8.03%	4.38%	5.24%	5.32%	8.53%	5.48%	5.11%	6.15%	4.89%	4.83%	5.43%	4.17%	4.19%	5.33%	4.41%	6.49%	4.72%	5.14%	5.63%	7.02%	5.42%	7.45%	5.37%	3.13%	4.38%	4.45%	4.79%	5.22%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
