Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Шушенская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145					
11	Число полученных открепительных  удостоверений	160	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	44	4	0	2	0	0	5	3	1	3	2	1	0	1	0	2	0	0	1	2	3	2	3	0	1	3	0	1	0	1	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	57	3	0	3	2	1	6	2	0	1	4	2	0	0	1	1	1	0	0	0	3	5	0	4	1	0	0	13	0	0	4	0	0					
14	Число неиспользованных открепительных удостоверений	116	1	5	3	5	5	0	2	4	2	3	4	5	4	5	3	5	5	4	3	2	3	2	5	4	2	5	4	5	4	2	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	3224	145	219	273	245	137	221	272	292	204	250	215	32	13	12	98	40	6	7	10	36	76	77	7	18	8	5	137	7	12	119	16	15					
		21.26%	31.05%	29.72%	27.22%	29.63%	23.95%	27.59%	31.66%	30.87%	29.44%	27.41%	23.14%	15.09%	17.57%	7.95%	11.60%	13.33%	7.23%	10.94%	8.13%	9.23%	8.72%	11.42%	9.86%	7.44%	8.70%	7.81%	13.04%	4.49%	13.79%	20.84%	8.21%	14.85%					
19	. Малышкин Олег Александрович	361	7	21	27	18	11	5	13	12	11	13	27	5	2	9	15	6	3	1	16	5	26	26	2	6	4	3	24	8	10	9	8	8					
		2.38%	1.50%	2.85%	2.69%	2.18%	1.92%	0.62%	1.51%	1.27%	1.59%	1.43%	2.91%	2.36%	2.70%	5.96%	1.78%	2.00%	3.61%	1.56%	13.01%	1.28%	2.98%	3.86%	2.82%	2.48%	4.35%	4.69%	2.28%	5.13%	11.49%	1.58%	4.10%	7.92%					
20	. Миронов Сергей Михайлович	109	0	2	5	3	11	5	4	7	5	10	5	2	0	0	4	2	0	1	0	10	11	3	0	3	0	1	9	0	3	1	0	2					
		0.72%	0.00%	0.27%	0.50%	0.36%	1.92%	0.62%	0.47%	0.74%	0.72%	1.10%	0.54%	0.94%	0.00%	0.00%	0.47%	0.67%	0.00%	1.56%	0.00%	2.56%	1.26%	0.45%	0.00%	1.24%	0.00%	1.56%	0.86%	0.00%	3.45%	0.18%	0.00%	1.98%					
21	. Путин Владимир Владимирович	8048	221	369	450	383	276	391	411	453	319	448	478	143	35	116	535	171	57	36	71	239	509	401	40	166	60	42	620	116	55	253	123	61					
		53.07%	47.32%	50.07%	44.87%	46.31%	48.25%	48.81%	47.85%	47.89%	46.03%	49.12%	51.45%	67.45%	47.30%	76.82%	63.31%	57.00%	68.67%	56.25%	57.72%	61.28%	58.37%	59.50%	56.34%	68.60%	65.22%	65.62%	58.99%	74.36%	63.22%	44.31%	63.08%	60.40%					
22	. Хакамада Ирина Муцуовна	399	9	22	22	36	24	22	16	31	31	25	22	3	2	2	19	10	1	3	3	7	30	13	4	8	3	1	15	5	0	6	3	1					
		2.63%	1.93%	2.99%	2.19%	4.35%	4.20%	2.75%	1.86%	3.28%	4.47%	2.74%	2.37%	1.42%	2.70%	1.32%	2.25%	3.33%	1.20%	4.69%	2.44%	1.79%	3.44%	1.93%	5.63%	3.31%	3.26%	1.56%	1.43%	3.21%	0.00%	1.05%	1.54%	0.99%					
23	. Харитонов Николай Михайлович	2535	72	83	186	115	98	125	111	110	92	142	151	21	21	10	147	68	12	15	20	83	199	133	16	36	13	7	211	17	3	167	43	8					
		16.72%	15.42%	11.26%	18.54%	13.91%	17.13%	15.61%	12.92%	11.63%	13.28%	15.57%	16.25%	9.91%	28.38%	6.62%	17.40%	22.67%	14.46%	23.44%	16.26%	21.28%	22.82%	19.73%	22.54%	14.88%	14.13%	10.94%	20.08%	10.90%	3.45%	29.25%	22.05%	7.92%					
																																							
24	Против всех	403	13	19	32	23	14	30	28	39	30	22	25	3	1	2	15	3	3	1	1	7	17	19	2	1	3	5	22	2	1	12	2	6					
		2.66%	2.78%	2.58%	3.19%	2.78%	2.45%	3.75%	3.26%	4.12%	4.33%	2.41%	2.69%	1.42%	1.35%	1.32%	1.78%	1.00%	3.61%	1.56%	0.81%	1.79%	1.95%	2.82%	2.82%	0.41%	3.26%	7.81%	2.09%	1.28%	1.15%	2.10%	1.03%	5.94%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
