7	Число избирательных бюллетеней в переносных ящиках для голосования	3945	114	19	24	14	88	58	47	21	27	26	61	32	23	22	18	100	66	83	13	21	14	19	23	84	23	12	33	5	126	103	17	39	163	20	18	79	25	13	111	11	28	25	5	19	66	45	27	32	38	51	52	14	31	18	1	51	40	59	67	30	29	41	25	12	12	12	22	33	35	34	29	38	17	107	68	23	8	3	6	40	339	73	211	86	25	14	37	12	21	19									
8	Число бюллетеней в стационарных ящиках для голосования	86946	1003	1287	866	983	822	1048	744	977	998	939	993	1229	1266	1022	976	1181	973	860	935	891	949	954	838	841	1050	957	1030	794	1233	1232	1495	1120	1056	1278	1376	1046	1018	983	985	643	876	1320	768	1022	1449	1303	896	1330	1172	1538	1381	859	1397	1215	2055	947	984	982	998	778	1295	1095	1142	1040	1629	966	1392	1100	1368	1177	1245	1054	1252	1247	1146	1245	740	1077	756	79	25	735	0	0	0	0	0	0	0	0									
9	Число недействительных избирательных бюллетеней	1347	17	22	4	6	10	21	11	16	9	17	6	9	21	18	10	23	13	13	12	11	17	24	15	9	13	16	9	10	7	26	23	20	10	22	22	16	16	14	18	12	4	24	3	19	13	30	12	20	7	18	19	19	26	27	94	13	17	15	11	14	22	16	19	16	19	16	15	15	14	17	16	21	20	18	10	15	8	21	13	2	7	18	9	0	2	2	2	1	0	0									
10	Число действительных избирательных бюллетеней	89544	1100	1284	886	991	900	1085	780	982	1016	948	1048	1252	1268	1026	984	1258	1026	930	936	901	946	949	846	916	1060	953	1054	789	1352	1309	1489	1139	1209	1276	1372	1109	1027	982	1078	642	900	1321	770	1022	1502	1318	911	1342	1203	1571	1414	854	1402	1206	1962	985	1007	1026	1054	794	1302	1120	1148	1036	1622	962	1399	1118	1389	1194	1258	1071	1249	1336	1204	1253	740	1059	749	117	357	790	202	86	23	12	35	11	21	19									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																					
13	Бабурин Сергей Николаевич	912	22	9	7	7	1	18	9	14	13	9	10	11	7	15	8	17	9	17	8	17	10	7	6	11	8	6	14	10	6	11	8	15	20	16	21	12	17	7	8	11	10	15	3	12	12	16	8	14	6	14	10	5	7	7	19	7	14	12	10	7	8	24	13	6	9	7	12	11	13	9	19	12	15	19	16	14	8	9	9	0	0	15	2	1	1	0	0	0	0	0									
		1.00%	1.97%	0.69%	0.79%	0.70%	0.11%	1.63%	1.14%	1.40%	1.27%	0.93%	0.95%	0.87%	0.54%	1.44%	0.80%	1.33%	0.87%	1.80%	0.84%	1.86%	1.04%	0.72%	0.70%	1.19%	0.75%	0.62%	1.32%	1.25%	0.44%	0.82%	0.53%	1.29%	1.64%	1.23%	1.51%	1.07%	1.63%	0.70%	0.73%	1.68%	1.11%	1.12%	0.39%	1.15%	0.79%	1.19%	0.87%	1.03%	0.50%	0.88%	0.70%	0.57%	0.49%	0.57%	0.92%	0.70%	1.37%	1.15%	0.94%	0.87%	0.60%	2.11%	1.11%	0.57%	0.55%	0.72%	0.85%	0.97%	0.93%	0.74%	1.49%	1.10%	1.18%	1.40%	1.32%	1.10%	1.07%	0.83%	1.18%	0.00%	0.00%	1.86%	0.95%	1.16%	4.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	8628	116	102	91	92	66	88	80	96	125	93	85	117	124	111	111	124	87	66	78	94	91	77	76	101	90	92	79	82	118	105	87	126	97	113	183	87	99	113	91	64	77	146	68	97	149	151	88	130	105	139	151	109	115	165	335	94	81	85	110	84	104	109	100	114	174	85	135	98	144	101	118	78	109	109	116	147	60	128	78	12	24	50	14	10	4	1	3	1	5	1									
		9.49%	10.38%	7.81%	10.22%	9.23%	7.25%	7.96%	10.11%	9.62%	12.20%	9.64%	8.06%	9.28%	9.62%	10.63%	11.17%	9.68%	8.37%	6.99%	8.23%	10.31%	9.45%	7.91%	8.83%	10.92%	8.39%	9.49%	7.43%	10.26%	8.68%	7.87%	5.75%	10.87%	7.96%	8.71%	13.13%	7.73%	9.49%	11.35%	8.30%	9.79%	8.52%	10.86%	8.80%	9.32%	9.83%	11.20%	9.53%	9.54%	8.68%	8.75%	10.54%	12.49%	8.05%	13.38%	16.29%	9.42%	7.91%	8.17%	10.33%	10.40%	7.85%	9.60%	8.57%	10.84%	10.60%	8.69%	9.55%	8.65%	10.26%	8.34%	9.26%	7.14%	8.59%	8.05%	9.56%	11.59%	8.02%	11.85%	10.24%	10.08%	6.59%	6.19%	6.64%	11.63%	16.00%	7.14%	8.11%	8.33%	23.81%	5.26%									
15	Жириновский Владимир Вольфович	3452	37	54	28	48	23	45	20	36	46	33	49	57	57	40	30	51	30	38	31	48	40	34	49	28	46	54	57	32	60	63	96	43	35	47	47	45	37	54	44	26	33	33	41	39	40	53	23	39	37	55	49	21	64	36	72	46	34	29	38	31	59	46	50	27	39	35	47	49	52	45	45	40	40	41	25	40	15	32	24	6	22	75	18	14	3	0	2	3	1	6									
		3.80%	3.31%	4.13%	3.15%	4.81%	2.53%	4.07%	2.53%	3.61%	4.49%	3.42%	4.65%	4.52%	4.42%	3.83%	3.02%	3.98%	2.89%	4.03%	3.27%	5.26%	4.15%	3.49%	5.69%	3.03%	4.29%	5.57%	5.36%	4.01%	4.42%	4.72%	6.35%	3.71%	2.87%	3.62%	3.37%	4.00%	3.55%	5.42%	4.01%	3.98%	3.65%	2.45%	5.30%	3.75%	2.64%	3.93%	2.49%	2.86%	3.06%	3.46%	3.42%	2.41%	4.48%	2.92%	3.50%	4.61%	3.32%	2.79%	3.57%	3.84%	4.46%	4.05%	4.28%	2.57%	2.38%	3.58%	3.32%	4.32%	3.71%	3.72%	3.53%	3.66%	3.15%	3.03%	2.06%	3.15%	2.01%	2.96%	3.15%	5.04%	6.04%	9.28%	8.53%	16.28%	12.00%	0.00%	5.41%	25.00%	4.76%	31.58%									
16	Путин Владимир Владимирович	64251	799	960	626	679	667	777	579	707	685	682	794	916	928	755	711	883	712	659	672	614	658	709	620	639	786	700	761	529	962	983	1138	790	872	928	929	783	673	704	781	457	676	925	595	745	1048	914	674	973	884	1151	1000	537	1060	847	1246	739	769	779	775	579	983	823	849	741	1145	745	1022	794	984	866	897	778	948	972	844	845	509	710	503	85	283	543	131	51	10	10	29	4	13	11									
		70.69%	71.53%	73.51%	70.34%	68.10%	73.30%	70.25%	73.20%	70.84%	66.83%	70.67%	75.33%	72.64%	71.99%	72.32%	71.53%	68.93%	68.53%	69.88%	70.89%	67.32%	68.33%	72.87%	72.01%	69.08%	73.25%	72.24%	71.59%	66.21%	70.79%	73.63%	75.26%	68.16%	71.53%	71.49%	66.64%	69.60%	64.53%	70.68%	71.26%	69.88%	74.78%	68.77%	76.97%	71.57%	69.17%	67.80%	73.02%	71.44%	73.06%	72.44%	69.78%	61.51%	74.23%	68.69%	60.60%	74.05%	75.10%	74.83%	72.77%	71.66%	74.24%	72.45%	72.75%	70.44%	69.77%	76.18%	72.28%	70.08%	70.14%	71.51%	70.41%	71.25%	74.70%	71.79%	69.52%	66.64%	68.05%	65.74%	66.01%	71.43%	77.75%	67.20%	62.09%	59.30%	40.00%	71.43%	78.38%	33.33%	61.90%	57.89%									
17	Собчак Ксения Анатольевна	5563	48	81	62	85	67	84	38	65	63	61	45	67	75	43	63	76	83	80	69	50	65	52	47	49	47	46	55	65	97	66	83	79	73	87	99	87	106	47	56	24	52	107	34	57	108	76	57	84	64	100	90	105	58	71	151	34	51	46	48	38	74	60	55	72	123	35	78	53	83	73	77	59	56	94	74	96	85	93	64	3	9	44	22	6	4	0	1	2	1	1									
		6.12%	4.30%	6.20%	6.97%	8.53%	7.36%	7.59%	4.80%	6.51%	6.15%	6.32%	4.27%	5.31%	5.82%	4.12%	6.34%	5.93%	7.99%	8.48%	7.28%	5.48%	6.75%	5.34%	5.46%	5.30%	4.38%	4.75%	5.17%	8.14%	7.14%	4.94%	5.49%	6.82%	5.99%	6.70%	7.10%	7.73%	10.16%	4.72%	5.11%	3.67%	5.75%	7.96%	4.40%	5.48%	7.13%	5.64%	6.18%	6.17%	5.29%	6.29%	6.28%	12.03%	4.06%	5.76%	7.34%	3.41%	4.98%	4.42%	4.51%	4.70%	5.59%	5.28%	4.71%	6.84%	7.50%	3.58%	5.52%	4.68%	5.92%	6.03%	6.04%	5.40%	4.41%	6.94%	6.10%	7.57%	11.36%	8.61%	8.40%	2.52%	2.47%	5.45%	10.43%	6.98%	16.00%	0.00%	2.70%	16.67%	4.76%	5.26%									
18	Сурайкин Максим Александрович	643	6	7	2	9	4	4	3	6	9	6	11	16	14	4	1	10	3	3	17	7	7	5	10	10	13	10	6	7	8	13	12	6	9	8	10	13	6	8	11	3	6	4	7	6	15	7	4	8	13	9	15	8	10	5	7	6	2	8	11	8	7	3	10	8	6	7	12	9	12	10	9	6	4	7	14	6	4	5	9	2	6	6	2	2	0	0	0	0	1	0									
		0.71%	0.54%	0.54%	0.22%	0.90%	0.44%	0.36%	0.38%	0.60%	0.88%	0.62%	1.04%	1.27%	1.09%	0.38%	0.10%	0.78%	0.29%	0.32%	1.79%	0.77%	0.73%	0.51%	1.16%	1.08%	1.21%	1.03%	0.56%	0.88%	0.59%	0.97%	0.79%	0.52%	0.74%	0.62%	0.72%	1.16%	0.58%	0.80%	1.00%	0.46%	0.66%	0.30%	0.91%	0.58%	0.99%	0.52%	0.43%	0.59%	1.07%	0.57%	1.05%	0.92%	0.70%	0.41%	0.34%	0.60%	0.20%	0.77%	1.03%	0.99%	0.53%	0.26%	0.86%	0.76%	0.37%	0.72%	0.85%	0.79%	0.86%	0.83%	0.71%	0.55%	0.32%	0.52%	1.15%	0.47%	0.53%	0.46%	1.18%	1.68%	1.65%	0.74%	0.95%	2.33%	0.00%	0.00%	0.00%	0.00%	4.76%	0.00%									
19	Титов Борис Юрьевич	1811	24	21	17	14	18	20	12	14	21	19	9	23	15	20	20	29	27	14	25	23	15	24	7	22	18	16	20	28	24	20	22	28	31	24	34	25	29	10	24	14	8	35	8	18	40	31	19	17	24	33	34	27	24	21	53	14	15	15	15	17	20	21	18	26	43	13	37	21	29	21	24	31	37	24	38	33	19	27	15	4	4	12	4	2	0	0	0	0	0	0									
		1.99%	2.15%	1.61%	1.91%	1.40%	1.98%	1.81%	1.52%	1.40%	2.05%	1.97%	0.85%	1.82%	1.16%	1.92%	2.01%	2.26%	2.60%	1.48%	2.64%	2.52%	1.56%	2.47%	0.81%	2.38%	1.68%	1.65%	1.88%	3.50%	1.77%	1.50%	1.46%	2.42%	2.54%	1.85%	2.44%	2.22%	2.78%	1.00%	2.19%	2.14%	0.88%	2.60%	1.03%	1.73%	2.64%	2.30%	2.06%	1.25%	1.98%	2.08%	2.37%	3.09%	1.68%	1.70%	2.58%	1.40%	1.46%	1.44%	1.41%	2.10%	1.51%	1.85%	1.54%	2.47%	2.62%	1.33%	2.62%	1.85%	2.07%	1.73%	1.88%	2.84%	2.92%	1.77%	3.13%	2.60%	2.54%	2.50%	1.97%	3.36%	1.10%	1.49%	1.90%	2.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	4284	48	50	53	57	54	49	39	44	54	45	45	45	48	38	40	68	75	53	36	48	60	41	31	56	52	29	62	36	77	48	43	52	72	53	49	57	60	39	63	43	38	56	14	48	90	70	38	77	70	70	65	42	64	54	79	45	41	52	47	30	47	34	53	42	83	35	56	83	72	69	69	67	40	70	77	72	40	55	47	5	9	45	9	0	1	1	0	1	0	0									
		4.71%	4.30%	3.83%	5.96%	5.72%	5.93%	4.43%	4.93%	4.41%	5.27%	4.66%	4.27%	3.57%	3.72%	3.64%	4.02%	5.31%	7.22%	5.62%	3.80%	5.26%	6.23%	4.21%	3.60%	6.05%	4.85%	2.99%	5.83%	4.51%	5.67%	3.60%	2.84%	4.49%	5.91%	4.08%	3.52%	5.07%	5.75%	3.92%	5.75%	6.57%	4.20%	4.16%	1.81%	4.61%	5.94%	5.19%	4.12%	5.65%	5.79%	4.41%	4.54%	4.81%	4.48%	4.38%	3.84%	4.51%	4.00%	4.99%	4.41%	3.71%	3.55%	2.99%	4.54%	3.99%	5.06%	3.58%	3.96%	7.33%	5.13%	5.70%	5.42%	6.14%	3.15%	5.17%	6.34%	5.68%	5.35%	5.09%	6.17%	4.20%	2.47%	5.57%	4.27%	0.00%	4.00%	7.14%	0.00%	8.33%	0.00%	0.00%									
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
