Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Пышминская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723					
		0.13%	0.0%	0.18%	0.0%	0.12%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	3.17%	1.23%	0.0%	0.0%	0.0%	0.37%	0.41%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	1.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	2	6	7	11	5	1	2	2	2	0	1	1	1	0	2	1	3	6	1	0	3	2	1	1	4	0	1					
		0.76%	0.25%	1.11%	0.83%	1.38%	0.74%	0.58%	0.85%	0.49%	1.75%	0.0%	1.58%	1.23%	0.46%	0.0%	1.73%	0.37%	1.23%	1.83%	0.63%	0.0%	0.59%	1.15%	0.31%	0.92%	1.19%	0.0%	1.12%					
30	"13. ""Демократическая партия России"""	19	0	1	2	0	2	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	2	2	3	0					
		0.22%	0.0%	0.18%	0.23%	0.0%	0.29%	0.0%	0.0%	0.24%	0.0%	0.30%	0.0%	0.0%	0.0%	0.48%	0.0%	0.37%	0.41%	0.0%	0.0%	0.0%	0.19%	0.57%	0.0%	1.85%	0.59%	1.09%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	4	2	1	4	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0					
		0.22%	0.51%	0.37%	0.11%	0.50%	0.14%	0.58%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.36%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	1	2	0	0	2	0	2	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0					
		0.12%	0.0%	0.18%	0.23%	0.0%	0.0%	1.17%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.37%	0.0%	0.30%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	329	49	26	47	65	28	4	10	11	3	8	0	0	8	0	2	10	9	3	2	7	20	3	9	0	2	2	1					
		3.82%	6.26%	4.81%	5.58%	8.16%	4.17%	2.35%	4.29%	2.69%	2.63%	2.40%	0.0%	0.0%	3.72%	0.0%	1.73%	3.77%	3.70%	0.91%	1.27%	2.82%	3.96%	1.73%	2.82%	0.0%	0.59%	0.72%	1.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	1	2	0	2	3	0	2	1	0	0	3	2	1	1	0	0	0	0	3	1	1	0	2	0	3	0					
		0.33%	0.12%	0.18%	0.23%	0.0%	0.29%	1.76%	0.0%	0.49%	0.87%	0.0%	0.0%	3.70%	0.93%	0.48%	0.86%	0.0%	0.0%	0.0%	0.0%	1.20%	0.19%	0.57%	0.0%	1.85%	0.0%	1.09%	0.0%					
35	"18. ""ЛДПР"""	1072	83	75	108	110	86	28	22	39	12	33	3	12	34	43	19	27	31	31	11	15	56	34	40	11	46	50	13					
		12.45%	10.61%	13.88%	12.84%	13.81%	12.83%	16.47%	9.44%	9.55%	10.52%	9.93%	4.76%	14.81%	15.81%	20.77%	16.52%	10.18%	12.75%	9.48%	7.00%	6.04%	11.11%	19.65%	12.53%	10.18%	13.69%	18.24%	14.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	447	47	28	56	33	36	13	6	12	5	11	4	7	18	7	3	25	11	18	7	11	28	14	10	1	19	9	8					
		5.19%	6.01%	5.18%	6.65%	4.14%	5.37%	7.64%	2.57%	2.94%	4.38%	3.31%	6.34%	8.64%	8.37%	3.38%	2.60%	9.43%	4.52%	5.50%	4.45%	4.43%	5.55%	8.09%	3.13%	0.92%	5.65%	3.28%	8.98%					
37	"20. ""Политическая партия ""Единая Россия"""	2409	213	141	244	177	197	46	61	117	28	94	34	13	33	43	47	60	89	61	50	77	169	58	85	38	97	110	27					
		27.97%	27.23%	26.11%	29.01%	22.23%	29.40%	27.05%	26.18%	28.67%	24.56%	28.31%	53.96%	16.04%	15.34%	20.77%	40.86%	22.64%	36.62%	18.65%	31.84%	31.04%	33.53%	33.52%	26.64%	35.18%	28.86%	40.14%	30.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	0	2	2	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	0					
		0.16%	0.12%	0.0%	0.0%	0.25%	0.29%	0.0%	0.0%	0.24%	0.87%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.30%	0.63%	0.0%	0.0%	1.15%	0.31%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	0	2	2	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	3	0					
		0.18%	0.0%	0.0%	0.23%	0.25%	0.29%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.39%	0.0%	0.31%	0.0%	0.0%	1.09%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1178	125	101	105	130	115	17	27	79	16	48	2	22	35	13	5	22	23	33	5	26	86	14	50	16	40	13	10					
		13.68%	15.98%	18.70%	12.48%	16.33%	17.16%	10.0%	11.58%	19.36%	14.03%	14.45%	3.17%	27.16%	16.27%	6.28%	4.34%	8.30%	9.46%	10.09%	3.18%	10.48%	17.06%	8.09%	15.67%	14.81%	11.90%	4.74%	11.23%					
																																		
41	Против всех	319	33	21	32	43	17	6	11	11	5	23	1	2	8	7	3	17	5	10	10	7	8	4	13	8	8	2	4					
		3.70%	4.21%	3.88%	3.80%	5.40%	2.53%	3.52%	4.72%	2.69%	4.38%	6.92%	1.58%	2.46%	3.72%	3.38%	2.60%	6.41%	2.05%	3.05%	6.36%	2.82%	1.58%	2.31%	4.07%	7.40%	2.38%	0.72%	4.49%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
