Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Грозненская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	7	7	7	7	7	7	8	7	8	8	8	8	8	7	7	7	8	8	7	7	7	7	8	8	8	7	8	8	8	8	7	8	8	7	7	7	8	8	8	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	12	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	288	7	7	7	7	7	7	5	7	8	8	8	7	8	7	6	7	8	8	7	7	7	7	8	8	6	7	6	8	8	8	7	8	8	7	7	6	8	8	6	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	65	1	0	1	2	0	0	1	0	2	5	0	6	1	2	3	2	1	0	2	0	1	0	2	4	2	0	6	3	0	3	4	0	2	0	0	0	4	3	2	0					
		0.10%	0.06%	0.00%	0.08%	0.27%	0.00%	0.00%	0.05%	0.00%	0.09%	0.25%	0.00%	0.32%	0.04%	0.17%	0.14%	0.19%	0.05%	0.00%	0.17%	0.00%	0.12%	0.00%	0.08%	0.29%	0.09%	0.00%	0.24%	0.12%	0.00%	0.21%	0.19%	0.00%	0.10%	0.00%	0.00%	0.00%	0.17%	0.14%	0.09%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	2	2	0	0	2	0	1	1	0	0	2	3	0	2					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.11%	0.08%	0.05%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.05%	0.08%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.08%	0.08%	0.00%	0.00%	0.09%	0.00%	0.05%	0.05%	0.00%	0.00%	0.08%	0.14%	0.00%	0.12%					
20	3.Политическая партия «Демократическая партия России»	36	2	1	0	0	1	0	0	1	1	0	2	1	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	2	4	4	2	0	0	0	4	4					
		0.05%	0.13%	0.13%	0.00%	0.00%	0.11%	0.00%	0.00%	0.12%	0.04%	0.00%	0.08%	0.05%	0.00%	0.17%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.10%	0.20%	0.18%	0.17%	0.00%	0.00%	0.00%	0.17%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	154	2	4	4	0	4	3	5	2	4	14	3	10	5	0	3	3	5	4	4	2	0	4	4	5	3	0	12	1	2	4	9	0	6	2	0	0	6	7	5	3					
		0.23%	0.13%	0.54%	0.30%	0.00%	0.45%	0.25%	0.23%	0.24%	0.18%	0.70%	0.12%	0.53%	0.19%	0.00%	0.14%	0.29%	0.23%	0.20%	0.33%	0.23%	0.00%	0.53%	0.16%	0.36%	0.13%	0.00%	0.48%	0.04%	0.20%	0.27%	0.43%	0.00%	0.30%	0.09%	0.00%	0.00%	0.25%	0.32%	0.21%	0.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	65	0	1	0	1	0	2	3	0	1	0	1	2	3	3	2	0	2	3	3	1	2	0	2	0	4	0	5	4	0	0	3	0	0	6	1	0	3	4	3	0					
		0.10%	0.00%	0.13%	0.00%	0.13%	0.00%	0.17%	0.14%	0.00%	0.04%	0.00%	0.04%	0.11%	0.12%	0.25%	0.10%	0.00%	0.09%	0.15%	0.25%	0.12%	0.25%	0.00%	0.08%	0.00%	0.17%	0.00%	0.20%	0.16%	0.00%	0.00%	0.14%	0.00%	0.00%	0.27%	0.09%	0.00%	0.13%	0.18%	0.13%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	0	0	1	0	0	1	0	0	2	1	1	0	1	1	0	1	0	0	0	1	0	2	0	2	0	2	2	0	3	0	0	2	0	0	0	0	1	1	1					
		0.04%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.05%	0.00%	0.00%	0.10%	0.04%	0.05%	0.00%	0.08%	0.05%	0.00%	0.05%	0.00%	0.00%	0.00%	0.12%	0.00%	0.08%	0.00%	0.09%	0.00%	0.08%	0.08%	0.00%	0.21%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.05%	0.04%	0.06%					
24	7.Политическая партия «Либерально-демократическая партия России»	72	1	2	3	0	1	0	0	0	7	0	2	0	0	0	3	0	3	0	1	3	3	2	0	2	6	0	0	6	1	0	4	1	3	4	3	0	0	3	0	8					
		0.11%	0.06%	0.27%	0.23%	0.00%	0.11%	0.00%	0.00%	0.00%	0.31%	0.00%	0.08%	0.00%	0.00%	0.00%	0.14%	0.00%	0.14%	0.00%	0.08%	0.35%	0.37%	0.26%	0.00%	0.15%	0.26%	0.00%	0.00%	0.24%	0.10%	0.00%	0.19%	0.05%	0.15%	0.18%	0.26%	0.00%	0.00%	0.14%	0.00%	0.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	36	2	0	1	1	0	2	1	0	2	3	0	2	2	0	1	1	1	0	0	0	0	0	2	1	0	0	3	0	0	2	1	0	1	1	0	0	3	0	3	0					
		0.05%	0.13%	0.00%	0.08%	0.13%	0.00%	0.17%	0.05%	0.00%	0.09%	0.15%	0.00%	0.11%	0.08%	0.00%	0.05%	0.10%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.07%	0.00%	0.00%	0.12%	0.00%	0.00%	0.14%	0.05%	0.00%	0.05%	0.05%	0.00%	0.00%	0.13%	0.00%	0.13%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	0	0	2	0	1	1	2	0	3	1	1	1	3	0	0	2	2	0	2	1	2	0	5	0	2	0	2	2	0	1	2	1	0	1	0	0	2	2	2	1					
		0.07%	0.00%	0.00%	0.15%	0.00%	0.11%	0.08%	0.09%	0.00%	0.13%	0.05%	0.04%	0.05%	0.12%	0.00%	0.00%	0.19%	0.09%	0.00%	0.17%	0.12%	0.25%	0.00%	0.20%	0.00%	0.09%	0.00%	0.08%	0.08%	0.00%	0.07%	0.09%	0.05%	0.00%	0.05%	0.00%	0.00%	0.08%	0.09%	0.09%	0.06%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	65059	1551	733	1306	741	886	1172	2150	834	2247	1979	2542	1844	2571	1166	2085	1027	2175	1973	1188	850	800	750	2504	1362	2267	406	2435	2438	973	1449	2087	1938	1988	2189	1129	756	2368	2190	2318	1692					
		98.96%	99.11%	98.92%	99.01%	99.06%	98.88%	99.15%	98.99%	99.52%	98.90%	98.60%	99.41%	98.35%	99.30%	98.98%	99.19%	98.85%	98.99%	99.30%	98.75%	99.18%	98.77%	98.94%	99.09%	98.91%	98.69%	10.00%	98.38%	98.90%	99.18%	99.11%	98.68%	99.38%	98.81%	99.00%	98.78%	99.87%	98.99%	98.69%	98.60%	98.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	62	1	0	0	2	0	1	4	0	2	1	1	3	1	3	2	0	3	2	2	0	0	2	3	0	2	0	2	3	3	0	3	2	2	3	0	1	4	2	0	2					
		0.09%	0.06%	0.00%	0.00%	0.27%	0.00%	0.08%	0.18%	0.00%	0.09%	0.05%	0.04%	0.16%	0.04%	0.25%	0.10%	0.00%	0.14%	0.10%	0.17%	0.00%	0.00%	0.26%	0.12%	0.00%	0.09%	0.00%	0.08%	0.12%	0.31%	0.00%	0.14%	0.10%	0.10%	0.14%	0.00%	0.13%	0.17%	0.09%	0.00%	0.12%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
