Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Туруханская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №108	УИК №109	УИК №112	УИК №116	УИК №117	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1960	УИК №1961	УИК №1962	УИК №1964	УИК №1965	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1975	УИК №1976					
		41.41%	69.77%	45.88%	36.70%	39.86%	33.56%	35.98%	41.80%	43.19%	39.87%	47.83%	54.28%	46.56%	65.48%	51.14%	37.88%	37.91%	35.20%	30.23%	52.00%	53.45%	65.67%	79.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	54	0	1	1	8	8	4	2	0	5	1	2	0	0	0	2	12	4	0	1	0	2	1					
		0.79%	0.00%	0.20%	0.92%	1.15%	1.10%	1.52%	0.46%	0.00%	0.82%	0.87%	0.66%	0.00%	0.00%	0.00%	0.27%	1.18%	0.93%	0.00%	2.00%	0.00%	1.49%	1.61%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
