Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
"Наименование Избирательной комиссии:    Прокопьевск, Рудничная"																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879					
32	"15. ""Партия СЛОН"""	32	0	0	3	0	2	0	1	1	1	2	3	0	1	2	0	1	2	3	1	3	0	1	1	1	0	1	2					
		0.10%	0.0%	0.0%	0.19%	0.0%	0.14%	0.0%	0.07%	0.07%	0.07%	0.14%	0.24%	0.0%	0.08%	0.13%	0.0%	0.07%	0.15%	0.18%	0.07%	0.38%	0.0%	0.07%	0.07%	0.08%	0.0%	0.10%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1988	10	1	111	2	74	77	117	95	80	89	63	26	60	117	75	106	128	44	119	43	48	92	102	100	54	96	59					
		6.43%	3.37%	0.80%	7.22%	1.14%	5.25%	6.25%	8.71%	7.02%	6.31%	6.55%	5.08%	2.03%	5.13%	7.98%	6.84%	7.74%	9.92%	2.74%	8.40%	5.54%	3.94%	7.22%	7.94%	8.21%	4.54%	9.97%	6.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	1	1	0	1	0	1	0	2	2	0	1	2	1	0	0	2	3	0	1	0	2	1	0	0	0	3					
		0.08%	0.67%	0.80%	0.06%	0.0%	0.07%	0.0%	0.07%	0.0%	0.15%	0.14%	0.0%	0.07%	0.17%	0.06%	0.0%	0.0%	0.15%	0.18%	0.0%	0.12%	0.0%	0.15%	0.07%	0.0%	0.0%	0.0%	0.30%					
35	"18. ""ЛДПР"""	4340	30	7	234	1	254	187	237	240	183	198	194	186	68	193	164	179	174	234	174	111	171	165	165	169	179	115	128					
		14.03%	10.13%	5.64%	15.23%	0.57%	18.03%	15.19%	17.66%	17.75%	14.44%	14.58%	15.64%	14.53%	5.81%	13.16%	14.96%	13.07%	13.48%	14.58%	12.28%	14.30%	14.03%	12.96%	12.85%	13.88%	15.08%	11.95%	13.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	239	1	0	17	0	14	12	12	12	20	13	8	3	2	15	6	16	8	5	10	3	6	19	7	9	9	7	5					
		0.77%	0.33%	0.0%	1.10%	0.0%	0.99%	0.97%	0.89%	0.88%	1.57%	0.95%	0.64%	0.23%	0.17%	1.02%	0.54%	1.16%	0.62%	0.31%	0.70%	0.38%	0.49%	1.49%	0.54%	0.73%	0.75%	0.72%	0.51%					
37	"20. ""Политическая партия ""Единая Россия"""	17334	220	102	812	162	778	660	650	710	694	691	690	816	816	756	565	714	644	1019	729	461	783	709	701	659	671	511	611					
		56.07%	74.32%	82.25%	52.86%	93.10%	55.25%	53.61%	48.43%	52.51%	54.77%	50.88%	55.64%	63.75%	69.80%	51.56%	51.55%	52.15%	49.92%	63.52%	51.48%	59.40%	64.28%	55.69%	54.59%	54.14%	56.52%	53.11%	62.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	0	1	0	0	3	3	1	2	2	1	1	1	2	0	0	2	3	2	1	1	3	6	4	2	3	2	2					
		0.15%	0.0%	0.80%	0.0%	0.0%	0.21%	0.24%	0.07%	0.14%	0.15%	0.07%	0.08%	0.07%	0.17%	0.0%	0.0%	0.14%	0.23%	0.12%	0.07%	0.12%	0.24%	0.47%	0.31%	0.16%	0.25%	0.20%	0.20%					
39	"22. ""Развитие предпринимательства"""	75	0	0	4	0	4	3	4	4	4	4	3	0	2	3	2	5	0	3	4	0	1	5	9	1	3	5	2					
		0.24%	0.0%	0.0%	0.26%	0.0%	0.28%	0.24%	0.29%	0.29%	0.31%	0.29%	0.24%	0.0%	0.17%	0.20%	0.18%	0.36%	0.0%	0.18%	0.28%	0.0%	0.08%	0.39%	0.70%	0.08%	0.25%	0.51%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2216	17	5	90	6	89	89	98	67	93	93	76	123	106	137	64	83	100	123	125	56	90	80	116	77	55	78	80					
		7.16%	5.74%	4.03%	5.85%	3.44%	6.32%	7.22%	7.30%	4.95%	7.34%	6.84%	6.12%	9.60%	9.06%	9.34%	5.83%	6.06%	7.75%	7.66%	8.82%	7.21%	7.38%	6.28%	9.03%	6.32%	4.63%	8.10%	8.18%					
																																		
41	Против всех	1060	7	3	81	2	50	61	63	53	51	72	39	6	27	60	56	66	53	16	62	20	21	40	33	33	47	34	4					
		3.42%	2.36%	2.41%	5.27%	1.14%	3.55%	4.95%	4.69%	3.92%	4.02%	5.30%	3.14%	0.46%	2.30%	4.09%	5.10%	4.82%	4.10%	0.99%	4.37%	2.57%	1.72%	3.14%	2.57%	2.71%	3.95%	3.53%	0.40%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
