Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Куйбышевская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	156	0	2	16	0	9	2	5	4	4	2	1	7	0	8	5	9	6	2	2	2	9	0	0	9	2	1	4	14	11	1	4	0	8	7					
		1.49%	0.0%	0.91%	3.28%	0.0%	1.64%	0.90%	2.71%	0.87%	1.22%	0.61%	0.33%	1.15%	0.0%	1.86%	1.92%	2.91%	0.94%	2.38%	0.54%	0.56%	4.5%	0.0%	0.0%	1.18%	1.08%	0.75%	0.83%	3.91%	2.74%	0.75%	1.38%	0.0%	1.65%	2.62%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	81	0	1	7	0	4	0	0	3	5	2	0	3	1	2	0	2	5	0	5	6	3	2	0	9	1	1	4	8	3	0	3	0	1	0					
		0.77%	0.0%	0.45%	1.43%	0.0%	0.73%	0.0%	0.0%	0.65%	1.53%	0.61%	0.0%	0.49%	1.17%	0.46%	0.0%	0.64%	0.78%	0.0%	1.35%	1.68%	1.5%	2.12%	0.0%	1.18%	0.54%	0.75%	0.83%	2.23%	0.74%	0.0%	1.03%	0.0%	0.20%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	199	2	3	14	0	12	6	2	12	0	5	8	6	3	2	3	3	14	3	7	12	6	1	0	12	3	2	13	11	4	0	6	6	10	8					
		1.90%	1.52%	1.37%	2.87%	0.0%	2.19%	2.70%	1.08%	2.63%	0.0%	1.54%	2.64%	0.98%	3.52%	0.46%	1.15%	0.97%	2.20%	3.57%	1.89%	3.36%	3.0%	1.06%	0.0%	1.58%	1.62%	1.51%	2.70%	3.07%	0.99%	0.0%	2.07%	4.34%	2.06%	2.99%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	75	0	0	3	0	4	2	0	0	1	1	8	6	0	3	1	1	3	2	0	4	2	2	0	10	4	1	3	5	1	0	3	0	5	0					
		0.71%	0.0%	0.0%	0.61%	0.0%	0.73%	0.90%	0.0%	0.0%	0.30%	0.30%	2.64%	0.98%	0.0%	0.70%	0.38%	0.32%	0.47%	2.38%	0.0%	1.12%	1.0%	2.12%	0.0%	1.32%	2.16%	0.75%	0.62%	1.39%	0.24%	0.0%	1.03%	0.0%	1.03%	0.0%					
22	"5. ""За Русь Святую"""	47	1	3	7	0	3	2	0	0	1	0	0	0	0	1	0	0	1	0	0	5	0	0	0	2	0	0	2	0	2	1	1	8	7	0					
		0.45%	0.76%	1.37%	1.43%	0.0%	0.54%	0.90%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.15%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.41%	0.0%	0.49%	0.75%	0.34%	5.79%	1.44%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	4	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	4	0	2	0					
		0.19%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.41%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	0	0	3	0	3	1	1	2	0	0	0	3	0	5	0	0	3	0	2	2	0	0	0	8	0	0	0	2	4	0	0	0	1	0					
		0.38%	0.0%	0.0%	0.61%	0.0%	0.54%	0.45%	0.54%	0.43%	0.0%	0.0%	0.0%	0.49%	0.0%	1.16%	0.0%	0.0%	0.47%	0.0%	0.54%	0.56%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.55%	0.99%	0.0%	0.0%	0.0%	0.20%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	1	0	2	0	1	3	0	3	1	2	0	1	1	2	1	2	1	0	1	2	2	0	0	3	4	0	2	0	0	0	1	0	2	0					
		0.36%	0.76%	0.0%	0.41%	0.0%	0.18%	1.35%	0.0%	0.65%	0.30%	0.61%	0.0%	0.16%	1.17%	0.46%	0.38%	0.64%	0.15%	0.0%	0.27%	0.56%	1.0%	0.0%	0.0%	0.39%	2.16%	0.0%	0.41%	0.0%	0.0%	0.0%	0.34%	0.0%	0.41%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	2	0	1	2					
		0.15%	0.0%	0.0%	0.20%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.46%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.75%	0.69%	0.0%	0.20%	0.74%					
27	"10. ""Аграрная партия России"""	1379	5	49	84	14	160	49	13	48	45	64	35	59	9	57	57	65	40	1	61	52	30	18	1	72	13	14	52	58	26	5	21	16	61	25					
		13.22%	3.81%	22.47%	17.24%	10.44%	29.25%	22.07%	7.06%	10.52%	13.80%	19.75%	11.55%	9.70%	10.58%	13.31%	21.92%	21.03%	6.30%	1.19%	16.48%	14.56%	15.0%	19.14%	2.5%	9.51%	7.02%	10.60%	10.81%	16.20%	6.48%	3.78%	7.26%	11.59%	12.60%	9.36%					
28	"11. ""Истинные патриоты России"""	12	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0					
		0.11%	0.76%	0.0%	0.0%	0.0%	0.0%	0.45%	1.08%	0.0%	0.30%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.56%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	123	1	4	5	0	9	4	5	5	2	1	3	9	1	10	3	0	4	0	2	3	2	0	0	19	3	4	3	2	3	2	2	0	10	2					
		1.17%	0.76%	1.83%	1.02%	0.0%	1.64%	1.80%	2.71%	1.09%	0.61%	0.30%	0.99%	1.48%	1.17%	2.33%	1.15%	0.0%	0.63%	0.0%	0.54%	0.84%	1.0%	0.0%	0.0%	2.50%	1.62%	3.03%	0.62%	0.55%	0.74%	1.51%	0.69%	0.0%	2.06%	0.74%					
30	"13. ""Демократическая партия России"""	18	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	1	2	0	1	2	0	0	0	2	0	0	0	0	3	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.41%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.16%	0.0%	0.0%	0.0%	0.32%	0.31%	0.0%	0.27%	0.56%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.34%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	1	0	0	0	0	0	0	1	0	7	1	0	2	1	2	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0					
		0.21%	0.76%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	1.15%	1.17%	0.0%	0.76%	0.32%	0.31%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.27%	0.24%	0.0%	0.34%	0.72%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	1	0					
		0.11%	0.0%	0.91%	0.0%	0.0%	0.18%	0.0%	0.54%	0.0%	0.0%	0.0%	0.33%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.34%	0.72%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	449	15	20	6	6	10	11	14	13	16	59	12	31	3	14	9	5	30	1	11	5	3	4	0	40	13	3	19	16	24	3	10	4	12	7					
		4.30%	11.45%	9.17%	1.23%	4.47%	1.82%	4.95%	7.60%	2.85%	4.90%	18.20%	3.96%	5.09%	3.52%	3.27%	3.46%	1.61%	4.73%	1.19%	2.97%	1.40%	1.5%	4.25%	0.0%	5.28%	7.02%	2.27%	3.95%	4.46%	5.98%	2.27%	3.46%	2.89%	2.47%	2.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	1	2	2	0	0	1	1	1	0	0	5	1	1	1	3	0	1	0	0	4	0	1	0	1	1	0	2	0	4	0	2	2	4	0					
		0.39%	0.76%	0.91%	0.41%	0.0%	0.0%	0.45%	0.54%	0.21%	0.0%	0.0%	1.65%	0.16%	1.17%	0.23%	1.15%	0.0%	0.15%	0.0%	0.0%	1.12%	0.0%	1.06%	0.0%	0.13%	0.54%	0.0%	0.41%	0.0%	0.99%	0.0%	0.69%	1.44%	0.82%	0.0%					
35	"18. ""ЛДПР"""	1618	24	40	79	8	51	44	35	74	56	39	39	75	8	94	38	44	108	7	68	56	16	10	7	119	25	23	81	18	89	23	65	23	59	73					
		15.52%	18.32%	18.34%	16.22%	5.97%	9.32%	19.81%	19.02%	16.22%	17.17%	12.03%	12.87%	12.33%	9.41%	21.96%	14.61%	14.23%	17.03%	8.33%	18.37%	15.68%	8.0%	10.63%	17.5%	15.71%	13.51%	17.42%	16.83%	5.02%	22.19%	17.42%	22.49%	16.66%	12.19%	27.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	196	8	3	8	0	4	4	5	15	8	5	10	7	1	4	3	6	10	0	8	8	0	4	0	19	3	3	8	4	11	2	8	0	12	5					
		1.88%	6.10%	1.37%	1.64%	0.0%	0.73%	1.80%	2.71%	3.28%	2.45%	1.54%	3.30%	1.15%	1.17%	0.93%	1.15%	1.94%	1.57%	0.0%	2.16%	2.24%	0.0%	4.25%	0.0%	2.50%	1.62%	2.27%	1.66%	1.11%	2.74%	1.51%	2.76%	0.0%	2.47%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	3681	51	64	128	41	159	49	85	219	99	109	99	201	30	141	86	60	254	49	120	146	94	34	31	194	62	44	209	132	163	86	112	32	197	101					
		35.30%	38.93%	29.35%	26.28%	30.59%	29.06%	22.07%	46.19%	48.02%	30.36%	33.64%	32.67%	33.05%	35.29%	32.94%	33.07%	19.41%	40.06%	58.33%	32.43%	40.89%	47.0%	36.17%	77.5%	25.62%	33.51%	33.33%	43.45%	36.87%	40.64%	65.15%	38.75%	23.18%	40.70%	37.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	0	0	0	1	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	2	3	0	1	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.54%	0.0%	0.30%	0.0%	0.0%	0.32%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.13%	0.0%	0.75%	0.20%	0.0%	0.49%	2.27%	0.0%	0.72%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.18%	0.45%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.31%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.20%	0.0%	0.24%	0.0%	0.34%	0.72%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1584	15	20	90	52	84	29	6	42	64	18	60	156	11	69	31	83	110	19	65	28	18	12	1	145	39	22	44	72	33	3	32	39	61	11					
		15.19%	11.45%	9.17%	18.48%	38.80%	15.35%	13.06%	3.26%	9.21%	19.63%	5.55%	19.80%	25.65%	12.94%	16.12%	11.92%	26.86%	17.35%	22.61%	17.56%	7.84%	9.0%	12.76%	2.5%	19.15%	21.08%	16.66%	9.14%	20.11%	8.22%	2.27%	11.07%	28.26%	12.60%	4.11%					
																																									
41	Против всех	367	3	5	4	7	13	9	2	10	13	13	18	22	6	9	15	23	24	0	15	8	7	6	0	39	7	7	17	11	15	0	6	2	20	11					
		3.52%	2.29%	2.29%	0.82%	5.22%	2.37%	4.05%	1.08%	2.19%	3.98%	4.01%	5.94%	3.61%	7.05%	2.10%	5.76%	7.44%	3.78%	0.0%	4.05%	2.24%	3.5%	6.38%	0.0%	5.15%	3.78%	5.30%	3.53%	3.07%	3.74%	0.0%	2.07%	1.44%	4.13%	4.11%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
