Выборы Президента Российской Федерации																																			
																																			
"Наименование Избирательной комиссии:    Калининград, Московская"																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
11	Число полученных открепительных  удостоверений	565	20	20	20	20	20	20	20	20	20	20	20	20	10	10	20	20	20	20	20	20	20	20	20	20	20	35	20	30					
12	Число выданных открепительных удостоверений	232	13	11	1	5	2	5	7	8	9	7	15	3	4	0	6	7	10	8	8	5	3	9	20	4	3	32	8	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	223	4	15	15	17	5	11	6	10	5	9	8	8	11	0	6	5	6	10	6	12	5	4	8	5	15	5	6	6					
14	Число неиспользованных открепительных удостоверений	333	7	9	19	15	18	15	13	12	11	13	5	17	6	10	14	13	10	12	12	15	17	11	0	16	17	3	12	11					
15	"Число открепительных удостоверений, выданных в ТИК"	105	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	96	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	2164	111	87	72	76	99	91	79	105	99	74	56	66	37	36	78	52	99	84	98	102	92	89	109	42	66	62	24	79					
		6.41%	8.13%	6.77%	6.07%	6.47%	8.84%	8.49%	7.29%	7.30%	9.09%	6.21%	4.05%	4.98%	4.96%	4.86%	6.96%	5.54%	7.53%	7.83%	7.87%	7.74%	6.99%	6.23%	7.01%	4.55%	5.40%	3.28%	2.11%	7.40%					
19	. Малышкин Олег Александрович	527	18	15	14	20	18	7	22	21	14	15	26	22	12	13	15	24	16	19	18	20	22	30	21	16	18	26	29	16					
		1.56%	1.32%	1.17%	1.18%	1.70%	1.61%	0.65%	2.03%	1.46%	1.29%	1.26%	1.88%	1.66%	1.61%	1.76%	1.34%	2.56%	1.22%	1.77%	1.45%	1.52%	1.67%	2.10%	1.35%	1.73%	1.47%	1.38%	2.55%	1.50%					
20	. Миронов Сергей Михайлович	438	29	17	19	19	18	16	14	20	15	12	17	9	6	15	11	6	8	21	18	25	15	20	22	8	16	13	19	10					
		1.30%	2.12%	1.32%	1.60%	1.62%	1.61%	1.49%	1.29%	1.39%	1.38%	1.01%	1.23%	0.68%	0.80%	2.03%	0.98%	0.64%	0.61%	1.96%	1.45%	1.90%	1.14%	1.40%	1.41%	0.87%	1.31%	0.69%	1.67%	0.94%					
21	. Путин Владимир Владимирович	22084	764	828	716	684	705	671	670	869	663	811	923	919	534	507	721	601	826	686	789	858	868	896	1043	655	847	1514	827	689					
		65.43%	55.93%	64.39%	60.32%	58.21%	62.95%	62.59%	61.81%	60.39%	60.88%	68.09%	66.69%	69.41%	71.58%	68.51%	64.38%	64.07%	62.86%	63.93%	63.37%	65.10%	65.91%	62.75%	67.03%	70.96%	69.26%	80.11%	72.74%	64.51%					
22	. Хакамада Ирина Муцуовна	1962	107	70	83	79	57	69	74	86	65	66	77	60	36	39	59	48	87	59	88	85	92	110	118	66	47	39	52	44					
		5.81%	7.83%	5.44%	6.99%	6.72%	5.09%	6.44%	6.83%	5.98%	5.97%	5.54%	5.56%	4.53%	4.83%	5.27%	5.27%	5.12%	6.62%	5.50%	7.07%	6.45%	6.99%	7.70%	7.58%	7.15%	3.84%	2.06%	4.57%	4.12%					
23	. Харитонов Николай Михайлович	4154	228	172	218	221	160	124	123	247	151	145	181	160	69	84	158	134	185	144	139	135	121	169	124	80	148	94	103	137					
		12.31%	16.69%	13.37%	18.37%	18.81%	14.29%	11.57%	11.35%	17.16%	13.87%	12.17%	13.08%	12.08%	9.25%	11.35%	14.11%	14.29%	14.08%	13.42%	11.16%	10.24%	9.19%	11.83%	7.97%	8.67%	12.10%	4.97%	9.06%	12.83%					
																																			
24	Против всех	2200	99	88	58	72	59	88	97	82	77	55	94	73	47	34	73	64	82	57	83	83	95	109	114	53	70	130	79	85					
		6.52%	7.25%	6.84%	4.89%	6.13%	5.27%	8.21%	8.95%	5.70%	7.07%	4.62%	6.79%	5.51%	6.30%	4.59%	6.52%	6.82%	6.24%	5.31%	6.67%	6.30%	7.21%	7.63%	7.33%	5.74%	5.72%	6.88%	6.95%	7.96%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
