Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Московская №27																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136					
15	"Число открепительных удостоверений, выданных в ТИК"	19	2	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	4	0	1	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	2220	65	45	52	43	44	72	67	91	49	45	23	36	38	27	32	30	68	44	50	59	26	64	72	61	43	40	63	35	55	37	57	75	77	65	72	60	7	33	58	28	55	51	49	6	24	27					
		4.18%	4.80%	3.51%	4.27%	2.09%	3.74%	4.14%	4.05%	5.89%	3.95%	4.77%	3.67%	3.39%	2.85%	2.61%	3.55%	3.48%	4.95%	3.42%	3.57%	4.29%	4.25%	4.14%	4.85%	4.46%	4.51%	4.72%	5.62%	4.78%	6.43%	4.49%	4.61%	5.33%	5.73%	4.73%	5.12%	4.07%	0.92%	7.91%	4.58%	2.77%	3.57%	4.04%	4.23%	2.18%	4.26%	3.61%					
19	. Малышкин Олег Александрович	344	7	4	3	16	7	7	7	13	9	7	1	12	11	3	6	3	9	8	15	4	6	14	7	14	9	4	7	2	1	5	4	11	6	11	8	8	4	4	11	2	12	15	19	3	2	3					
		0.65%	0.52%	0.31%	0.25%	0.78%	0.60%	0.40%	0.42%	0.84%	0.73%	0.74%	0.16%	1.13%	0.83%	0.29%	0.67%	0.35%	0.65%	0.62%	1.07%	0.29%	0.98%	0.90%	0.47%	1.02%	0.94%	0.47%	0.62%	0.27%	0.12%	0.61%	0.32%	0.78%	0.45%	0.80%	0.57%	0.54%	0.52%	0.96%	0.87%	0.20%	0.78%	1.19%	1.64%	1.09%	0.36%	0.40%					
20	. Миронов Сергей Михайлович	783	26	28	20	26	15	38	27	23	18	15	20	18	31	15	17	16	19	18	16	26	9	34	32	21	17	14	16	11	8	7	14	20	17	14	12	17	10	8	14	9	16	12	4	2	8	5					
		1.48%	1.92%	2.18%	1.64%	1.26%	1.28%	2.19%	1.63%	1.49%	1.45%	1.59%	3.19%	1.69%	2.33%	1.45%	1.89%	1.85%	1.38%	1.40%	1.14%	1.89%	1.47%	2.20%	2.15%	1.54%	1.78%	1.65%	1.43%	1.50%	0.93%	0.85%	1.13%	1.42%	1.26%	1.02%	0.85%	1.15%	1.31%	1.92%	1.11%	0.89%	1.04%	0.95%	0.35%	0.73%	1.42%	0.67%					
21	. Путин Владимир Владимирович	39624	1000	986	934	1586	874	1301	1249	1123	930	716	485	850	1019	814	691	645	996	986	1066	1015	479	1165	1089	985	675	585	774	490	597	579	902	1021	958	996	1064	1115	627	276	920	792	1162	976	889	217	453	572					
		74.69%	73.91%	76.85%	76.75%	76.99%	74.38%	74.86%	75.47%	72.73%	75.06%	75.85%	77.48%	79.96%	76.56%	78.80%	76.69%	74.74%	72.44%	76.67%	76.14%	73.82%	78.27%	75.31%	73.28%	72.00%	70.75%	68.99%	69.11%	66.94%	69.74%	70.27%	72.98%	72.57%	71.28%	72.44%	75.68%	75.64%	82.28%	66.19%	72.67%	78.42%	75.36%	77.40%	76.77%	78.91%	80.46%	76.47%					
22	. Хакамада Ирина Муцуовна	3657	90	72	61	188	80	107	100	104	95	45	36	50	75	57	61	54	113	81	78	87	28	90	104	112	105	107	107	110	103	87	112	95	95	99	81	81	19	36	92	57	80	74	53	17	26	53					
		6.89%	6.65%	5.61%	5.01%	9.13%	6.81%	6.16%	6.04%	6.74%	7.67%	4.77%	5.75%	4.70%	5.63%	5.52%	6.77%	6.26%	8.22%	6.30%	5.57%	6.33%	4.58%	5.82%	7.00%	8.19%	11.01%	12.62%	9.55%	15.03%	12.03%	10.56%	9.06%	6.75%	7.07%	7.20%	5.76%	5.50%	2.49%	8.63%	7.27%	5.64%	5.19%	5.87%	4.58%	6.18%	4.62%	7.09%					
23	. Харитонов Николай Михайлович	4174	115	99	109	55	98	148	148	115	95	77	40	58	119	79	59	77	115	78	120	127	48	119	139	128	68	47	103	58	66	70	90	120	124	123	101	136	59	37	107	94	133	67	103	13	30	60					
		7.87%	8.50%	7.72%	8.96%	2.67%	8.34%	8.52%	8.94%	7.45%	7.67%	8.16%	6.39%	5.46%	8.94%	7.65%	6.55%	8.92%	8.36%	6.07%	8.57%	9.24%	7.84%	7.69%	9.35%	9.36%	7.13%	5.54%	9.20%	7.92%	7.71%	8.50%	7.28%	8.53%	9.23%	8.95%	7.18%	9.23%	7.74%	8.87%	8.45%	9.31%	8.63%	5.31%	8.89%	4.73%	5.33%	8.02%					
																																																					
24	Против всех	2062	45	44	38	138	52	60	52	65	37	36	18	36	33	37	28	33	50	64	55	53	13	56	40	38	34	49	48	21	20	38	55	59	61	62	63	52	30	22	60	26	81	65	35	17	18	25					
		3.89%	3.33%	3.43%	3.12%	6.70%	4.43%	3.45%	3.14%	4.21%	2.99%	3.81%	2.88%	3.39%	2.48%	3.58%	3.11%	3.82%	3.64%	4.98%	3.93%	3.85%	2.12%	3.62%	2.69%	2.78%	3.56%	5.78%	4.29%	2.87%	2.34%	4.61%	4.45%	4.19%	4.54%	4.51%	4.48%	3.53%	3.94%	5.28%	4.74%	2.57%	5.25%	5.15%	3.02%	6.18%	3.20%	3.34%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
