7	Число избирательных бюллетеней в переносных ящиках для голосования	557	13	14	16	21	21	33	19	8	9	12	0	24	17	23	13	15	24	11	10	16	20	32	0	53	29	0	13	0	89	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	35399	1393	1766	1509	1433	1246	1411	856	615	639	514	436	968	758	1199	991	624	1037	1300	604	1305	1232	1274	268	664	790	227	184	85	260	367	325	1571	772	382	103	19	24	25	24	16	31	45	29	35	35	35	24	18	22	29	20	21	20	12	14	13	14	12	14	22	21	20	30	20	61	22	29	31	35	27	33	26	25	27	26	28	24	53	25	65	29	40	26	22	25	27	29	14	10	13	14	13	13	14	16	28	21	23	20	25	10	17	23	25	23	22	25	23	17	23	28	28	22	22	22	28	23	23	21	19	23	85	86	84	15	14	89	88	29	31	248	274	23	22	19	23	22	22	84	85	44	26	48	48	87	89	92	92	127	119	93	91	98	38	27	30	25	27	12	48	46	94	35	25	383	99	890	25									
9	Число недействительных избирательных бюллетеней	534	19	27	17	27	31	19	13	10	9	11	10	17	15	13	20	8	15	15	8	12	13	18	7	16	11	3	4	4	2	5	9	35	4	7	0	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	2	0	1	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	1	0	23	0	16	0									
10	Число действительных избирательных бюллетеней	35422	1387	1753	1508	1427	1236	1425	862	613	639	515	426	975	760	1209	984	631	1046	1296	606	1309	1239	1288	261	701	808	224	193	81	347	362	316	1538	768	375	103	18	24	25	24	16	31	45	28	32	34	35	24	18	22	29	19	21	12	12	14	13	14	12	14	22	20	20	30	19	59	22	29	31	33	27	32	26	25	27	26	25	24	53	25	63	29	39	26	22	25	27	29	14	10	13	14	13	13	14	16	28	21	23	20	25	10	17	22	25	23	22	25	22	17	23	28	27	22	22	22	28	23	23	21	19	23	85	86	84	15	14	89	87	29	31	248	274	23	22	19	23	22	22	84	85	44	26	48	48	87	89	92	92	127	119	93	90	98	37	27	24	25	27	12	48	46	94	34	25	360	99	874	25									
11	Число полученных открепительных  удостоверений	918	35	28	35	35	30	36	25	25	25	25	14	40	25	35	25	25	25	25	25	35	35	37	30	35	25	43	0	0	0	25	40	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	805	35	27	29	34	29	34	25	15	20	16	7	35	19	29	16	17	23	25	18	31	34	37	29	32	16	43	0	0	0	18	37	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1467	24	25	32	67	46	60	29	22	24	25	56	67	28	23	31	10	19	20	17	13	22	37	15	14	8	0	107	5	46	112	55	29	14	24	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	21	49	0									
14	Число неиспользованных открепительных удостоверений	113	0	1	6	1	1	2	0	10	5	9	7	5	6	6	9	8	2	0	7	4	1	0	1	3	9	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	105	5	5	3	5	7	3	5	1	3	4	0	7	2	3	0	3	5	4	2	2	6	8	5	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																																																																																																			
19	Жириновский Владимир Вольфович	3118	136	146	115	133	122	91	69	27	47	49	29	38	36	93	72	61	67	93	49	77	96	85	39	83	90	9	16	10	34	36	23	266	156	69	10	4	1	1	9	0	1	2	3	2	3	3	0	5	10	8	2	6	2	0	0	0	0	1	0	3	8	6	0	3	13	8	5	5	5	4	5	2	9	9	2	3	0	23	3	15	6	4	6	4	3	3	3	4	5	5	0	6	3	4	0	2	0	0	0	1	0	2	2	1	1	2	13	3	4	2	4	2	2	6	7	0	1	1	0	1	0	0	1	3	1	2	0	6	0	0	1	2	2	1	0	0	3	1	0	0	4	2	3	9	3	11	0	2	2	5	1	2	3	1	1	1	2	2	1	1	3	21	3	2	17	27	87	0									
		8.67%	9.67%	8.20%	7.54%	9.15%	9.63%	6.30%	7.89%	4.33%	7.25%	9.32%	6.65%	3.83%	4.65%	7.61%	7.17%	9.55%	6.31%	7.09%	7.98%	5.83%	7.67%	6.51%	14.55%	11.58%	10.99%	3.96%	8.12%	11.76%	9.74%	9.81%	7.08%	16.91%	20.21%	18.06%	9.71%	21.05%	4.17%	4.00%	37.50%	0.00%	3.23%	4.44%	10.34%	5.71%	8.57%	8.57%	0.00%	27.78%	45.45%	27.59%	10.00%	28.57%	10.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	13.64%	38.10%	30.00%	0.00%	15.00%	21.31%	36.36%	17.24%	16.13%	14.29%	14.81%	15.15%	7.69%	36.00%	33.33%	7.69%	10.71%	0.00%	43.40%	12.00%	23.08%	20.69%	10.00%	23.08%	18.18%	12.00%	11.11%	10.34%	28.57%	50.00%	38.46%	0.00%	46.15%	23.08%	28.57%	0.00%	7.14%	0.00%	0.00%	0.00%	4.00%	0.00%	11.76%	8.70%	4.00%	4.35%	9.09%	52.00%	13.04%	23.53%	8.70%	14.29%	7.14%	9.09%	27.27%	31.82%	0.00%	4.35%	4.35%	0.00%	5.26%	0.00%	0.00%	1.16%	3.57%	6.67%	14.29%	0.00%	6.82%	0.00%	0.00%	0.40%	0.73%	8.70%	4.55%	0.00%	0.00%	13.64%	4.55%	0.00%	0.00%	9.09%	7.69%	6.25%	18.75%	3.45%	12.36%	0.00%	2.17%	1.57%	4.20%	1.08%	2.20%	3.06%	2.63%	3.70%	3.33%	8.00%	7.41%	8.33%	2.08%	6.52%	22.34%	8.57%	8.00%	4.44%	27.27%	9.78%	0.00%									
20	Зюганов Геннадий Андреевич	7290	329	359	374	345	320	278	243	162	194	122	96	239	125	348	294	168	201	303	183	269	356	360	55	106	154	16	47	18	76	50	34	243	99	58	11	1	1	0	4	1	2	3	4	5	2	6	0	6	5	6	0	4	1	0	0	0	0	0	0	2	5	1	0	5	19	6	5	5	4	8	3	5	4	3	6	2	0	11	5	10	7	19	7	2	4	2	6	4	5	2	1	3	1	4	1	1	1	1	0	0	0	1	3	9	9	5	3	3	2	7	3	17	3	8	4	0	1	0	0	1	3	0	0	0	3	2	0	8	0	0	1	1	4	1	0	0	1	2	0	0	6	6	10	8	1	4	5	2	3	3	4	1	2	6	5	5	3	4	3	1	2	12	3	1	38	16	163	2									
		20.27%	23.40%	20.17%	24.52%	23.73%	25.26%	19.25%	27.77%	26.00%	29.94%	23.19%	22.02%	24.09%	16.13%	28.48%	29.28%	26.29%	18.94%	23.11%	29.80%	20.36%	28.43%	27.57%	20.52%	14.78%	18.80%	7.05%	23.86%	21.18%	21.78%	13.62%	10.46%	15.45%	12.82%	15.18%	10.68%	5.26%	4.17%	0.00%	16.67%	6.25%	6.45%	6.67%	13.79%	14.29%	5.71%	17.14%	0.00%	33.33%	22.73%	20.69%	0.00%	19.05%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	9.09%	23.81%	5.00%	0.00%	25.00%	31.15%	27.27%	17.24%	16.13%	11.43%	29.63%	9.09%	19.23%	16.00%	11.11%	23.08%	7.14%	0.00%	20.75%	20.00%	15.38%	24.14%	47.50%	26.92%	9.09%	16.00%	7.41%	20.69%	28.57%	50.00%	15.38%	7.14%	23.08%	7.69%	28.57%	6.25%	3.57%	4.76%	4.35%	0.00%	0.00%	0.00%	5.88%	13.04%	36.00%	39.13%	22.73%	12.00%	13.04%	11.76%	30.43%	10.71%	60.71%	13.64%	36.36%	18.18%	0.00%	4.35%	0.00%	0.00%	5.26%	13.04%	0.00%	0.00%	0.00%	20.00%	14.29%	0.00%	9.09%	0.00%	0.00%	0.40%	0.36%	17.39%	4.55%	0.00%	0.00%	4.55%	9.09%	0.00%	0.00%	13.64%	23.08%	20.83%	16.67%	1.15%	4.49%	5.43%	2.17%	2.36%	2.52%	4.30%	1.10%	2.04%	15.79%	18.52%	16.67%	12.00%	14.81%	25.00%	2.08%	4.35%	12.77%	8.57%	4.00%	9.92%	16.16%	18.31%	8.00%									
21	Миронов Сергей Михайлович	1914	73	97	86	92	66	101	60	24	26	43	22	53	35	91	67	64	65	80	47	80	86	74	9	30	32	9	14	4	22	21	15	66	19	9	3	1	0	0	0	0	0	0	3	5	3	0	1	1	0	2	3	4	1	0	0	0	0	0	0	1	0	1	0	0	4	1	3	2	11	3	2	2	1	5	1	4	0	4	2	7	2	3	3	2	1	2	5	6	0	1	0	2	1	4	0	0	0	0	0	2	2	0	2	2	3	8	1	1	1	3	1	0	4	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	2	0	2	0	0	2	3	0	0	6	0	1	2	0	2	2	1	0	0	1	1	0	1	0	0	0	0	0	1	1	5	0	0	10	4	34	1									
		5.32%	5.19%	5.45%	5.64%	6.33%	5.21%	6.99%	6.86%	3.85%	4.01%	8.17%	5.05%	5.34%	4.52%	7.45%	6.67%	10.02%	6.13%	6.10%	7.65%	6.06%	6.87%	5.67%	3.36%	4.18%	3.91%	3.96%	7.11%	4.71%	6.30%	5.72%	4.62%	4.20%	2.46%	2.36%	2.91%	5.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	10.34%	14.29%	8.57%	0.00%	4.17%	5.56%	0.00%	6.90%	15.00%	19.05%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	0.00%	5.00%	0.00%	0.00%	6.56%	4.55%	10.34%	6.45%	31.43%	11.11%	6.06%	7.69%	4.00%	18.52%	3.85%	14.29%	0.00%	7.55%	8.00%	10.77%	6.90%	7.50%	11.54%	9.09%	4.00%	7.41%	17.24%	42.86%	0.00%	7.69%	0.00%	15.38%	7.69%	28.57%	0.00%	0.00%	0.00%	0.00%	0.00%	8.00%	20.00%	0.00%	8.70%	8.00%	13.04%	36.36%	4.00%	4.35%	5.88%	13.04%	3.57%	0.00%	18.18%	0.00%	9.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	6.67%	0.00%	0.00%	1.14%	0.00%	0.00%	0.81%	0.73%	0.00%	9.09%	0.00%	0.00%	9.09%	13.64%	0.00%	0.00%	13.64%	0.00%	2.08%	4.17%	0.00%	2.25%	2.17%	1.09%	0.00%	0.00%	1.08%	1.10%	0.00%	2.63%	0.00%	0.00%	0.00%	0.00%	0.00%	2.08%	2.17%	5.32%	0.00%	0.00%	2.61%	4.04%	3.82%	4.00%									
22	Прохоров Михаил Дмитриевич	4673	251	224	161	226	266	220	147	135	142	96	63	156	83	175	188	92	130	125	82	227	181	220	13	47	54	6	14	8	23	82	62	275	63	30	13	3	0	2	5	0	0	0	2	4	3	0	1	3	2	2	3	4	1	0	0	0	0	0	1	1	0	4	0	2	0	3	4	4	3	1	4	1	2	2	2	0	0	6	2	8	6	7	1	3	1	3	2	0	0	0	6	0	1	1	1	1	1	1	0	1	0	1	5	3	1	2	2	2	1	3	2	2	6	3	3	0	0	3	1	0	0	0	2	0	2	2	0	2	1	0	2	2	2	1	0	0	0	2	0	0	1	0	5	1	1	5	0	0	0	0	0	0	0	6	2	2	5	4	1	2	3	6	0	1	36	9	121	3									
		12.99%	17.85%	12.58%	10.56%	15.54%	20.99%	15.24%	16.80%	21.67%	21.91%	18.25%	14.45%	15.73%	10.71%	14.32%	18.73%	14.40%	12.25%	9.53%	13.36%	17.18%	14.46%	16.85%	4.85%	6.56%	6.59%	2.64%	7.11%	9.41%	6.59%	22.34%	19.08%	17.48%	8.16%	7.85%	12.62%	15.79%	0.00%	8.00%	20.83%	0.00%	0.00%	0.00%	6.90%	11.43%	8.57%	0.00%	4.17%	16.67%	9.09%	6.90%	15.00%	19.05%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.14%	4.55%	0.00%	20.00%	0.00%	10.00%	0.00%	13.64%	13.79%	12.90%	8.57%	3.70%	12.12%	3.85%	8.00%	7.41%	7.69%	0.00%	0.00%	11.32%	8.00%	12.31%	20.69%	17.50%	3.85%	13.64%	4.00%	11.11%	6.90%	0.00%	0.00%	0.00%	42.86%	0.00%	7.69%	7.14%	6.25%	3.57%	4.76%	4.35%	0.00%	4.00%	0.00%	5.88%	21.74%	12.00%	4.35%	9.09%	8.00%	8.70%	5.88%	13.04%	7.14%	7.14%	27.27%	13.64%	13.64%	0.00%	0.00%	13.04%	4.76%	0.00%	0.00%	0.00%	2.33%	0.00%	13.33%	14.29%	0.00%	2.27%	3.45%	0.00%	0.81%	0.73%	8.70%	4.55%	0.00%	0.00%	0.00%	9.09%	0.00%	0.00%	2.27%	0.00%	10.42%	2.08%	1.15%	5.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	15.79%	7.41%	6.67%	20.00%	14.81%	8.33%	4.17%	6.52%	6.38%	0.00%	4.00%	9.40%	9.09%	13.60%	12.00%									
23	Путин Владимир Владимирович	18427	598	927	772	631	462	735	343	265	230	205	216	489	481	502	363	246	583	695	245	656	520	549	145	435	478	184	102	41	192	173	182	688	431	209	66	9	22	22	6	15	28	40	16	16	23	26	22	3	5	11	11	3	7	12	14	13	14	11	13	15	7	8	30	9	23	4	12	15	10	11	18	16	9	8	15	16	24	9	13	23	8	6	9	11	16	17	13	0	0	5	7	2	7	1	14	24	19	21	20	21	8	13	10	10	9	5	6	13	9	8	18	6	7	5	6	28	21	19	20	17	20	85	82	81	8	8	89	70	28	31	242	267	15	17	19	23	16	14	84	85	27	18	29	28	82	67	85	87	122	111	87	86	93	23	19	16	15	17	7	43	37	50	28	21	259	43	469	19									
