Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Долгоруковская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503					
		26.66%	25.67%	14.81%	22.15%	22.22%	35.15%	38.93%	46.01%	48.28%	37.61%	18.80%	28.39%	31.72%	27.51%	28.09%	26.15%	20.99%	21.30%	29.41%	34.31%	24.71%	28.97%	16.51%	27.10%	25.89%	22.71%	21.31%	24.83%	20.83%	29.46%	22.64%	22.92%	18.02%					
																																							
24	Против всех	301	2	0	1	9	13	5	10	4	3	8	1	1	31	88	13	1	4	12	6	11	12	5	0	4	10	3	2	10	7	7	4	14					
		2.46%	0.53%	0.00%	0.32%	5.88%	2.84%	3.36%	3.19%	1.72%	2.75%	2.18%	0.65%	0.32%	4.26%	4.60%	2.39%	0.62%	3.70%	3.53%	1.96%	1.82%	2.07%	2.29%	0.00%	0.95%	3.39%	0.60%	1.34%	2.19%	2.71%	2.01%	1.67%	1.63%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
