Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Майминская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	245	15	15	10	10	10	15	10	10	10	15	5	5	5	5	10	10	5	5	5	5	5	10	15	5	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	81	6	10	5	4	1	2	5	1	5	14	3	1	1	2	3	1	2	1	1	1	1	2	3	0	0	0	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	1	1	5	6	1	1	4	1	1	0	2	1	2	2	4	2	1	0	2	1	1	1	3	1	0	0	2	2	2					
14	Число погашенных открепительных удостоверений	164	9	5	5	6	9	13	5	9	5	1	2	4	4	3	7	9	3	4	4	4	4	8	12	5	5	5	5	2	7					
15	Число открепительных удостоверений выданных ТИК	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	205	13	14	4	11	2	6	9	7	14	5	3	4	4	1	11	11	4	8	5	4	7	21	12	4	0	9	5	1	6					
		1.85%	2.36%	2.14%	0.75%	2.07%	0.42%	0.94%	1.65%	1.70%	2.51%	1.55%	0.89%	1.19%	2.11%	0.47%	2.52%	2.41%	1.45%	2.55%	2.20%	1.80%	3.48%	3.14%	2.0%	1.34%	0.0%	5.02%	4.16%	0.73%	1.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	308	22	18	14	8	29	23	13	12	26	11	19	8	4	1	7	3	1	5	3	6	3	18	16	15	1	2	2	1	17					
		2.78%	4.00%	2.75%	2.63%	1.51%	6.19%	3.61%	2.38%	2.92%	4.66%	3.41%	5.63%	2.39%	2.11%	0.47%	1.60%	0.65%	0.36%	1.59%	1.32%	2.71%	1.49%	2.69%	2.66%	5.03%	0.66%	1.11%	1.66%	0.73%	3.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	204	10	13	7	13	12	13	8	10	4	5	3	10	5	4	8	11	5	4	3	3	5	11	16	5	1	5	3	2	5					
		1.84%	1.82%	1.98%	1.31%	2.45%	2.56%	2.04%	1.47%	2.43%	0.71%	1.55%	0.89%	2.99%	2.64%	1.90%	1.83%	2.41%	1.82%	1.27%	1.32%	1.35%	2.48%	1.64%	2.66%	1.67%	0.66%	2.79%	2.5%	1.47%	0.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	337	15	25	25	18	21	29	19	15	27	12	26	19	6	3	7	8	2	0	3	6	5	14	11	5	0	0	0	1	15					
		3.04%	2.73%	3.82%	4.69%	3.40%	4.48%	4.55%	3.49%	3.65%	4.84%	3.72%	7.71%	5.68%	3.17%	1.42%	1.60%	1.75%	0.72%	0.0%	1.32%	2.71%	2.48%	2.09%	1.83%	1.67%	0.0%	0.0%	0.0%	0.73%	2.94%					
22	"5. ""За Русь Святую"""	37	2	2	3	1	1	0	1	2	1	3	0	0	1	2	1	0	8	0	1	0	1	4	0	1	1	1	0	0	0					
		0.33%	0.36%	0.30%	0.56%	0.18%	0.21%	0.0%	0.18%	0.48%	0.17%	0.93%	0.0%	0.0%	0.52%	0.95%	0.22%	0.0%	2.91%	0.0%	0.44%	0.0%	0.49%	0.59%	0.0%	0.33%	0.66%	0.55%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	3	1	1	0	3	0	1	0	2	0	2	2	0	1	0	0	4	1	1	0	2	2	0	2	1	2	0	1	2					
		0.30%	0.54%	0.15%	0.18%	0.0%	0.64%	0.0%	0.18%	0.0%	0.35%	0.0%	0.59%	0.59%	0.0%	0.47%	0.0%	0.0%	1.45%	0.31%	0.44%	0.0%	0.99%	0.29%	0.0%	0.67%	0.66%	1.11%	0.0%	0.73%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	60	3	2	5	4	2	4	4	0	2	5	0	6	1	1	1	4	0	1	1	1	1	8	3	1	0	0	0	0	0					
		0.54%	0.54%	0.30%	0.93%	0.75%	0.42%	0.62%	0.73%	0.0%	0.35%	1.55%	0.0%	1.79%	0.52%	0.47%	0.22%	0.87%	0.0%	0.31%	0.44%	0.45%	0.49%	1.19%	0.5%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	4	0	1	0	1	1	0	0	1	0	0	0	1	1	3	0	1	1	2	1	1	0	1	0	2	0	1	3					
		0.23%	0.0%	0.61%	0.0%	0.18%	0.0%	0.15%	0.18%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.47%	0.22%	0.65%	0.0%	0.31%	0.44%	0.90%	0.49%	0.14%	0.0%	0.33%	0.0%	1.11%	0.0%	0.73%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	1	2	5	2	1	3	1	4	0	2	0	0	1	0	4	3	0	0	1	0	0	5	1	1	1	0	0	0	0					
		0.34%	0.18%	0.30%	0.93%	0.37%	0.21%	0.47%	0.18%	0.97%	0.0%	0.62%	0.0%	0.0%	0.52%	0.0%	0.91%	0.65%	0.0%	0.0%	0.44%	0.0%	0.0%	0.74%	0.16%	0.33%	0.66%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1289	52	55	43	66	47	65	46	57	31	24	36	45	29	30	70	40	39	31	49	15	20	75	107	22	28	48	72	10	37					
		11.65%	9.47%	8.40%	8.08%	12.47%	10.04%	10.20%	8.45%	13.90%	5.56%	7.45%	10.68%	13.47%	15.34%	14.28%	16.09%	8.79%	14.23%	9.90%	21.58%	6.78%	9.95%	11.22%	17.83%	7.38%	18.66%	26.81%	60.0%	7.35%	7.26%					
28	"11. ""Истинные патриоты России"""	15	2	2	0	0	1	1	0	0	1	3	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1					
		0.13%	0.36%	0.30%	0.0%	0.0%	0.21%	0.15%	0.0%	0.0%	0.17%	0.93%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.44%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	97	4	1	3	9	8	6	5	4	2	3	0	1	1	0	5	4	2	0	0	1	1	4	4	7	5	4	1	3	9					
		0.87%	0.72%	0.15%	0.56%	1.70%	1.70%	0.94%	0.91%	0.97%	0.35%	0.93%	0.0%	0.29%	0.52%	0.0%	1.14%	0.87%	0.72%	0.0%	0.0%	0.45%	0.49%	0.59%	0.66%	2.34%	3.33%	2.23%	0.83%	2.20%	1.76%					
30	"13. ""Демократическая партия России"""	15	1	2	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	2					
		0.13%	0.18%	0.30%	0.0%	0.56%	0.21%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	2	0	0	1	1	1	0	2	2	1	0	0					
		0.14%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.95%	0.22%	0.21%	0.0%	0.63%	0.0%	0.0%	0.49%	0.14%	0.16%	0.0%	1.33%	1.11%	0.83%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	1	1	3	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1					
		0.13%	0.0%	0.0%	0.18%	0.18%	0.64%	0.15%	0.0%	0.0%	0.17%	0.31%	0.29%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.67%	0.0%	0.0%	0.0%	0.73%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	615	37	41	30	25	32	57	20	27	58	19	19	23	15	7	24	30	5	15	4	7	9	29	27	7	4	1	0	9	34					
		5.56%	6.73%	6.26%	5.63%	4.72%	6.83%	8.94%	3.67%	6.58%	10.41%	5.90%	5.63%	6.88%	7.93%	3.33%	5.51%	6.59%	1.82%	4.79%	1.76%	3.16%	4.47%	4.34%	4.5%	2.34%	2.66%	0.55%	0.0%	6.61%	6.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	0	0	2	1	0	2	0	0	0	0	0	2	0	1	2	0	3	0	0	0	5	1	6	2	2	0	1	0					
		0.27%	0.0%	0.0%	0.0%	0.37%	0.21%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.22%	0.43%	0.0%	0.95%	0.0%	0.0%	0.0%	0.74%	0.16%	2.01%	1.33%	1.11%	0.0%	0.73%	0.0%					
35	"18. ""ЛДПР"""	1640	60	118	89	90	60	98	83	62	67	48	51	63	38	48	53	74	31	53	25	59	35	106	62	24	15	5	3	9	111					
		14.83%	10.92%	18.04%	16.72%	17.01%	12.82%	15.38%	15.25%	15.12%	12.02%	14.90%	15.13%	18.86%	20.10%	22.85%	12.18%	16.26%	11.31%	16.93%	11.01%	26.69%	17.41%	15.86%	10.33%	8.05%	10.0%	2.79%	2.5%	6.61%	21.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	10	11	18	2	5	15	13	5	6	2	6	6	0	2	5	12	3	7	4	4	1	4	4	4	1	0	0	1	15					
		1.50%	1.82%	1.68%	3.38%	0.37%	1.06%	2.35%	2.38%	1.21%	1.07%	0.62%	1.78%	1.79%	0.0%	0.95%	1.14%	2.63%	1.09%	2.23%	1.76%	1.80%	0.49%	0.59%	0.66%	1.34%	0.66%	0.0%	0.0%	0.73%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	3925	214	220	183	185	149	213	204	114	215	117	104	90	54	70	179	197	126	142	67	82	59	211	203	134	73	85	25	68	142					
		35.49%	38.97%	33.63%	34.39%	34.97%	31.83%	33.43%	37.5%	27.80%	38.59%	36.33%	30.86%	26.94%	28.57%	33.33%	41.14%	43.29%	45.98%	45.36%	29.51%	37.10%	29.35%	31.58%	33.83%	44.96%	48.66%	47.48%	20.83%	49.99%	27.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	2	4	1	0	1	0	0	0	1					
		0.12%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.31%	0.44%	0.0%	0.99%	0.59%	0.16%	0.0%	0.66%	0.0%	0.0%	0.0%	0.19%					
39	"22. ""Развитие предпринимательства"""	42	1	5	0	7	0	2	1	3	3	2	1	0	0	0	1	0	1	2	2	0	1	3	1	1	0	1	0	1	3					
		0.37%	0.18%	0.76%	0.0%	1.32%	0.0%	0.31%	0.18%	0.73%	0.53%	0.62%	0.29%	0.0%	0.0%	0.0%	0.22%	0.0%	0.36%	0.63%	0.88%	0.0%	0.49%	0.44%	0.16%	0.33%	0.0%	0.55%	0.0%	0.73%	0.58%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1425	72	98	76	59	73	82	80	67	76	46	45	43	19	20	30	37	33	27	45	20	29	93	97	34	7	6	5	19	87					
		12.88%	13.11%	14.98%	14.28%	11.15%	15.59%	12.87%	14.70%	16.34%	13.64%	14.28%	13.35%	12.87%	10.05%	9.52%	6.89%	8.13%	12.04%	8.62%	19.82%	9.04%	14.42%	13.92%	16.16%	11.40%	4.66%	3.35%	4.16%	13.97%	17.09%					
																																				
41	Против всех	372	19	16	20	15	17	14	23	20	17	11	19	12	3	13	11	8	7	5	7	8	12	37	20	14	2	1	2	6	13					
		3.36%	3.46%	2.44%	3.75%	2.83%	3.63%	2.19%	4.22%	4.87%	3.05%	3.41%	5.63%	3.59%	1.58%	6.19%	2.52%	1.75%	2.55%	1.59%	3.08%	3.61%	5.97%	5.53%	3.33%	4.69%	1.33%	0.55%	1.66%	4.41%	2.55%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
