Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Беловская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1038	174	28	14	55	18	22	22	44	94	29	16	63	34	30	37	60	6	32	0	11	15	9	16	30	13	43	45	56	22					
		10.01%	11.46%	11.97%	5.93%	9.34%	20.93%	4.77%	10.53%	8.33%	11.16%	13.06%	13.33%	14.93%	20.24%	8.40%	8.30%	10.24%	8.70%	11.23%	0.00%	11.00%	6.98%	5.77%	6.53%	12.30%	12.62%	8.99%	7.84%	10.45%	7.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1121	140	33	24	58	9	38	27	60	100	32	11	67	14	23	32	63	7	32	7	14	31	32	32	28	7	52	69	61	18					
		10.82%	9.22%	14.10%	10.17%	9.85%	10.47%	8.24%	12.92%	11.36%	11.88%	14.41%	9.17%	15.88%	8.33%	6.44%	7.17%	10.75%	10.14%	11.23%	14.29%	14.00%	14.42%	20.51%	13.06%	11.48%	6.80%	10.88%	12.02%	11.38%	6.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	19	1	0	6	4	4	4	5	18	2	0	4	1	2	1	3	1	1	0	2	1	1	0	0	0	10	5	8	3					
		1.02%	1.25%	0.43%	0.00%	1.02%	4.65%	0.87%	1.91%	0.95%	2.14%	0.90%	0.00%	0.95%	0.60%	0.56%	0.22%	0.51%	1.45%	0.35%	0.00%	2.00%	0.47%	0.64%	0.00%	0.00%	0.00%	2.09%	0.87%	1.49%	1.05%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2315	431	64	51	109	10	107	47	94	217	54	22	90	18	49	122	149	17	43	9	26	32	34	72	55	14	93	98	137	51					
		22.33%	28.39%	27.35%	21.61%	18.51%	11.63%	23.21%	22.49%	17.80%	25.77%	24.32%	18.33%	21.33%	10.71%	13.73%	27.35%	25.43%	24.64%	15.09%	18.37%	26.00%	14.88%	21.79%	29.39%	22.54%	13.59%	19.46%	17.07%	25.56%	17.77%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	105	29	0	1	10	1	1	2	2	9	1	0	5	0	5	8	7	0	1	0	1	4	1	2	0	2	2	7	2	2					
		1.01%	1.91%	0.00%	0.42%	1.70%	1.16%	0.22%	0.96%	0.38%	1.07%	0.45%	0.00%	1.18%	0.00%	1.40%	1.79%	1.19%	0.00%	0.35%	0.00%	1.00%	1.86%	0.64%	0.82%	0.00%	1.94%	0.42%	1.22%	0.37%	0.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5523	705	103	142	344	43	286	107	315	392	101	69	187	97	243	239	295	35	170	32	44	129	76	120	128	65	269	341	262	184					
		53.29%	46.44%	44.02%	60.17%	58.40%	50.00%	62.04%	51.20%	59.66%	46.56%	45.50%	57.50%	44.31%	57.74%	68.07%	53.59%	50.34%	50.72%	59.65%	65.31%	44.00%	60.00%	48.72%	48.98%	52.46%	63.11%	56.28%	59.41%	48.88%	64.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	3	1	1	1	0	3	0	3	5	0	1	1	1	3	1	1	0	0	0	1	0	1	0	0	0	2	2	4	5					
		0.39%	0.20%	0.43%	0.42%	0.17%	0.00%	0.65%	0.00%	0.57%	0.59%	0.00%	0.83%	0.24%	0.60%	0.84%	0.22%	0.17%	0.00%	0.00%	0.00%	1.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.42%	0.35%	0.75%	1.74%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
