Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Лысковская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	178	5	8	6	10	13	5	6	13	9	8	11	7	2	6	4	5	2	1	5	0	0	1	1	0	2	0	0	2	6	0	3	0	1	4	2	4	2	3	1	10	1	1	1	0	1	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	153	2	0	5	5	4	3	14	6	3	6	5	7	1	3	3	1	6	2	0	3	2	4	4	1	2	4	3	2	2	2	4	2	2	4	3	1	3	2	5	4	1	2	4	2	1	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	252	5	0	4	0	1	5	5	5	6	2	4	3	3	1	1	5	2	9	5	10	10	9	18	5	4	5	5	8	6	6	5	10	4	2	10	1	3	2	4	10	7	4	7	10	4	12	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	1.Политическая партия «Аграрная партия России»	410	10	6	9	14	20	14	13	15	17	13	14	6	11	3	5	8	1	13	4	2	3	7	29	3	8	9	4	9	1	3	9	1	6	10	13	5	2	1	4	12	6	6	22	3	0	32	4					
		2.28%	1.99%	1.85%	2.22%	1.69%	1.84%	2.69%	1.50%	1.43%	1.93%	2.26%	2.17%	1.51%	2.19%	1.03%	1.69%	2.39%	0.57%	3.78%	2.48%	1.36%	3.80%	4.14%	4.79%	1.44%	2.52%	3.21%	3.48%	2.51%	0.26%	1.17%	2.67%	1.00%	2.61%	3.57%	2.57%	2.46%	0.94%	0.30%	2.82%	1.67%	1.75%	4.65%	7.28%	3.16%	0.00%	3.97%	4.94%					
19	2.Всероссийская политическая партия «Гражданская Сила»	81	4	4	1	4	3	0	8	4	7	3	3	2	2	0	0	1	0	2	0	0	1	0	3	2	0	0	2	1	2	0	1	0	1	2	4	0	1	3	1	2	1	0	1	0	0	3	2					
		0.45%	0.80%	1.23%	0.25%	0.48%	0.28%	0.00%	0.92%	0.38%	0.80%	0.52%	0.46%	0.50%	0.40%	0.00%	0.00%	0.30%	0.00%	0.58%	0.00%	0.00%	1.27%	0.00%	0.50%	0.96%	0.00%	0.00%	1.74%	0.28%	0.51%	0.00%	0.30%	0.00%	0.43%	0.71%	0.79%	0.00%	0.47%	0.91%	0.70%	0.28%	0.29%	0.00%	0.33%	0.00%	0.00%	0.37%	2.47%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.17%	0.31%	0.25%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.36%	0.20%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.33%	0.00%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2268	65	41	63	135	182	92	143	141	115	90	84	57	58	38	46	38	15	39	12	22	21	25	87	16	17	20	10	43	68	56	46	8	16	18	44	17	15	44	2	60	29	2	24	3	4	81	16					
		12.60%	12.92%	12.62%	15.56%	16.28%	16.74%	17.66%	16.47%	13.40%	13.07%	15.63%	13.00%	14.32%	11.53%	13.10%	15.54%	11.34%	8.57%	11.34%	7.45%	14.97%	26.58%	14.79%	14.38%	7.66%	5.35%	7.14%	8.70%	12.01%	17.39%	21.79%	13.65%	8.00%	6.96%	6.43%	8.71%	8.37%	7.08%	13.37%	1.41%	8.36%	8.45%	1.55%	7.95%	3.16%	5.63%	10.04%	19.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	74	5	2	2	2	2	2	3	13	4	3	4	2	1	0	1	1	0	2	0	0	0	1	7	0	0	0	0	1	1	0	0	0	0	3	0	0	1	5	0	3	0	1	1	0	0	1	0					
		0.41%	0.99%	0.62%	0.49%	0.24%	0.18%	0.38%	0.35%	1.24%	0.45%	0.52%	0.62%	0.50%	0.20%	0.00%	0.34%	0.30%	0.00%	0.58%	0.00%	0.00%	0.00%	0.59%	1.16%	0.00%	0.00%	0.00%	0.00%	0.28%	0.26%	0.00%	0.00%	0.00%	0.00%	1.07%	0.00%	0.00%	0.47%	1.52%	0.00%	0.42%	0.00%	0.78%	0.33%	0.00%	0.00%	0.12%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	2	2	0	1	1	1	3	3	2	1	3	0	1	1	0	0	0	0	0	0	0	0	2	1	0	1	1	0	2	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0					
		0.18%	0.40%	0.62%	0.00%	0.12%	0.09%	0.19%	0.35%	0.29%	0.23%	0.17%	0.46%	0.00%	0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.48%	0.00%	0.36%	0.87%	0.00%	0.51%	0.00%	0.00%	0.00%	0.43%	0.00%	0.20%	0.00%	0.00%	0.30%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1277	45	10	28	54	91	39	60	96	52	39	57	30	47	21	28	25	14	31	11	10	0	8	61	9	8	13	5	20	36	8	26	6	12	22	26	11	10	30	11	62	17	9	22	7	4	42	4					
		7.09%	8.95%	3.08%	6.91%	6.51%	8.37%	7.49%	6.91%	9.13%	5.91%	6.77%	8.82%	7.54%	9.34%	7.24%	9.46%	7.46%	8.00%	9.01%	6.83%	6.80%	0.00%	4.73%	10.08%	4.31%	2.52%	4.64%	4.35%	5.59%	9.21%	3.11%	7.72%	6.00%	5.22%	7.86%	5.15%	5.42%	4.72%	9.12%	7.75%	8.64%	4.96%	6.98%	7.28%	7.37%	5.63%	5.20%	4.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1622	43	38	40	123	155	51	119	97	94	65	51	49	62	30	32	19	10	16	4	11	2	13	57	16	10	9	1	31	31	9	22	5	17	10	31	12	8	27	5	64	15	14	31	5	3	61	4					
		9.01%	8.55%	11.69%	9.88%	14.84%	14.26%	9.79%	13.71%	9.22%	10.68%	11.28%	7.89%	12.31%	12.33%	10.34%	10.81%	5.67%	5.71%	4.65%	2.48%	7.48%	2.53%	7.69%	9.42%	7.66%	3.14%	3.21%	0.87%	8.66%	7.93%	3.50%	6.53%	5.00%	7.39%	3.57%	6.14%	5.91%	3.77%	8.21%	3.52%	8.91%	4.37%	10.85%	10.26%	5.26%	4.23%	7.56%	4.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	97	3	1	2	3	6	2	8	9	3	2	8	1	3	3	1	2	1	2	1	1	0	0	3	0	0	0	3	4	2	0	0	0	2	2	0	1	1	2	1	2	2	2	3	0	1	4	0					
		0.54%	0.60%	0.31%	0.49%	0.36%	0.55%	0.38%	0.92%	0.86%	0.34%	0.35%	1.24%	0.25%	0.60%	1.03%	0.34%	0.60%	0.57%	0.58%	0.62%	0.68%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	2.61%	1.12%	0.51%	0.00%	0.00%	0.00%	0.87%	0.71%	0.00%	0.49%	0.47%	0.61%	0.70%	0.28%	0.58%	1.55%	0.99%	0.00%	1.41%	0.50%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11896	318	218	254	476	613	311	499	662	577	354	413	246	312	188	176	234	134	239	128	100	47	114	347	161	273	222	87	245	242	173	229	79	173	207	379	157	173	207	115	503	268	95	191	76	58	572	51					
		66.07%	63.22%	67.08%	62.72%	57.42%	56.39%	59.69%	57.49%	62.93%	65.57%	61.46%	63.93%	61.81%	62.03%	64.83%	59.46%	69.85%	76.57%	69.48%	79.50%	68.03%	59.49%	67.46%	57.36%	77.03%	85.85%	79.29%	75.65%	68.44%	61.89%	67.32%	67.95%	79.00%	75.22%	73.93%	75.05%	77.34%	81.60%	62.92%	80.99%	70.06%	78.13%	73.64%	63.25%	80.00%	81.69%	70.88%	62.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	91	4	1	4	6	9	6	7	8	4	3	3	1	5	3	1	0	0	0	0	0	1	0	3	0	0	1	0	0	6	0	0	1	2	1	1	0	0	3	0	3	1	0	2	0	0	1	0					
		0.51%	0.80%	0.31%	0.99%	0.72%	0.83%	1.15%	0.81%	0.76%	0.45%	0.52%	0.46%	0.25%	0.99%	1.03%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.50%	0.00%	0.00%	0.36%	0.00%	0.00%	1.53%	0.00%	0.00%	1.00%	0.87%	0.36%	0.20%	0.00%	0.00%	0.91%	0.00%	0.42%	0.29%	0.00%	0.66%	0.00%	0.00%	0.12%	0.00%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
