Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Увельская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172					
21	. Путин Владимир Владимирович	14488	737	678	773	734	797	396	372	209	249	1102	119	420	901	487	432	132	489	474	606	163	261	361	765	272	355	278	254	723	138	415	396					
		72.46%	67.93%	69.04%	66.81%	73.25%	72.32%	70.21%	69.53%	74.38%	80.32%	78.55%	80.95%	77.21%	67.39%	71.30%	75.39%	75.43%	79.51%	78.61%	62.35%	73.42%	76.09%	80.58%	72.72%	80.24%	69.88%	74.93%	64.30%	73.78%	82.63%	78.01%	69.72%					
22	. Хакамада Ирина Муцуовна	467	35	25	34	29	24	13	9	9	11	26	3	12	32	30	12	3	26	5	24	5	9	2	14	2	8	12	3	31	3	5	11					
		2.34%	3.23%	2.55%	2.94%	2.89%	2.18%	2.30%	1.68%	3.20%	3.55%	1.85%	2.04%	2.21%	2.39%	4.39%	2.09%	1.71%	4.23%	0.83%	2.47%	2.25%	2.62%	0.45%	1.33%	0.59%	1.57%	3.23%	0.76%	3.16%	1.80%	0.94%	1.94%					
23	. Харитонов Николай Михайлович	3045	178	182	207	149	155	98	101	43	11	164	17	56	232	83	84	24	52	65	247	37	47	62	148	40	94	44	98	122	12	86	107					
		15.23%	16.41%	18.53%	17.89%	14.87%	14.07%	17.38%	18.88%	15.30%	3.55%	11.69%	11.56%	10.29%	17.35%	12.15%	14.66%	13.71%	8.46%	10.78%	25.41%	16.67%	13.70%	13.84%	14.07%	11.80%	18.50%	11.86%	24.81%	12.45%	7.19%	16.17%	18.84%					
																																						
24	Против всех	693	40	40	64	44	39	30	21	6	18	25	0	25	60	26	18	3	13	13	27	3	8	7	39	4	18	11	18	48	6	6	13					
		3.47%	3.69%	4.07%	5.53%	4.39%	3.54%	5.32%	3.93%	2.14%	5.81%	1.78%	0.00%	4.60%	4.49%	3.81%	3.14%	1.71%	2.11%	2.16%	2.78%	1.35%	2.33%	1.56%	3.71%	1.18%	3.54%	2.96%	4.56%	4.90%	3.59%	1.13%	2.29%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
