Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Большеигнатовская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	8	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0					
		0.11%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.51%	0.45%	0.0%	0.0%	0.45%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	29	0	7	14	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1					
		0.40%	0.0%	1.10%	0.63%	0.52%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.90%	0.43%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.45%	0.0%	0.0%	0.45%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.14%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.45%	0.0%					
22	"5. ""За Русь Святую"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.45%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	68	10	12	4	2	1	0	0	5	2	0	2	3	0	7	1	3	1	1	3	2	9					
		0.95%	3.73%	1.89%	0.18%	1.05%	0.70%	0.0%	0.0%	1.25%	1.35%	0.0%	0.71%	1.26%	0.0%	3.07%	0.51%	0.76%	0.45%	0.64%	2.88%	0.90%	3.87%					
28	"11. ""Истинные патриоты России"""	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	48	0	0	27	2	0	4	5	0	1	0	2	2	0	0	2	1	0	0	0	2	0					
		0.67%	0.0%	0.0%	1.21%	1.05%	0.0%	1.31%	2.40%	0.0%	0.67%	0.0%	0.71%	0.84%	0.0%	0.0%	1.02%	0.25%	0.0%	0.0%	0.0%	0.90%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	7	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.25%	0.45%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	86	3	7	37	0	2	3	4	4	0	10	3	0	0	0	2	5	1	0	0	3	2					
		1.20%	1.11%	1.10%	1.66%	0.0%	1.40%	0.98%	1.92%	1.00%	0.0%	3.55%	1.07%	0.0%	0.0%	0.0%	1.02%	1.27%	0.45%	0.0%	0.0%	1.35%	0.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	51	0	0	40	0	0	0	0	0	3	0	0	2	0	0	3	1	1	0	0	1	0					
		0.71%	0.0%	0.0%	1.80%	0.0%	0.0%	0.0%	0.0%	0.0%	2.02%	0.0%	0.0%	0.84%	0.0%	0.0%	1.53%	0.25%	0.45%	0.0%	0.0%	0.45%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6438	249	590	1849	179	132	283	192	376	137	261	258	218	75	218	182	365	205	152	96	205	216					
		90.23%	92.91%	93.05%	83.28%	94.21%	92.95%	92.78%	92.30%	94.47%	92.56%	92.88%	92.14%	91.98%	98.68%	95.61%	92.85%	93.35%	92.76%	98.06%	92.30%	92.76%	93.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	278	6	18	150	5	7	12	7	5	4	10	11	10	1	3	6	5	8	1	4	2	3					
		3.89%	2.23%	2.83%	6.75%	2.63%	4.92%	3.93%	3.36%	1.25%	2.70%	3.55%	3.92%	4.21%	1.31%	1.31%	3.06%	1.27%	3.61%	0.64%	3.84%	0.90%	1.29%					
																												
41	Против всех	18	0	0	13	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0					
		0.25%	0.0%	0.0%	0.58%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.42%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.96%	0.0%	0.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
