Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Юргинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044					
		0.51%	0.0%	0.0%	1.38%	0.26%	0.68%	2.29%	0.48%	0.57%	0.76%	0.15%	0.0%	0.53%	0.58%	0.34%	0.49%	0.66%	0.59%	1.5%	0.0%	1.92%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	1	0	2	0	0	0	1	1	0	0	1	0	1	0	2	1	1	1	0	0					
		0.16%	0.30%	0.0%	0.55%	0.0%	0.0%	0.0%	0.16%	0.28%	0.0%	0.0%	0.71%	0.0%	0.29%	0.0%	0.49%	0.22%	0.19%	0.5%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	0	3	1	0	0	0	3	0	2	2	0	0	0	11	3	3	1	0	3	0					
		0.44%	0.0%	0.84%	0.27%	0.0%	0.0%	0.0%	0.48%	0.0%	0.51%	0.31%	0.0%	0.0%	0.0%	1.25%	0.74%	0.66%	0.19%	0.0%	1.71%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	3	4	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
		0.16%	0.91%	1.13%	0.55%	0.0%	0.0%	1.14%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	2	2	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.49%	0.44%	0.39%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	324	34	20	37	11	22	7	7	5	6	33	2	10	21	39	13	19	12	11	14	1					
		4.54%	10.39%	5.66%	10.27%	2.90%	7.53%	8.04%	1.12%	1.44%	1.53%	5.17%	1.43%	5.37%	6.15%	4.46%	3.21%	4.18%	2.37%	5.5%	8.0%	1.92%					
28	"11. ""Истинные патриоты России"""	8	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0	1	1	0	0	0					
		0.11%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.11%	0.0%	0.22%	0.19%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	167	5	6	7	5	3	3	12	11	15	11	4	6	10	23	13	6	20	5	2	0					
		2.34%	1.52%	1.69%	1.94%	1.31%	1.02%	3.44%	1.92%	3.17%	3.82%	1.72%	2.87%	3.22%	2.93%	2.63%	3.21%	1.32%	3.96%	2.5%	1.14%	0.0%					
30	"13. ""Демократическая партия России"""	15	1	0	1	0	2	0	3	2	0	0	0	1	1	1	0	1	2	0	0	0					
		0.21%	0.30%	0.0%	0.27%	0.0%	0.68%	0.0%	0.48%	0.57%	0.0%	0.0%	0.0%	0.53%	0.29%	0.11%	0.0%	0.22%	0.39%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	4	2	0	0	0	2	0	2	0	0	0	1	4	3	1	1	1	1	0					
		0.33%	0.61%	1.13%	0.55%	0.0%	0.0%	0.0%	0.32%	0.0%	0.51%	0.0%	0.0%	0.0%	0.29%	0.45%	0.74%	0.22%	0.19%	0.5%	0.57%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	1	1	0	0	1	2	1	0	0	0	0	2	1	0	1	0	1	0					
		0.15%	0.0%	0.0%	0.27%	0.26%	0.0%	0.0%	0.16%	0.57%	0.25%	0.0%	0.0%	0.0%	0.0%	0.22%	0.24%	0.0%	0.19%	0.0%	0.57%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	271	16	4	6	4	7	3	14	11	18	23	2	5	8	50	27	18	29	14	8	4					
		3.80%	4.89%	1.13%	1.66%	1.05%	2.39%	3.44%	2.25%	3.17%	4.59%	3.60%	1.43%	2.68%	2.34%	5.72%	6.68%	3.96%	5.74%	7.0%	4.57%	7.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	2	2	3	1	0	1	1	1	1	0	0	2	3	1	2	1	1	0	1					
		0.35%	0.61%	0.56%	0.55%	0.79%	0.34%	0.0%	0.16%	0.28%	0.25%	0.15%	0.0%	0.0%	0.58%	0.34%	0.24%	0.44%	0.19%	0.5%	0.0%	1.92%					
35	"18. ""ЛДПР"""	1022	36	27	45	42	51	23	88	42	55	36	6	28	61	156	85	87	101	31	14	8					
		14.33%	11.00%	7.64%	12.5%	11.08%	17.46%	26.43%	14.14%	12.10%	14.03%	5.64%	4.31%	15.05%	17.88%	17.84%	21.03%	19.16%	20.0%	15.5%	8.0%	15.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	90	10	1	0	2	8	0	7	5	1	6	0	6	7	13	4	9	2	4	2	3					
		1.26%	3.05%	0.28%	0.0%	0.52%	2.73%	0.0%	1.12%	1.44%	0.25%	0.94%	0.0%	3.22%	2.05%	1.48%	0.99%	1.98%	0.39%	2.0%	1.14%	5.76%					
37	"20. ""Политическая партия ""Единая Россия"""	3661	161	219	162	256	129	40	348	178	182	405	106	106	133	368	186	222	228	100	102	30					
		51.36%	49.23%	62.03%	45.0%	67.54%	44.17%	45.97%	55.94%	51.29%	46.42%	63.47%	76.25%	56.98%	39.00%	42.10%	46.03%	48.89%	45.14%	50.0%	58.28%	57.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	1	0	1	0	1	0	1	0	1	1	2	1	0	2	1	1	0	0					
		0.19%	0.30%	0.0%	0.27%	0.0%	0.34%	0.0%	0.16%	0.0%	0.25%	0.0%	0.71%	0.53%	0.58%	0.11%	0.0%	0.44%	0.19%	0.5%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	1	0	1	0	0	0	0	0	0	0	0	1	2	3	1	0	0	1	0	0					
		0.14%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.58%	0.34%	0.24%	0.0%	0.0%	0.5%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	754	34	19	48	33	39	5	83	50	64	89	4	10	44	102	35	41	33	6	13	2					
		10.57%	10.39%	5.38%	13.33%	8.70%	13.35%	5.74%	13.34%	14.40%	16.32%	13.94%	2.87%	5.37%	12.90%	11.67%	8.66%	9.03%	6.53%	3.0%	7.42%	3.84%					
																											
41	Против всех	242	5	20	16	6	11	1	11	13	7	21	6	5	15	29	16	18	29	7	6	0					
		3.39%	1.52%	5.66%	4.44%	1.58%	3.76%	1.14%	1.76%	3.74%	1.78%	3.29%	4.31%	2.68%	4.39%	3.31%	3.96%	3.96%	5.74%	3.5%	3.42%	0.0%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
