Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Брасовская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
18	"1. ""ЕДИНЕНИЕ"""	122	11	1	1	4	6	3	0	0	8	0	4	4	5	7	1	6	7	4	0	2	3	5	0	6	1	2	1	5	4	4	4	7	3	3					
		1.19%	1.92%	0.61%	0.41%	1.88%	1.64%	2.41%	0.0%	0.0%	3.72%	0.0%	2.64%	1.49%	0.71%	3.01%	0.99%	2.48%	3.72%	4.21%	0.0%	1.90%	1.33%	2.19%	0.0%	1.45%	1.07%	1.78%	0.83%	0.55%	0.44%	0.62%	0.62%	0.77%	0.78%	1.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	300	11	12	1	8	16	4	1	1	5	1	1	3	13	1	5	1	2	1	13	1	6	1	1	12	2	0	2	26	44	28	30	27	9	11					
		2.92%	1.92%	7.40%	0.41%	3.77%	4.39%	3.22%	1.78%	2.17%	2.32%	1.28%	0.66%	1.12%	1.86%	0.43%	4.95%	0.41%	1.06%	1.05%	6.10%	0.95%	2.66%	0.43%	1.51%	2.91%	2.15%	0.0%	1.66%	2.89%	4.93%	4.34%	4.70%	2.97%	2.36%	4.08%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	205	18	7	6	4	9	8	1	0	3	3	7	9	17	8	0	3	2	0	4	1	1	0	0	3	3	2	6	16	17	8	7	19	5	8					
		2.00%	3.14%	4.32%	2.51%	1.88%	2.47%	6.45%	1.78%	0.0%	1.39%	3.84%	4.63%	3.37%	2.43%	3.44%	0.0%	1.24%	1.06%	0.0%	1.87%	0.95%	0.44%	0.0%	0.0%	0.72%	3.22%	1.78%	5.0%	1.77%	1.90%	1.24%	1.09%	2.09%	1.31%	2.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	168	8	1	1	8	5	3	1	0	3	0	1	5	5	11	3	0	3	3	1	1	4	1	0	4	1	1	0	18	26	12	13	21	2	2					
		1.64%	1.39%	0.61%	0.41%	3.77%	1.37%	2.41%	1.78%	0.0%	1.39%	0.0%	0.66%	1.87%	0.71%	4.74%	2.97%	0.0%	1.59%	3.15%	0.46%	0.95%	1.77%	0.43%	0.0%	0.97%	1.07%	0.89%	0.0%	2.00%	2.91%	1.86%	2.04%	2.31%	0.52%	0.74%					
22	"5. ""За Русь Святую"""	59	1	1	0	0	5	0	3	0	0	1	0	3	3	2	0	0	0	2	1	0	1	1	0	3	0	0	3	5	7	10	4	1	2	0					
		0.57%	0.17%	0.61%	0.0%	0.0%	1.37%	0.0%	5.35%	0.0%	0.0%	1.28%	0.0%	1.12%	0.43%	0.86%	0.0%	0.0%	0.0%	2.10%	0.46%	0.0%	0.44%	0.43%	0.0%	0.72%	0.0%	0.0%	2.5%	0.55%	0.78%	1.55%	0.62%	0.11%	0.52%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	41	2	0	3	2	1	0	1	1	0	4	1	5	2	1	0	1	0	0	0	0	1	0	0	1	0	0	1	2	4	1	0	5	2	0					
		0.40%	0.34%	0.0%	1.25%	0.94%	0.27%	0.0%	1.78%	2.17%	0.0%	5.12%	0.66%	1.87%	0.28%	0.43%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.24%	0.0%	0.0%	0.83%	0.22%	0.44%	0.15%	0.0%	0.55%	0.52%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	2	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	2	1	1	0	7	4	12	6	3	4	0					
		0.46%	0.34%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.28%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.07%	0.89%	0.0%	0.77%	0.44%	1.86%	0.94%	0.33%	1.05%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	2	0	2	2	2	0	2					
		0.20%	0.17%	0.0%	0.41%	0.0%	0.27%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.41%	0.53%	1.05%	0.0%	0.0%	0.44%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.22%	0.0%	0.31%	0.31%	0.22%	0.0%	0.74%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	0	0	2	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	26	1	5	3	1	2					
		0.48%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	1.12%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	1.07%	0.0%	1.66%	0.11%	2.91%	0.15%	0.78%	0.33%	0.26%	0.74%					
27	"10. ""Аграрная партия России"""	525	33	5	5	3	40	6	1	11	16	20	17	22	19	25	12	32	4	22	7	15	9	10	13	37	0	7	5	36	2	29	19	26	13	4					
		5.12%	5.76%	3.08%	2.09%	1.41%	10.98%	4.83%	1.78%	23.91%	7.44%	25.64%	11.25%	8.23%	2.72%	10.77%	11.88%	13.27%	2.12%	23.15%	3.28%	14.28%	4.0%	4.38%	19.69%	9.00%	0.0%	6.24%	4.16%	4.00%	0.22%	4.50%	2.98%	2.86%	3.42%	1.48%					
28	"11. ""Истинные патриоты России"""	53	1	0	1	0	4	1	0	0	0	1	0	0	1	4	1	0	0	0	0	6	6	5	3	1	1	0	1	0	8	3	3	2	0	0					
		0.51%	0.17%	0.0%	0.41%	0.0%	1.09%	0.80%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.14%	1.72%	0.99%	0.0%	0.0%	0.0%	0.0%	5.71%	2.66%	2.19%	4.54%	0.24%	1.07%	0.0%	0.83%	0.0%	0.89%	0.46%	0.47%	0.22%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	5	0	3	3	2	4	0	2	1	2	0	5	3	2	0	5	0	1	1	9	0	1	0	3	0	0	0	14	1	13	5	10	5	3					
		1.00%	0.87%	0.0%	1.25%	1.41%	0.54%	3.22%	0.0%	4.34%	0.46%	2.56%	0.0%	1.87%	0.43%	0.86%	0.0%	2.07%	0.0%	1.05%	0.46%	8.57%	0.0%	0.43%	0.0%	0.72%	0.0%	0.0%	0.0%	1.55%	0.11%	2.01%	0.78%	1.10%	1.31%	1.11%					
30	"13. ""Демократическая партия России"""	53	2	1	2	0	6	0	0	0	0	1	1	2	3	3	0	0	3	0	0	2	1	2	0	0	0	0	0	4	1	2	4	2	10	1					
		0.51%	0.34%	0.61%	0.83%	0.0%	1.64%	0.0%	0.0%	0.0%	0.0%	1.28%	0.66%	0.74%	0.43%	1.29%	0.0%	0.0%	1.59%	0.0%	0.0%	1.90%	0.44%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.11%	0.31%	0.62%	0.22%	2.63%	0.37%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	0	0	1	1	0	0	1	0	0	2	1	0	0	1	1	0	0	0	0	1	0	0	5	0	1	0	1	1	0	1	0	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.27%	0.80%	0.0%	0.0%	0.46%	0.0%	0.0%	0.74%	0.14%	0.0%	0.0%	0.41%	0.53%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	5.37%	0.0%	0.83%	0.0%	0.11%	0.15%	0.0%	0.11%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	2	1	0	0	1	1	0	0	0	0	2	2	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0					
		0.16%	0.17%	1.23%	0.41%	0.0%	0.0%	0.80%	1.78%	0.0%	0.0%	0.0%	0.0%	0.74%	0.28%	0.0%	0.0%	0.41%	0.0%	0.0%	0.46%	0.0%	0.44%	0.0%	0.0%	0.24%	1.07%	0.0%	0.0%	0.0%	0.11%	0.15%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	888	26	8	16	26	22	13	2	0	17	3	7	12	35	15	6	18	10	1	19	6	8	17	2	25	4	13	8	94	115	75	87	132	27	19					
		8.67%	4.54%	4.93%	6.69%	12.26%	6.04%	10.48%	3.57%	0.0%	7.90%	3.84%	4.63%	4.49%	5.02%	6.46%	5.94%	7.46%	5.31%	1.05%	8.92%	5.71%	3.55%	7.45%	3.03%	6.08%	4.30%	11.60%	6.66%	10.45%	12.90%	11.64%	13.65%	14.52%	7.10%	7.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	4	0	1	1	4	0	2	0	1	1	0	3	3	3	1	0	3	2	1	0	1	1	0	3	0	0	0	1	6	0	1	2	1	0					
		0.44%	0.69%	0.0%	0.41%	0.47%	1.09%	0.0%	3.57%	0.0%	0.46%	1.28%	0.0%	1.12%	0.43%	1.29%	0.99%	0.0%	1.59%	2.10%	0.46%	0.0%	0.44%	0.43%	0.0%	0.72%	0.0%	0.0%	0.0%	0.11%	0.67%	0.0%	0.15%	0.22%	0.26%	0.0%					
35	"18. ""ЛДПР"""	939	66	10	15	31	45	9	5	0	26	5	19	17	97	15	2	15	8	7	23	3	39	13	2	34	2	8	1	82	65	46	61	86	43	39					
		9.16%	11.53%	6.17%	6.27%	14.62%	12.36%	7.25%	8.92%	0.0%	12.09%	6.41%	12.58%	6.36%	13.91%	6.46%	1.98%	6.22%	4.25%	7.36%	10.79%	2.85%	17.33%	5.70%	3.03%	8.27%	2.15%	7.14%	0.83%	9.12%	7.29%	7.14%	9.57%	9.46%	11.31%	14.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	228	8	3	3	1	2	3	4	1	4	2	1	3	29	2	6	5	5	3	3	2	5	14	0	4	1	2	5	29	18	18	15	18	3	6					
		2.22%	1.39%	1.85%	1.25%	0.47%	0.54%	2.41%	7.14%	2.17%	1.86%	2.56%	0.66%	1.12%	4.16%	0.86%	5.94%	2.07%	2.65%	3.15%	1.40%	1.90%	2.22%	6.14%	0.0%	0.97%	1.07%	1.78%	4.16%	3.22%	2.02%	2.79%	2.35%	1.98%	0.78%	2.23%					
37	"20. ""Политическая партия ""Единая Россия"""	3359	191	56	72	79	114	26	12	7	97	15	60	83	272	55	30	51	84	33	36	16	112	43	11	155	57	23	16	337	248	178	197	326	145	122					
		32.79%	33.39%	34.56%	30.12%	37.26%	31.31%	20.96%	21.42%	15.21%	45.11%	19.23%	39.73%	31.08%	39.02%	23.70%	29.70%	21.16%	44.68%	34.73%	16.90%	15.23%	49.77%	18.85%	16.66%	37.71%	61.29%	20.53%	13.33%	37.48%	27.83%	27.63%	30.92%	35.86%	38.15%	45.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	3	1	2	0	1	0	0	2	0	0	0	2	2	0	1	1	0	2	1	1	0	0	1	1	3	1	1	1	1	0	1	1	0	0					
		0.29%	0.52%	0.61%	0.83%	0.0%	0.27%	0.0%	0.0%	4.34%	0.0%	0.0%	0.0%	0.74%	0.28%	0.0%	0.99%	0.41%	0.0%	2.10%	0.46%	0.95%	0.0%	0.0%	1.51%	0.24%	3.22%	0.89%	0.83%	0.11%	0.11%	0.0%	0.15%	0.11%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	1	1	1	1	2	0	2	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	1	1	2	5	0	0					
		0.25%	0.17%	0.61%	0.41%	0.47%	0.54%	0.0%	3.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.48%	0.0%	0.0%	0.83%	0.0%	0.11%	0.15%	0.31%	0.55%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2315	138	47	91	28	53	36	16	16	22	13	27	68	132	58	29	88	48	11	94	35	23	100	32	78	8	39	57	172	237	137	118	166	69	29					
		22.60%	24.12%	29.01%	38.07%	13.20%	14.56%	29.03%	28.57%	34.78%	10.23%	16.66%	17.88%	25.46%	18.93%	25.0%	28.71%	36.51%	25.53%	11.57%	44.13%	33.33%	10.22%	43.85%	48.48%	18.97%	8.60%	34.82%	47.5%	19.13%	26.59%	21.27%	18.52%	18.26%	18.15%	10.78%					
																																									
41	Против всех	409	30	5	5	10	8	3	2	1	5	2	5	8	33	14	4	10	3	1	4	5	0	6	1	14	1	4	3	32	46	36	38	34	23	13					
		3.99%	5.24%	3.08%	2.09%	4.71%	2.19%	2.41%	3.57%	2.17%	2.32%	2.56%	3.31%	2.99%	4.73%	6.03%	3.96%	4.14%	1.59%	1.05%	1.87%	4.76%	0.0%	2.63%	1.51%	3.40%	1.07%	3.57%	2.5%	3.55%	5.16%	5.59%	5.96%	3.74%	6.05%	4.83%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
