Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Советская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	126	1	1	4	4	3	4	5	2	3	5	6	8	0	6	7	5	1	12	6	2	4	4	8	7	5	4	2	0	1	1	0	4	0	1	0					
		0.47%	0.16%	0.42%	0.33%	4.12%	0.24%	0.36%	0.52%	0.28%	0.28%	0.76%	0.55%	1.02%	0.00%	1.04%	0.71%	0.43%	0.13%	1.08%	0.77%	1.42%	2.94%	0.32%	0.78%	1.00%	1.46%	0.25%	0.21%	0.00%	0.14%	0.14%	0.00%	0.39%	0.00%	0.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	0	3	0	4	0	0	2	1	1	0	2	0	0	0	1	0	2	1	0	0	1	1	0	0	4	1	1	1	0	0	4	0	1	0					
		0.12%	0.00%	0.00%	0.24%	0.00%	0.32%	0.00%	0.00%	0.28%	0.09%	0.15%	0.00%	0.26%	0.00%	0.00%	0.00%	0.09%	0.00%	0.18%	0.13%	0.00%	0.00%	0.08%	0.10%	0.00%	0.00%	0.25%	0.11%	0.38%	0.14%	0.00%	0.00%	0.39%	0.00%	0.39%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1968	32	17	68	8	112	85	67	43	62	34	82	71	81	40	131	67	45	97	60	10	10	196	62	43	28	87	62	3	57	32	63	64	2	17	30					
		7.36%	5.06%	7.20%	5.55%	8.25%	8.95%	7.63%	6.95%	6.05%	5.88%	5.15%	7.49%	9.08%	9.06%	6.91%	13.23%	5.80%	6.04%	8.75%	7.71%	7.09%	7.35%	15.51%	6.07%	6.17%	8.19%	5.39%	6.51%	1.15%	8.18%	4.36%	6.22%	6.32%	2.02%	6.61%	7.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3670	36	13	129	11	178	168	144	81	159	99	213	100	142	89	124	220	126	120	89	19	14	40	140	91	72	177	76	28	119	150	221	158	7	42	75					
		13.73%	5.70%	5.51%	10.53%	11.34%	14.23%	15.08%	14.94%	11.39%	15.07%	15.00%	19.45%	12.79%	15.88%	15.37%	12.53%	19.05%	16.91%	10.83%	11.44%	13.48%	10.29%	3.16%	13.70%	13.06%	21.05%	10.97%	7.98%	10.69%	17.07%	20.44%	21.82%	15.60%	7.07%	16.34%	17.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	143	2	1	10	0	6	8	6	2	9	1	2	2	5	2	2	11	8	3	2	0	0	8	5	3	8	10	4	2	5	2	6	1	0	1	6					
		0.53%	0.32%	0.42%	0.82%	0.00%	0.48%	0.72%	0.62%	0.28%	0.85%	0.15%	0.18%	0.26%	0.56%	0.35%	0.20%	0.95%	1.07%	0.27%	0.26%	0.00%	0.00%	0.63%	0.49%	0.43%	2.34%	0.62%	0.42%	0.76%	0.72%	0.27%	0.59%	0.10%	0.00%	0.39%	1.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16962	488	171	811	61	817	643	572	459	644	336	665	482	524	347	617	662	457	730	505	91	89	922	654	445	182	1082	683	194	426	457	583	667	87	158	251					
		63.45%	77.22%	72.46%	66.20%	62.89%	65.31%	57.72%	59.34%	64.56%	61.04%	50.91%	60.73%	61.64%	58.61%	59.93%	62.32%	57.32%	61.34%	65.88%	64.91%	64.54%	65.44%	72.94%	63.99%	63.85%	53.22%	67.04%	71.74%	74.05%	61.12%	62.26%	57.55%	65.84%	87.88%	61.48%	59.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	184	4	2	11	0	8	14	11	10	6	20	8	2	5	2	8	8	3	6	3	1	0	15	1	5	1	6	7	2	0	1	5	7	0	0	2					
		0.69%	0.63%	0.85%	0.90%	0.00%	0.64%	1.26%	1.14%	1.41%	0.57%	3.03%	0.73%	0.26%	0.56%	0.35%	0.81%	0.69%	0.40%	0.54%	0.39%	0.71%	0.00%	1.19%	0.10%	0.72%	0.29%	0.37%	0.74%	0.76%	0.00%	0.14%	0.49%	0.69%	0.00%	0.00%	0.48%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
