Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Тайшетская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
		2.95%	1.21%	3.81%	2.43%	2.62%	3.86%	3.52%	3.05%	22.22%	3.34%	1.86%	2.14%	2.20%	3.43%	5.34%	0.72%	2.41%	3.57%	3.4%	3.03%	1.63%	5.04%	5.03%	0.95%	4.78%	1.88%	2.55%	2.45%	3.29%	2.49%	1.75%	1.76%	2.35%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	735	23	29	49	14	31	38	31	1	68	40	62	13	20	27	7	32	1	25	0	6	19	6	9	17	2	42	5	39	29	11	25	14	0					
		5.14%	4.64%	3.81%	6.27%	6.11%	5.21%	4.18%	5.57%	11.11%	8.41%	7.47%	7.39%	5.72%	6.25%	4.65%	5.07%	5.52%	3.57%	5.0%	0.0%	1.96%	4.35%	3.77%	8.57%	3.38%	3.77%	5.96%	3.06%	5.83%	4.51%	2.41%	3.67%	3.30%	0.0%					
22	"5. ""За Русь Святую"""	77	5	4	9	1	1	4	2	0	2	3	7	0	1	2	0	1	0	3	1	0	1	2	0	3	0	5	0	4	5	4	3	4	0					
		0.53%	1.01%	0.52%	1.15%	0.43%	0.16%	0.44%	0.35%	0.0%	0.24%	0.56%	0.83%	0.0%	0.31%	0.34%	0.0%	0.17%	0.0%	0.6%	1.51%	0.0%	0.22%	1.25%	0.0%	0.59%	0.0%	0.71%	0.0%	0.59%	0.77%	0.87%	0.44%	0.94%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	2	0	5	0	0	1	1	0	2	1	2	1	0	1	0	1	0	2	0	3	0	0	0	2	2	0	2	2	0	0	2	2	0					
		0.23%	0.40%	0.0%	0.64%	0.0%	0.0%	0.11%	0.17%	0.0%	0.24%	0.18%	0.23%	0.44%	0.0%	0.17%	0.0%	0.17%	0.0%	0.4%	0.0%	0.98%	0.0%	0.0%	0.0%	0.39%	3.77%	0.0%	1.22%	0.29%	0.0%	0.0%	0.29%	0.47%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	90	3	10	3	2	2	4	4	0	2	5	3	0	4	5	0	8	0	2	0	1	0	0	0	7	0	6	1	5	6	3	3	1	0					
		0.62%	0.60%	1.31%	0.38%	0.87%	0.33%	0.44%	0.71%	0.0%	0.24%	0.93%	0.35%	0.0%	1.25%	0.86%	0.0%	1.38%	0.0%	0.4%	0.0%	0.32%	0.0%	0.0%	0.0%	1.39%	0.0%	0.85%	0.61%	0.74%	0.93%	0.65%	0.44%	0.23%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	2	0	1	0					
		0.07%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.14%	0.0%	0.43%	0.0%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	1	0	1	1	2	1	0	3	2	1	0	0	1	0	0	0	2	0	1	1	1	0	1	1	1	1	2	0	1	1	1	0					
		0.19%	0.20%	0.13%	0.0%	0.43%	0.16%	0.22%	0.17%	0.0%	0.37%	0.37%	0.11%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.4%	0.0%	0.32%	0.22%	0.62%	0.0%	0.19%	1.88%	0.14%	0.61%	0.29%	0.0%	0.21%	0.14%	0.23%	0.0%					
27	"10. ""Аграрная партия России"""	308	16	28	10	7	11	11	9	0	8	17	14	0	3	21	1	20	0	10	1	1	6	1	1	8	1	16	9	26	14	11	13	14	0					
		2.15%	3.23%	3.68%	1.28%	3.05%	1.84%	1.21%	1.61%	0.0%	0.99%	3.17%	1.67%	0.0%	0.93%	3.62%	0.72%	3.45%	0.0%	2.0%	1.51%	0.32%	1.37%	0.62%	0.95%	1.59%	1.88%	2.27%	5.52%	3.89%	2.18%	2.41%	1.91%	3.30%	0.0%					
28	"11. ""Истинные патриоты России"""	10	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0					
		0.06%	0.0%	0.0%	0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.22%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	173	6	4	4	2	4	19	4	1	12	9	9	2	2	8	1	3	1	2	1	3	4	4	17	5	1	7	0	3	17	5	9	2	2					
		1.21%	1.21%	0.52%	0.51%	0.87%	0.67%	2.09%	0.71%	11.11%	1.48%	1.68%	1.07%	0.88%	0.62%	1.37%	0.72%	0.51%	3.57%	0.4%	1.51%	0.98%	0.91%	2.51%	16.19%	0.99%	1.88%	0.99%	0.0%	0.44%	2.64%	1.09%	1.32%	0.47%	5.0%					
30	"13. ""Демократическая партия России"""	59	2	3	2	1	3	1	4	0	1	1	2	0	2	1	0	3	0	3	0	0	0	1	0	1	0	8	3	6	3	2	2	4	0					
		0.41%	0.40%	0.39%	0.25%	0.43%	0.50%	0.11%	0.71%	0.0%	0.12%	0.18%	0.23%	0.0%	0.62%	0.17%	0.0%	0.51%	0.0%	0.6%	0.0%	0.0%	0.0%	0.62%	0.0%	0.19%	0.0%	1.13%	1.84%	0.89%	0.46%	0.43%	0.29%	0.94%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	0	2	1	0	0	0	0	0	4	2	0	0	1	0	1	0	1	0	5	0	0	0	2	1	3	0	7	3	2	2	0	0					
		0.25%	0.0%	0.0%	0.25%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.23%	0.0%	0.0%	0.17%	0.0%	0.17%	0.0%	0.2%	0.0%	1.63%	0.0%	0.0%	0.0%	0.39%	1.88%	0.42%	0.0%	1.04%	0.46%	0.43%	0.29%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	3	1	0	0	1	1	1	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0					
		0.11%	0.60%	0.13%	0.0%	0.0%	0.16%	0.11%	0.17%	0.0%	0.0%	0.56%	0.11%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.23%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1026	33	54	58	14	55	65	46	0	65	35	83	13	19	52	11	40	1	28	0	4	40	5	4	22	1	57	11	46	53	35	45	28	3					
		7.17%	6.66%	7.10%	7.42%	6.11%	9.24%	7.15%	8.27%	0.0%	8.04%	6.54%	9.90%	5.72%	5.93%	8.96%	7.97%	6.90%	3.57%	5.6%	0.0%	1.31%	9.17%	3.14%	3.80%	4.38%	1.88%	8.09%	6.74%	6.88%	8.25%	7.67%	6.61%	6.60%	7.5%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	1	2	2	1	2	0	0	2	1	2	1	2	1	1	0	0	0	0	0	1	0	1	0	0	5	1	1	2	0	5	0	0					
		0.24%	0.20%	0.13%	0.25%	0.87%	0.16%	0.22%	0.0%	0.0%	0.24%	0.18%	0.23%	0.44%	0.62%	0.17%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.95%	0.0%	0.0%	0.71%	0.61%	0.14%	0.31%	0.0%	0.73%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2572	90	150	145	47	91	172	100	1	129	92	143	46	56	97	22	129	1	84	13	54	81	30	12	75	13	132	32	144	119	72	122	69	9					
		17.99%	18.18%	19.73%	18.56%	20.52%	15.29%	18.92%	17.98%	11.11%	15.96%	17.19%	17.06%	20.26%	17.5%	16.72%	15.94%	22.27%	3.57%	16.8%	19.69%	17.70%	18.57%	18.86%	11.42%	14.94%	24.52%	18.75%	19.63%	21.55%	18.53%	15.78%	17.94%	16.27%	22.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	339	13	8	11	10	24	20	10	0	18	14	15	6	5	16	2	9	0	16	1	4	12	1	1	15	2	19	7	20	14	16	19	10	1					
		2.37%	2.62%	1.05%	1.40%	4.36%	4.03%	2.20%	1.79%	0.0%	2.22%	2.61%	1.78%	2.64%	1.56%	2.75%	1.44%	1.55%	0.0%	3.2%	1.51%	1.31%	2.75%	0.62%	0.95%	2.98%	3.77%	2.69%	4.29%	2.99%	2.18%	3.50%	2.79%	2.35%	2.5%					
37	"20. ""Политическая партия ""Единая Россия"""	4335	173	201	234	71	182	298	167	1	262	157	255	79	89	159	65	159	14	156	31	162	111	50	30	160	13	219	47	172	160	140	169	135	14					
		30.33%	34.94%	26.44%	29.96%	31.00%	30.58%	32.78%	30.03%	11.11%	32.42%	29.34%	30.42%	34.80%	27.81%	27.41%	47.10%	27.46%	49.99%	31.2%	46.96%	53.11%	25.45%	31.44%	28.57%	31.87%	24.52%	31.10%	28.83%	25.74%	24.92%	30.70%	24.85%	31.83%	35.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	2	3	0	0	1	1	0	0	1	1	0	1	3	2	1	0	1	0	1	0	0	3	1	0	2	0	2	0	1	2	0	0					
		0.20%	0.20%	0.26%	0.38%	0.0%	0.0%	0.11%	0.17%	0.0%	0.0%	0.18%	0.11%	0.0%	0.31%	0.51%	1.44%	0.17%	0.0%	0.2%	0.0%	0.32%	0.0%	0.0%	2.85%	0.19%	0.0%	0.28%	0.0%	0.29%	0.0%	0.21%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	1	2	2	0	0	2	0	0	1	1	0	0	0	3	0	2	0	4	0	2	0	0	0	2	0	0	0	0	1	3	2	0	0					
		0.19%	0.20%	0.26%	0.25%	0.0%	0.0%	0.22%	0.0%	0.0%	0.12%	0.18%	0.0%	0.0%	0.0%	0.51%	0.0%	0.34%	0.0%	0.8%	0.0%	0.65%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.15%	0.65%	0.29%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2979	83	183	179	35	138	191	125	2	139	102	157	42	82	127	14	124	7	112	8	5	115	38	18	128	6	119	24	125	152	100	184	107	8					
		20.84%	16.76%	24.07%	22.91%	15.28%	23.19%	21.01%	22.48%	22.22%	17.20%	19.06%	18.73%	18.50%	25.62%	21.89%	10.14%	21.41%	24.99%	22.4%	12.12%	1.63%	26.37%	23.89%	17.14%	25.49%	11.32%	16.90%	14.72%	18.71%	23.67%	21.92%	27.05%	25.23%	20.0%					
																																								
41	Против всех	500	16	27	22	5	13	25	12	1	37	21	33	12	10	14	2	19	1	13	5	37	9	3	7	15	5	24	10	18	25	18	34	5	2					
		3.49%	3.23%	3.55%	2.81%	2.18%	2.18%	2.75%	2.15%	11.11%	4.57%	3.92%	3.93%	5.28%	3.12%	2.41%	1.44%	3.28%	3.57%	2.6%	7.57%	12.13%	2.06%	1.88%	6.66%	2.98%	9.43%	3.40%	6.13%	2.69%	3.89%	3.94%	5.0%	1.17%	5.0%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
