Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    ТИК Моздокского района																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	764	5	10	10	10	15	10	10	10	20	15	25	15	20	15	20	5	50	164	10	15	15	10	10	10	15	10	15	10	15	10	50	50	5	10	15	5	10	5	5	5	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	407	0	7	5	6	8	8	6	2	14	9	25	9	18	11	15	2	30	120	7	6	13	5	4	4	5	2	10	5	6	5	8	0	3	8	2	0	7	0	0	3	3	1	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	339	0	6	3	6	5	3	6	3	4	22	19	4	7	8	5	0	26	10	1	93	5	3	2	2	1	7	2	1	0	0	28	18	1	3	3	2	1	2	0	0	3	2	0	2	20					
14	Число погашенных неиспользованных открепительных удостоверений	355	5	3	5	4	7	2	4	8	6	6	0	6	2	4	5	3	20	44	2	9	2	5	6	6	10	8	5	5	9	5	42	50	2	2	12	5	3	5	5	2	2	4	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	91	0	1	3	1	0	1	0	0	3	3	3	1	0	0	1	0	1	53	0	0	3	1	1	0	0	0	1	2	4	3	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3613	8	125	43	204	139	79	70	65	304	114	310	311	81	50	132	55	95	70	133	63	116	69	38	54	68	58	14	7	4	0	64	32	29	153	95	63	76	19	27	40	18	40	12	9	57					
		8.82%	5.16%	12.89%	5.01%	28.77%	10.82%	15.40%	10.64%	13.35%	12.48%	13.29%	13.35%	18.28%	13.43%	12.85%	15.17%	18.77%	6.24%	5.91%	12.84%	3.84%	12.50%	13.07%	7.60%	5.05%	3.98%	8.96%	0.65%	0.36%	0.27%	0.00%	9.03%	7.88%	16.02%	11.65%	12.65%	9.33%	4.90%	5.52%	12.27%	5.56%	6.90%	13.33%	4.63%	10.34%	5.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2807	8	118	21	31	81	53	31	50	18	84	95	119	74	51	118	25	229	290	119	107	100	86	10	9	120	60	3	57	2	0	170	127	22	83	87	30	15	13	4	0	13	12	5	6	51					
		6.85%	5.16%	12.16%	2.45%	4.37%	6.30%	10.33%	4.71%	10.27%	0.74%	9.79%	4.09%	6.99%	12.27%	13.11%	13.56%	8.53%	15.05%	24.47%	11.49%	6.52%	10.78%	16.29%	2.00%	0.84%	7.02%	9.27%	0.14%	2.94%	0.14%	0.00%	23.98%	31.28%	12.15%	6.32%	11.58%	4.44%	0.97%	3.78%	1.82%	0.00%	4.98%	4.00%	1.93%	6.90%	4.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	243	2	3	1	0	2	5	4	8	9	10	13	20	11	2	18	2	11	9	9	17	6	6	3	3	9	2	5	2	1	0	9	6	1	4	5	4	2	3	4	0	2	3	2	0	5					
		0.59%	1.29%	0.31%	0.12%	0.00%	0.16%	0.97%	0.61%	1.64%	0.37%	1.17%	0.56%	1.18%	1.82%	0.51%	2.07%	0.68%	0.72%	0.76%	0.87%	1.04%	0.65%	1.14%	0.60%	0.28%	0.53%	0.31%	0.23%	0.10%	0.07%	0.00%	1.27%	1.48%	0.55%	0.30%	0.67%	0.59%	0.13%	0.87%	1.82%	0.00%	0.77%	1.00%	0.77%	0.00%	0.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12599	22	258	350	158	329	136	159	117	1263	225	1349	586	117	91	207	78	154	125	272	1072	242	105	164	742	522	104	499	601	553	163	93	40	39	175	140	81	161	67	32	335	50	95	34	4	490					
		30.76%	14.19%	26.60%	40.79%	22.28%	25.60%	26.51%	24.16%	24.02%	51.85%	26.22%	58.10%	34.45%	19.40%	23.39%	23.79%	26.62%	10.12%	10.55%	26.25%	65.37%	26.08%	19.89%	32.80%	69.35%	30.54%	16.07%	23.11%	31.03%	37.49%	24.81%	13.12%	9.85%	21.55%	13.33%	18.64%	12.00%	10.39%	19.48%	14.55%	46.53%	19.16%	31.67%	13.13%	4.60%	45.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	354	1	25	14	14	14	11	18	4	8	19	19	18	11	3	12	5	14	11	21	11	6	3	5	5	10	3	2	8	1	0	8	8	0	10	6	4	2	1	3	0	2	8	0	0	6					
		0.86%	0.65%	2.58%	1.63%	1.97%	1.09%	2.14%	2.74%	0.82%	0.33%	2.21%	0.82%	1.06%	1.82%	0.77%	1.38%	1.71%	0.92%	0.93%	2.03%	0.67%	0.65%	0.57%	1.00%	0.47%	0.59%	0.46%	0.09%	0.41%	0.07%	0.00%	1.13%	1.97%	0.00%	0.76%	0.80%	0.59%	0.13%	0.29%	1.36%	0.00%	0.77%	2.67%	0.00%	0.00%	0.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20708	112	433	416	290	704	219	364	236	807	382	525	630	293	182	358	118	1006	653	452	349	438	233	268	247	959	397	1622	1252	901	482	332	182	88	877	396	483	1272	228	147	335	172	139	194	62	473					
		50.55%	72.26%	44.64%	48.48%	40.90%	54.79%	42.69%	55.32%	48.46%	33.13%	44.52%	22.61%	37.04%	48.59%	46.79%	41.15%	40.27%	66.10%	55.11%	43.63%	21.28%	47.20%	44.13%	53.60%	23.08%	56.11%	61.36%	75.13%	64.64%	61.08%	73.36%	46.83%	44.83%	48.62%	66.79%	52.73%	71.56%	82.06%	66.28%	66.82%	46.53%	65.90%	46.33%	74.90%	71.26%	43.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	101	1	1	1	3	5	1	3	0	4	2	3	4	2	1	2	1	8	4	4	5	6	3	3	0	3	2	1	1	0	0	7	7	0	1	3	1	1	0	2	0	3	0	1	0	1					
		0.25%	0.65%	0.10%	0.12%	0.42%	0.39%	0.19%	0.46%	0.00%	0.16%	0.23%	0.13%	0.24%	0.33%	0.26%	0.23%	0.34%	0.53%	0.34%	0.39%	0.30%	0.65%	0.57%	0.60%	0.00%	0.18%	0.31%	0.05%	0.05%	0.00%	0.00%	0.99%	1.72%	0.00%	0.08%	0.40%	0.15%	0.06%	0.00%	0.91%	0.00%	1.15%	0.00%	0.39%	0.00%	0.09%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
