Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Мясниковская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1493	УИК №1758	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №2505	УИК №2566	УИК №2616					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1845	108	124	92	119	115	151	144	97	110	63	36	61	28	21	55	79	53	109	14	70	51	63	21	61					
		10.84%	10.96%	12.20%	7.39%	11.31%	9.32%	12.44%	12.44%	8.16%	13.06%	9.84%	13.64%	12.20%	11.16%	11.93%	10.24%	8.34%	10.86%	12.51%	10.07%	13.49%	10.65%	10.16%	13.38%	12.08%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1249	57	39	51	39	34	61	107	31	122	31	5	14	22	19	35	132	64	88	18	65	76	96	24	19					
		7.33%	5.79%	3.84%	4.10%	3.71%	2.76%	5.02%	9.24%	2.61%	14.49%	4.84%	1.89%	2.80%	8.76%	10.80%	6.52%	13.94%	13.11%	10.10%	12.95%	12.52%	15.87%	15.48%	15.29%	3.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	159	9	10	7	13	15	17	6	16	10	2	3	3	2	1	3	8	2	10	4	4	4	4	0	6					
		0.93%	0.91%	0.98%	0.56%	1.24%	1.22%	1.40%	0.52%	1.35%	1.19%	0.31%	1.14%	0.60%	0.80%	0.57%	0.56%	0.84%	0.41%	1.15%	2.88%	0.77%	0.84%	0.65%	0.00%	1.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5474	387	389	240	441	476	476	379	476	207	253	75	190	67	47	186	208	139	218	41	160	97	133	40	149					
		32.15%	39.29%	38.29%	19.28%	41.92%	38.57%	39.21%	32.73%	40.03%	24.58%	39.53%	28.41%	38.00%	26.69%	26.70%	34.64%	21.96%	28.48%	25.03%	29.50%	30.83%	20.25%	21.45%	25.48%	29.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	598	40	23	52	56	62	49	71	34	21	23	14	16	4	9	18	17	7	15	2	12	7	19	0	27					
		3.51%	4.06%	2.26%	4.18%	5.32%	5.02%	4.04%	6.13%	2.86%	2.49%	3.59%	5.30%	3.20%	1.59%	5.11%	3.35%	1.80%	1.43%	1.72%	1.44%	2.31%	1.46%	3.06%	0.00%	5.35%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7280	360	395	784	352	502	427	428	510	353	253	129	202	123	75	224	482	212	403	58	197	237	279	72	223					
		42.75%	36.55%	38.88%	62.97%	33.46%	40.68%	35.17%	36.96%	42.89%	41.92%	39.53%	48.86%	40.40%	49.00%	42.61%	41.71%	50.90%	43.44%	46.27%	41.73%	37.96%	49.48%	45.00%	45.86%	44.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	90	7	9	5	8	8	7	4	1	5	3	1	4	0	2	3	4	1	5	0	1	2	7	0	3					
		0.53%	0.71%	0.89%	0.40%	0.76%	0.65%	0.58%	0.35%	0.08%	0.59%	0.47%	0.38%	0.80%	0.00%	1.14%	0.56%	0.42%	0.20%	0.57%	0.00%	0.19%	0.42%	1.13%	0.00%	0.59%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
