Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Северная																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	7	3	6	3	6	4	4	26	25	6	7	3	6	3	6	6	6	6	7	3	4	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	0	0	2	0	2	0	0	10	9	2	0	0	0	1	0	2	4	1	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	0	2	1	2	1	0	0	2	2	0	0	1	0	1	0	2	1	1	2	0	1	1					
14	Число погашенных открепительных удостоверений	115	7	3	4	3	4	4	4	16	16	4	7	3	6	2	6	4	2	5	5	3	4	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	106	9	4	6	2	3	2	5	16	14	3	6	5	6	1	8	2	2	2	4	2	3	1					
		1.77%	2.86%	4.0%	2.65%	4.0%	1.47%	1.34%	2.63%	1.32%	1.24%	1.42%	1.75%	5.61%	2.47%	1.78%	3.68%	1.06%	0.8%	1.09%	1.14%	2.56%	2.5%	1.49%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	80	0	0	5	0	4	0	2	37	22	0	0	1	1	0	0	0	0	5	2	0	0	1					
		1.34%	0.0%	0.0%	2.21%	0.0%	1.96%	0.0%	1.05%	3.06%	1.95%	0.0%	0.0%	1.12%	0.41%	0.0%	0.0%	0.0%	0.0%	2.74%	0.57%	0.0%	0.0%	1.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	118	7	2	4	1	5	4	7	30	16	3	8	1	1	3	5	4	3	2	5	3	3	1					
		1.98%	2.22%	2.0%	1.76%	2.0%	2.45%	2.68%	3.68%	2.48%	1.42%	1.42%	2.34%	1.12%	0.41%	5.35%	2.30%	2.12%	1.2%	1.09%	1.42%	3.84%	2.5%	1.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	95	5	5	2	0	3	2	1	28	30	6	1	0	2	0	0	4	2	0	2	0	1	1					
		1.59%	1.59%	5.0%	0.88%	0.0%	1.47%	1.34%	0.52%	2.32%	2.66%	2.84%	0.29%	0.0%	0.82%	0.0%	0.0%	2.12%	0.8%	0.0%	0.57%	0.0%	0.83%	1.49%					
22	"5. ""За Русь Святую"""	14	0	0	0	0	0	1	1	1	3	2	2	0	1	0	0	0	0	1	2	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.52%	0.08%	0.26%	0.94%	0.58%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.54%	0.57%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	10	1	0	1	0	0	0	0	1	4	0	0	0	0	0	1	0	1	0	0	0	1	0					
		0.16%	0.31%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.08%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.4%	0.0%	0.0%	0.0%	0.83%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	0	0	1	1	2	0	0	5	6	0	1	0	1	0	0	0	0	0	2	0	0	0					
		0.31%	0.0%	0.0%	0.44%	2.0%	0.98%	0.0%	0.0%	0.41%	0.53%	0.0%	0.29%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	2	1	1	0	1	0	0	0	0	1	0	0	2	1	2	2	0	0	0	0	0	0					
		0.21%	0.63%	1.0%	0.44%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.82%	1.78%	0.92%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	0	0	0	1	2	2	1	1	2	0	1	0	0	3	0	0	1	0	1	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	1.05%	0.16%	0.08%	0.47%	0.58%	0.0%	0.41%	0.0%	0.0%	1.59%	0.0%	0.0%	0.28%	0.0%	0.83%	0.0%					
27	"10. ""Аграрная партия России"""	357	21	3	5	4	6	4	9	43	51	13	35	7	13	2	21	13	32	14	27	20	9	5					
		5.99%	6.68%	3.0%	2.21%	8.0%	2.94%	2.68%	4.73%	3.56%	4.52%	6.16%	10.26%	7.86%	5.37%	3.57%	9.67%	6.91%	12.8%	7.69%	7.71%	25.64%	7.5%	7.46%					
28	"11. ""Истинные патриоты России"""	6	2	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.10%	0.63%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	57	5	0	1	0	2	5	0	10	10	1	1	2	3	0	6	2	1	2	3	1	2	0					
		0.95%	1.59%	0.0%	0.44%	0.0%	0.98%	3.35%	0.0%	0.82%	0.88%	0.47%	0.29%	2.24%	1.23%	0.0%	2.76%	1.06%	0.4%	1.09%	0.85%	1.28%	1.66%	0.0%					
30	"13. ""Демократическая партия России"""	15	1	0	0	0	1	0	1	2	3	0	0	0	2	0	1	0	1	1	0	0	2	0					
		0.25%	0.31%	0.0%	0.0%	0.0%	0.49%	0.0%	0.52%	0.16%	0.26%	0.0%	0.0%	0.0%	0.82%	0.0%	0.46%	0.0%	0.4%	0.54%	0.0%	0.0%	1.66%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	1	0	0	1	0	2	1	0	0	0	1	0	1	1	1	0	0	1	0	0					
		0.16%	0.0%	0.0%	0.44%	0.0%	0.0%	0.67%	0.0%	0.16%	0.08%	0.0%	0.0%	0.0%	0.41%	0.0%	0.46%	0.53%	0.4%	0.0%	0.0%	1.28%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	246	12	7	3	3	6	2	2	66	67	10	9	0	12	1	2	5	12	6	18	1	0	2					
		4.13%	3.82%	7.0%	1.32%	6.0%	2.94%	1.34%	1.05%	5.47%	5.95%	4.73%	2.63%	0.0%	4.95%	1.78%	0.92%	2.65%	4.8%	3.29%	5.14%	1.28%	0.0%	2.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	1	0	0	1	0	1	1	4	7	1	2	2	2	1	1	0	0	0	3	1	1	2					
		0.52%	0.31%	0.0%	0.0%	2.0%	0.0%	0.67%	0.52%	0.33%	0.62%	0.47%	0.58%	2.24%	0.82%	1.78%	0.46%	0.0%	0.0%	0.0%	0.85%	1.28%	0.83%	2.98%					
35	"18. ""ЛДПР"""	824	57	20	44	17	25	21	11	157	129	23	50	14	36	8	20	19	48	26	52	19	13	15					
		13.83%	18.15%	20.0%	19.46%	34.0%	12.25%	14.09%	5.78%	13.01%	11.45%	10.90%	14.66%	15.73%	14.87%	14.28%	9.21%	10.10%	19.2%	14.28%	14.85%	24.35%	10.83%	22.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	120	0	0	5	1	4	2	4	23	32	4	10	0	2	1	6	3	4	2	8	6	1	2					
		2.01%	0.0%	0.0%	2.21%	2.0%	1.96%	1.34%	2.10%	1.90%	2.84%	1.89%	2.93%	0.0%	0.82%	1.78%	2.76%	1.59%	1.6%	1.09%	2.28%	7.69%	0.83%	2.98%					
37	"20. ""Политическая партия ""Единая Россия"""	2147	121	40	91	17	122	55	53	448	420	62	135	25	97	32	83	54	55	22	139	14	44	18					
		36.04%	38.53%	40.0%	40.26%	34.0%	59.80%	36.91%	27.89%	37.14%	37.30%	29.38%	39.58%	28.08%	40.08%	57.14%	38.24%	28.72%	22.0%	12.08%	39.71%	17.94%	36.66%	26.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	0	0	0	0	1	2	2	0	4	0	0	1	0	0	0	3	0	1	0	3					
		0.30%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.16%	0.17%	0.0%	1.17%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	1.64%	0.0%	1.28%	0.0%	4.47%					
39	"22. ""Развитие предпринимательства"""	9	1	0	1	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	1	0	1	0					
		0.15%	0.31%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.28%	0.0%	0.83%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1306	60	9	45	2	15	33	70	279	235	66	57	22	48	3	45	62	67	84	56	6	30	12					
		21.92%	19.10%	9.0%	19.91%	4.0%	7.35%	22.14%	36.84%	23.13%	20.87%	31.27%	16.71%	24.71%	19.83%	5.35%	20.73%	32.97%	26.8%	46.15%	16.0%	7.69%	25.0%	17.91%					
																													
41	Против всех	219	7	4	6	1	3	13	8	33	46	10	6	7	8	1	6	10	15	9	14	3	7	2					
		3.67%	2.22%	4.0%	2.65%	2.0%	1.47%	8.72%	4.21%	2.73%	4.08%	4.73%	1.75%	7.86%	3.30%	1.78%	2.76%	5.31%	6.0%	4.94%	4.0%	3.84%	5.83%	2.98%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
