Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Верхнесалдинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311					
		2.90%	1.94%	2.71%	1.42%	2.32%	4.55%	2.24%	3.21%	1.94%	3.26%	3.33%	2.61%	0.48%	2.97%	1.81%	2.99%	3.40%	3.93%	3.47%	5.76%	3.67%	3.17%	1.65%	3.19%	2.27%	0.99%	0.00%	0.00%	0.00%	1.10%	1.25%	8.33%	2.69%					
20	3.Политическая партия «Демократическая партия России»	19	0	1	0	0	0	1	0	0	0	1	0	0	2	2	0	2	0	1	0	0	0	2	3	0	3	0	0	0	1	0	0	0					
		0.07%	0.00%	0.27%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.42%	0.16%	0.00%	0.17%	0.00%	0.08%	0.00%	0.00%	0.00%	0.18%	0.24%	0.00%	0.43%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1606	11	39	31	21	60	43	78	55	80	38	79	35	24	85	37	71	93	75	77	75	92	62	69	91	69	5	5	10	12	8	8	68					
		6.16%	5.34%	10.57%	5.49%	5.41%	8.02%	6.42%	8.07%	8.22%	8.99%	5.76%	5.16%	8.35%	5.08%	6.68%	3.69%	5.89%	7.03%	5.66%	5.41%	4.91%	6.63%	5.69%	5.51%	7.95%	9.83%	7.14%	5.75%	2.96%	4.41%	10.00%	22.22%	3.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	163	1	0	4	3	6	10	13	3	2	1	5	7	1	16	5	6	10	6	9	9	7	5	6	11	3	0	1	2	0	2	0	9					
		0.63%	0.49%	0.00%	0.71%	0.77%	0.80%	1.49%	1.35%	0.45%	0.22%	0.15%	0.33%	1.67%	0.21%	1.26%	0.50%	0.50%	0.76%	0.45%	0.63%	0.59%	0.50%	0.46%	0.48%	0.96%	0.43%	0.00%	1.15%	0.59%	0.00%	2.50%	0.00%	0.46%					
23	6.Политическая партия «Партия социальной справедливости»	62	1	2	1	1	4	3	3	2	2	0	4	1	1	0	1	4	2	3	2	4	4	4	5	4	1	0	0	0	0	0	0	3					
		0.24%	0.49%	0.54%	0.18%	0.26%	0.53%	0.45%	0.31%	0.30%	0.22%	0.00%	0.26%	0.24%	0.21%	0.00%	0.10%	0.33%	0.15%	0.23%	0.14%	0.26%	0.29%	0.37%	0.40%	0.35%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	2608	33	38	74	51	63	60	90	65	80	68	166	36	66	101	99	121	123	113	139	165	131	85	128	113	63	4	13	20	28	5	2	265					
		10.01%	16.02%	10.30%	13.10%	13.14%	8.42%	8.96%	9.32%	9.72%	8.99%	10.30%	10.84%	8.59%	13.98%	7.94%	9.88%	10.04%	9.30%	8.52%	9.76%	10.81%	9.44%	7.81%	10.22%	9.88%	8.97%	5.71%	14.94%	5.92%	10.29%	6.25%	5.56%	13.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1696	9	23	29	23	51	51	75	49	63	38	86	15	25	98	63	83	75	107	96	100	69	94	90	81	74	4	11	19	9	5	0	81					
		6.51%	4.37%	6.23%	5.13%	5.93%	6.82%	7.61%	7.76%	7.32%	7.08%	5.76%	5.62%	3.58%	5.30%	7.70%	6.29%	6.89%	5.67%	8.07%	6.74%	6.55%	4.97%	8.63%	7.19%	7.08%	10.54%	5.71%	12.64%	5.62%	3.31%	6.25%	0.00%	4.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	190	2	7	8	6	5	1	10	9	3	3	9	1	0	6	2	7	6	15	10	11	11	12	15	7	3	1	1	1	2	0	0	16					
		0.73%	0.97%	1.90%	1.42%	1.55%	0.67%	0.15%	1.04%	1.35%	0.34%	0.45%	0.59%	0.24%	0.00%	0.47%	0.20%	0.58%	0.45%	1.13%	0.70%	0.72%	0.79%	1.10%	1.20%	0.61%	0.43%	1.43%	1.15%	0.30%	0.74%	0.00%	0.00%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17911	128	235	390	262	486	450	622	450	595	452	1095	302	322	878	735	820	901	885	955	1047	980	770	858	771	429	56	56	265	205	57	22	1432					
		68.73%	62.14%	63.69%	69.03%	67.53%	64.97%	67.16%	64.39%	67.26%	66.85%	68.48%	71.52%	72.08%	68.22%	69.03%	73.35%	68.05%	68.15%	66.74%	67.06%	68.57%	70.66%	70.71%	68.53%	67.40%	61.11%	80.00%	64.37%	78.40%	75.37%	71.25%	61.11%	72.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	244	1	1	1	0	9	13	5	5	7	9	8	7	3	15	13	17	23	22	18	18	5	12	9	8	5	0	0	1	3	0	0	6					
		0.94%	0.49%	0.27%	0.18%	0.00%	1.20%	1.94%	0.52%	0.75%	0.79%	1.36%	0.52%	1.67%	0.64%	1.18%	1.30%	1.41%	1.74%	1.66%	1.26%	1.18%	0.36%	1.10%	0.72%	0.70%	0.71%	0.00%	0.00%	0.30%	1.10%	0.00%	0.00%	0.30%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
