Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Ельнинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222					
18	1.Политическая партия «Аграрная партия России»	234	19	31	36	13	32	5	2	6	4	1	4	2	8	2	4	1	1	20	3	6	6	15	13					
		3.04%	1.95%	3.78%	3.86%	1.57%	3.29%	4.00%	1.43%	3.77%	1.06%	1.02%	2.16%	1.63%	3.32%	2.00%	2.70%	1.03%	0.39%	9.57%	1.84%	2.45%	3.87%	14.85%	5.06%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	4	10	4	1	8	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	3	0	0					
		0.47%	0.41%	1.22%	0.43%	0.12%	0.82%	0.00%	0.71%	0.00%	0.00%	1.02%	0.54%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.41%	1.94%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	1	7	1	1	1	0	1	0	1	0	1	0	4	0	0	0	0	0	0	1	0	0	0					
		0.25%	0.10%	0.85%	0.11%	0.12%	0.10%	0.00%	0.71%	0.00%	0.27%	0.00%	0.54%	0.00%	1.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1179	168	186	169	124	133	11	13	10	65	24	18	18	15	20	12	4	25	42	24	21	40	14	23					
		15.30%	17.25%	22.68%	18.13%	14.94%	13.67%	8.80%	9.29%	6.29%	17.29%	24.49%	9.73%	14.63%	6.22%	20.00%	8.11%	4.12%	9.77%	20.10%	14.72%	8.57%	25.81%	13.86%	8.95%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	41	3	12	6	0	15	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0					
		0.53%	0.31%	1.46%	0.64%	0.00%	1.54%	0.80%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.48%	0.00%	0.00%	0.00%	0.99%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	7	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.16%	0.00%	0.85%	0.11%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	743	80	77	81	79	125	9	20	15	25	5	31	12	8	3	21	13	44	26	17	18	12	9	13					
		9.64%	8.21%	9.39%	8.69%	9.52%	12.85%	7.20%	14.29%	9.43%	6.65%	5.10%	16.76%	9.76%	3.32%	3.00%	14.19%	13.40%	17.19%	12.44%	10.43%	7.35%	7.74%	8.91%	5.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	528	66	63	92	64	77	9	6	19	12	4	8	14	16	4	13	1	10	11	5	10	12	5	7					
		6.85%	6.78%	7.68%	9.87%	7.71%	7.91%	7.20%	4.29%	11.95%	3.19%	4.08%	4.32%	11.38%	6.64%	4.00%	8.78%	1.03%	3.91%	5.26%	3.07%	4.08%	7.74%	4.95%	2.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	2	11	6	3	7	1	1	2	1	1	0	0	3	1	0	1	1	2	0	2	1	1	0					
		0.61%	0.21%	1.34%	0.64%	0.36%	0.72%	0.80%	0.71%	1.26%	0.27%	1.02%	0.00%	0.00%	1.24%	1.00%	0.00%	1.03%	0.39%	0.96%	0.00%	0.82%	0.65%	0.99%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4737	616	401	512	531	566	85	92	105	265	58	115	75	181	68	98	77	174	99	108	177	81	55	198					
		61.46%	63.24%	48.90%	54.94%	63.98%	58.17%	68.00%	65.71%	66.04%	70.48%	59.18%	62.16%	60.98%	75.10%	68.00%	66.22%	79.38%	67.97%	47.37%	66.26%	72.24%	52.26%	54.46%	77.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	6	12	6	5	4	0	0	2	0	1	0	0	1	0	0	0	0	0	2	1	0	0	2					
		0.54%	0.62%	1.46%	0.64%	0.60%	0.41%	0.00%	0.00%	1.26%	0.00%	1.02%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	1.23%	0.41%	0.00%	0.00%	0.78%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
