Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Территориальная избирательная комиссия г. Курчатова																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261					
19	2.Всероссийская политическая партия «Гражданская Сила»	155	16	12	8	6	4	17	4	7	7	12	11	1	2	6	7	6	9	9	5	6					
		0.67%	1.44%	0.95%	0.62%	0.50%	0.34%	1.37%	0.44%	0.57%	0.55%	0.99%	0.93%	0.09%	0.20%	0.54%	0.67%	0.57%	0.78%	0.83%	0.47%	0.49%					
20	3.Политическая партия «Демократическая партия России»	37	2	2	2	3	3	3	1	1	3	0	1	2	1	0	4	4	0	3	1	1					
		0.16%	0.18%	0.16%	0.15%	0.25%	0.26%	0.24%	0.11%	0.08%	0.24%	0.00%	0.08%	0.17%	0.10%	0.00%	0.38%	0.38%	0.00%	0.28%	0.09%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2208	120	150	111	146	113	160	63	104	158	114	101	98	83	101	108	84	106	102	83	103					
		9.59%	10.77%	11.83%	8.55%	12.07%	9.70%	12.93%	7.00%	8.52%	12.44%	9.46%	8.56%	8.43%	8.16%	9.10%	10.27%	7.92%	9.15%	9.39%	7.80%	8.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	149	7	5	9	4	19	9	6	3	7	10	11	19	6	4	7	4	7	4	3	5					
		0.65%	0.63%	0.39%	0.69%	0.33%	1.63%	0.73%	0.67%	0.25%	0.55%	0.83%	0.93%	1.63%	0.59%	0.36%	0.67%	0.38%	0.60%	0.37%	0.28%	0.40%					
23	6.Политическая партия «Партия социальной справедливости»	56	2	2	1	1	1	3	1	6	4	2	3	6	2	3	2	1	5	4	3	4					
		0.24%	0.18%	0.16%	0.08%	0.08%	0.09%	0.24%	0.11%	0.49%	0.31%	0.17%	0.25%	0.52%	0.20%	0.27%	0.19%	0.09%	0.43%	0.37%	0.28%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	2590	145	102	101	98	112	114	136	131	126	131	118	121	116	168	126	137	148	132	166	162					
		11.25%	13.02%	8.04%	7.78%	8.10%	9.61%	9.22%	15.11%	10.73%	9.92%	10.87%	10.00%	10.40%	11.41%	15.14%	11.98%	12.92%	12.77%	12.15%	15.60%	13.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3024	127	151	164	183	197	174	102	168	187	170	214	138	115	111	140	167	138	118	110	150					
		13.14%	11.40%	11.91%	12.63%	15.12%	16.91%	14.07%	11.33%	13.76%	14.72%	14.11%	18.14%	11.87%	11.31%	10.00%	13.31%	15.75%	11.91%	10.87%	10.34%	12.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	363	19	34	29	16	19	22	10	26	15	14	14	15	15	20	10	12	17	22	13	21					
		1.58%	1.71%	2.68%	2.23%	1.32%	1.63%	1.78%	1.11%	2.13%	1.18%	1.16%	1.19%	1.29%	1.47%	1.80%	0.95%	1.13%	1.47%	2.03%	1.22%	1.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13176	621	740	791	686	626	662	529	702	701	680	640	691	634	642	587	604	670	633	633	704					
		57.25%	55.75%	58.36%	60.89%	56.69%	53.73%	53.52%	58.78%	57.49%	55.20%	56.43%	54.24%	59.42%	62.34%	57.84%	55.80%	56.98%	57.81%	58.29%	59.49%	56.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	450	23	20	26	31	28	30	14	27	22	17	25	39	17	14	26	10	16	23	17	25					
		1.96%	2.06%	1.58%	2.00%	2.56%	2.40%	2.43%	1.56%	2.21%	1.73%	1.41%	2.12%	3.35%	1.67%	1.26%	2.47%	0.94%	1.38%	2.12%	1.60%	2.02%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
