11	Число полученных открепительных  удостоверений	4572	93	76	40	100	98	101	118	94	101	15	30	96	91	90	96	81	86	83	96	90	86	87	103	86	97	96	34	88	119	83	80	83	94	83	78	25	29	32	58	83	85	32	15	35	101	15	17	30	25	35	59	39	59	55	18	56	61	90	87	88	110	83	84	94	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4505	92	76	40	100	98	101	118	92	99	14	30	94	91	90	96	80	86	81	96	89	84	87	103	86	97	94	34	88	119	83	80	82	93	83	78	25	28	32	56	83	82	32	10	20	100	11	16	30	25	35	59	39	58	54	16	53	58	90	86	86	109	81	84	93	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4792	95	61	82	80	51	104	49	100	60	22	39	87	79	84	98	81	46	87	94	89	92	76	61	92	91	91	69	36	57	87	102	94	64	63	101	92	78	112	19	99	90	14	14	17	103	41	20	73	49	84	72	69	59	108	93	78	73	96	102	82	83	91	46	50	0	0	112	9	0	0	0									
14	Число неиспользованных открепительных удостоверений	67	1	0	0	0	0	0	0	2	2	1	0	2	0	0	0	1	0	2	0	1	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	2	0	3	0	5	15	1	4	1	0	0	0	0	0	1	1	2	3	3	0	1	2	1	2	0	1	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	0	0	1	0	1	3	0	1	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	3	0	0	0	2	0	0	1	0	0	0	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	5544	66	99	93	114	50	116	102	113	109	80	102	101	104	79	120	80	80	78	63	67	102	77	89	65	80	74	68	156	115	45	24	73	63	45	102	51	35	69	68	59	90	78	53	70	103	70	84	50	87	70	97	84	92	92	97	108	117	74	81	84	77	107	68	53	70	18	25	24	68	69	8									
		5.86%	6.83%	5.98%	7.76%	8.21%	5.73%	7.49%	6.56%	7.32%	8.31%	7.33%	8.31%	7.49%	7.81%	6.27%	8.87%	6.90%	8.15%	7.29%	6.08%	3.14%	6.88%	4.83%	6.81%	4.71%	4.96%	5.06%	6.58%	9.97%	7.81%	5.15%	2.43%	4.31%	3.25%	6.56%	6.82%	5.51%	4.74%	4.96%	4.99%	3.40%	5.85%	6.93%	7.98%	8.48%	7.45%	3.86%	7.29%	6.42%	7.32%	6.31%	5.46%	4.99%	5.22%	5.86%	5.83%	6.75%	7.03%	5.48%	5.25%	4.23%	4.63%	5.95%	5.92%	5.88%	3.01%	3.07%	12.02%	10.76%	3.04%	3.03%	3.03%									
20	Зюганов Геннадий Андреевич	17165	206	318	233	319	153	328	331	313	255	259	300	273	261	203	273	234	177	171	209	247	328	365	290	305	371	338	222	278	305	171	169	229	264	129	256	215	140	340	338	97	164	257	129	189	281	193	262	173	265	201	369	411	358	371	350	345	392	307	333	372	370	354	233	198	0	0	44	31	0	0	0									
		18.15%	21.33%	19.21%	19.45%	22.97%	17.55%	21.17%	21.29%	20.27%	19.44%	23.72%	24.43%	20.25%	19.59%	16.12%	20.18%	20.19%	18.02%	15.98%	20.17%	11.56%	22.12%	22.91%	22.21%	22.09%	23.00%	23.10%	21.47%	17.77%	20.72%	19.59%	17.14%	13.51%	13.64%	18.80%	17.12%	23.22%	18.94%	24.46%	24.82%	5.58%	10.66%	22.84%	19.43%	22.91%	20.32%	10.65%	22.72%	22.21%	22.29%	18.12%	20.77%	24.39%	20.33%	23.63%	21.05%	21.58%	23.54%	22.72%	21.57%	18.74%	22.26%	19.70%	20.28%	21.98%	0.00%	0.00%	21.15%	13.90%	0.00%	0.00%	0.00%									
21	Миронов Сергей Михайлович	3207	33	67	58	67	34	73	57	60	40	59	42	41	50	54	49	47	31	26	49	55	49	61	48	47	74	76	33	45	47	35	39	14	49	20	39	27	32	61	58	22	32	49	36	43	59	41	47	30	53	59	53	76	71	57	68	67	66	50	49	71	74	72	49	51	0	0	9	7	0	0	0									
		3.39%	3.42%	4.05%	4.84%	4.82%	3.90%	4.71%	3.67%	3.89%	3.05%	5.40%	3.42%	3.04%	3.75%	4.29%	3.62%	4.06%	3.16%	2.43%	4.73%	2.57%	3.30%	3.83%	3.68%	3.40%	4.59%	5.19%	3.19%	2.88%	3.19%	4.01%	3.96%	0.83%	2.53%	2.92%	2.61%	2.92%	4.33%	4.39%	4.26%	1.27%	2.08%	4.36%	5.42%	5.21%	4.27%	2.26%	4.08%	3.85%	4.46%	5.32%	2.98%	4.51%	4.03%	3.63%	4.09%	4.19%	3.96%	3.70%	3.17%	3.58%	4.45%	4.01%	4.26%	5.66%	0.00%	0.00%	4.33%	3.14%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	8443	73	120	89	125	59	137	120	101	102	93	105	116	86	82	101	99	68	78	105	162	146	163	131	134	174	144	123	113	127	64	89	164	149	75	245	105	66	196	137	65	85	133	77	119	135	87	167	94	114	96	274	251	298	160	181	159	166	135	162	270	200	191	120	86	0	0	24	28	0	0	0									
		8.93%	7.56%	7.25%	7.43%	8.99%	6.77%	8.84%	7.72%	6.54%	7.77%	8.52%	8.55%	8.61%	6.46%	6.51%	7.46%	8.54%	6.92%	7.29%	10.14%	7.58%	9.84%	10.23%	10.03%	9.70%	10.79%	9.84%	11.90%	7.23%	8.63%	7.33%	9.03%	9.68%	7.70%	10.93%	16.39%	11.34%	8.93%	14.10%	10.06%	3.74%	5.52%	11.82%	11.60%	14.42%	9.76%	4.80%	14.48%	12.07%	9.59%	8.66%	15.42%	14.90%	16.92%	10.19%	10.88%	9.94%	9.97%	9.99%	10.49%	13.60%	12.03%	10.63%	10.44%	9.54%	0.00%	0.00%	11.54%	12.56%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	59224	577	1024	716	751	572	874	933	941	791	593	668	803	812	832	798	689	619	711	598	1589	833	915	740	822	905	811	579	955	867	545	650	1204	1392	412	825	521	410	712	745	1488	1130	597	367	396	801	1404	577	428	652	671	965	842	919	868	947	899	904	776	875	1170	912	1050	666	492	2259	569	105	130	2169	2206	256									
		62.62%	59.73%	61.87%	59.77%	54.07%	65.60%	56.42%	60.00%	60.95%	60.29%	54.30%	54.40%	59.57%	60.96%	66.08%	58.98%	59.45%	63.03%	66.45%	57.72%	74.36%	56.17%	57.44%	56.66%	59.52%	56.11%	55.43%	55.99%	61.06%	58.90%	62.43%	65.92%	71.03%	71.90%	60.06%	55.18%	56.26%	55.48%	51.22%	54.70%	85.66%	73.42%	53.07%	55.27%	48.00%	57.92%	77.44%	50.04%	54.94%	54.84%	60.50%	54.31%	49.97%	52.19%	55.29%	56.95%	56.22%	54.29%	57.44%	56.67%	58.94%	54.87%	58.43%	57.96%	54.61%	96.99%	96.93%	50.48%	58.30%	96.96%	96.97%	96.97%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
