Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
"Наименование Избирательной комиссии:    Новокузнецк, Орджоникидзевская"																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823					
		1.28%	1.08%	0.88%	1.27%	0.0%	1.75%	0.84%	1.61%	1.41%	2.06%	1.16%	1.32%	1.55%	1.11%	0.75%	1.23%	0.0%	1.45%	1.18%	1.5%	0.56%	2.27%	1.61%	1.94%	1.08%	0.91%	0.67%	1.28%	1.07%	2.29%	1.32%					
28	"11. ""Истинные патриоты России"""	17	0	0	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0					
		0.05%	0.0%	0.0%	0.0%	0.71%	0.0%	0.21%	0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.14%	0.25%	0.08%	0.09%	0.07%	0.0%	0.0%	0.07%	0.07%	0.05%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	181	6	0	5	0	5	8	8	13	9	7	3	7	14	4	5	5	5	4	3	5	5	3	7	8	12	9	6	5	9	1					
		0.61%	1.08%	0.0%	0.58%	0.0%	0.62%	0.84%	0.58%	1.02%	1.23%	0.42%	0.33%	0.60%	1.20%	0.30%	0.68%	0.56%	0.45%	0.59%	0.75%	0.70%	0.63%	0.25%	0.68%	0.57%	1.00%	0.60%	0.42%	0.38%	0.53%	0.26%					
30	"13. ""Демократическая партия России"""	44	4	0	0	0	1	0	5	1	0	2	3	1	1	1	1	0	1	1	1	4	1	2	3	2	3	1	2	0	2	1					
		0.14%	0.72%	0.0%	0.0%	0.0%	0.12%	0.0%	0.36%	0.07%	0.0%	0.12%	0.33%	0.08%	0.08%	0.07%	0.13%	0.0%	0.09%	0.14%	0.25%	0.56%	0.12%	0.17%	0.29%	0.14%	0.25%	0.06%	0.14%	0.0%	0.11%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	0	1	2	1	0	0	1	3	2	2	0	1	0	0	0	0	2	2	1	0	0	0	2	3	2	2	0	3	2					
		0.11%	0.36%	0.0%	0.11%	0.71%	0.12%	0.0%	0.0%	0.07%	0.41%	0.12%	0.22%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.29%	0.5%	0.14%	0.0%	0.0%	0.0%	0.14%	0.25%	0.13%	0.14%	0.0%	0.17%	0.52%					
32	"15. ""Партия СЛОН"""	30	1	0	1	1	0	1	0	0	0	1	0	5	1	1	1	0	0	0	1	1	1	2	2	3	1	4	1	1	0	0					
		0.10%	0.18%	0.0%	0.11%	0.35%	0.0%	0.10%	0.0%	0.0%	0.0%	0.06%	0.0%	0.43%	0.08%	0.07%	0.13%	0.0%	0.0%	0.0%	0.25%	0.14%	0.12%	0.17%	0.19%	0.21%	0.08%	0.26%	0.07%	0.07%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2334	27	19	70	18	98	68	158	108	38	136	87	116	132	152	59	66	50	57	16	28	61	71	53	137	79	134	98	104	72	22					
		7.89%	4.87%	8.40%	8.13%	6.42%	12.29%	7.16%	11.60%	8.51%	5.22%	8.33%	9.57%	10.0%	11.34%	11.42%	8.09%	7.49%	4.53%	8.43%	4.0%	3.97%	7.72%	6.04%	5.15%	9.88%	6.60%	9.03%	6.97%	8.0%	4.24%	5.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	0	1	1	1	1	1	0	1	1	2	1	0	1	1	0	1	0	1	3	1	2	0	0	1	2	1	0	2	0					
		0.09%	0.18%	0.0%	0.11%	0.35%	0.12%	0.10%	0.07%	0.0%	0.13%	0.06%	0.22%	0.08%	0.0%	0.07%	0.13%	0.0%	0.09%	0.0%	0.25%	0.42%	0.12%	0.17%	0.0%	0.0%	0.08%	0.13%	0.07%	0.0%	0.11%	0.0%					
35	"18. ""ЛДПР"""	4804	134	43	149	42	125	161	227	241	116	316	181	193	178	258	134	151	96	120	58	106	139	93	91	227	217	330	28	253	336	61					
		16.25%	24.18%	19.02%	17.30%	14.99%	15.68%	16.96%	16.67%	19.00%	15.95%	19.36%	19.91%	16.63%	15.30%	19.39%	18.38%	17.15%	8.70%	17.75%	14.5%	15.03%	17.59%	7.92%	8.84%	16.37%	18.14%	22.25%	1.99%	19.46%	19.81%	16.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	281	4	1	11	3	8	7	10	18	1	15	8	16	7	10	4	0	10	4	5	5	10	14	10	14	20	17	12	9	19	9					
		0.95%	0.72%	0.44%	1.27%	1.07%	1.00%	0.73%	0.73%	1.41%	0.13%	0.91%	0.88%	1.37%	0.60%	0.75%	0.54%	0.0%	0.90%	0.59%	1.25%	0.70%	1.26%	1.19%	0.97%	1.01%	1.67%	1.14%	0.85%	0.69%	1.12%	2.38%					
37	"20. ""Политическая партия ""Единая Россия"""	14017	240	118	373	139	333	455	546	559	336	723	379	522	500	543	343	440	679	312	208	398	339	692	596	617	543	620	886	578	836	164					
		47.43%	43.32%	52.21%	43.32%	49.64%	41.78%	47.94%	40.11%	44.08%	46.21%	44.30%	41.69%	45.0%	42.99%	40.82%	47.05%	49.99%	61.55%	46.15%	52.0%	56.45%	42.91%	58.94%	57.92%	44.51%	45.40%	41.80%	63.06%	44.46%	49.29%	43.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	1	0	1	3	1	2	2	2	3	2	1	1	1	3	0	2	1	2	1	1	0	2	1	2	1	1	1	2	1					
		0.13%	0.0%	0.44%	0.0%	0.35%	0.37%	0.10%	0.14%	0.15%	0.27%	0.18%	0.22%	0.08%	0.08%	0.07%	0.41%	0.0%	0.18%	0.14%	0.5%	0.14%	0.12%	0.0%	0.19%	0.07%	0.16%	0.06%	0.07%	0.07%	0.11%	0.26%					
39	"22. ""Развитие предпринимательства"""	76	2	0	2	0	2	5	0	1	5	4	2	2	3	3	1	4	2	2	2	2	0	3	3	4	5	2	3	5	3	4					
		0.25%	0.36%	0.0%	0.23%	0.0%	0.25%	0.52%	0.0%	0.07%	0.68%	0.24%	0.22%	0.17%	0.25%	0.22%	0.13%	0.45%	0.18%	0.29%	0.5%	0.28%	0.0%	0.25%	0.29%	0.28%	0.41%	0.13%	0.21%	0.38%	0.17%	1.05%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1987	44	15	79	23	67	64	123	84	65	107	68	91	105	111	60	65	52	50	29	27	64	61	54	71	67	59	70	66	117	29					
		6.72%	7.94%	6.63%	9.17%	8.21%	8.40%	6.74%	9.03%	6.62%	8.94%	6.55%	7.48%	7.84%	9.02%	8.34%	8.23%	7.38%	4.71%	7.39%	7.25%	3.82%	8.10%	5.19%	5.24%	5.12%	5.60%	3.97%	4.98%	5.07%	6.89%	7.67%					
																																					
41	Против всех	1353	26	1	39	4	46	52	58	45	38	86	37	50	57	69	27	37	11	25	19	31	42	68	57	68	32	75	81	75	80	17					
		4.57%	4.69%	0.44%	4.52%	1.42%	5.77%	5.47%	4.26%	3.54%	5.22%	5.26%	4.07%	4.31%	4.90%	5.18%	3.70%	4.20%	0.99%	3.69%	4.75%	4.39%	5.31%	5.79%	5.53%	4.90%	2.67%	5.05%	5.76%	5.76%	4.71%	4.49%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
