Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Усть-Кутская городская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	480	2	2	2	5	2	2	3	10	16	17	5	11	10	12	10	10	19	20	26	6	13	17	12	11	16	15	21	20	22	6	13	16	20	20	16	10	5	5	10	5	10	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	100	0	0	0	0	0	0	0	0	5	2	1	1	2	0	0	4	5	5	12	2	1	0	1	3	12	1	9	9	7	0	5	0	2	2	4	1	0	0	0	1	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	65	1	1	2	1	0	0	2	0	3	1	11	3	3	0	1	2	1	4	1	1	0	0	4	0	1	0	1	1	0	3	1	0	2	2	3	1	1	0	0	1	4	2					
14	Число погашенных открепительных удостоверений	380	2	2	2	5	2	2	3	10	11	15	4	10	8	12	10	6	14	15	14	4	12	17	11	8	4	14	12	11	15	6	8	16	18	18	12	9	5	5	10	4	9	5					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	200	3	0	1	4	0	0	4	2	10	8	2	1	1	6	6	0	12	6	13	2	9	1	5	2	8	5	3	6	8	8	8	3	11	8	5	7	3	0	4	3	6	6					
		1.07%	2.38%	0.0%	1.51%	4.81%	0.0%	0.0%	4.49%	0.47%	1.12%	1.25%	0.94%	0.29%	0.25%	1.61%	1.89%	0.0%	1.44%	0.75%	1.26%	0.65%	2.12%	0.16%	0.89%	0.42%	1.02%	0.83%	0.39%	0.64%	0.90%	3.01%	1.54%	0.54%	1.68%	1.05%	0.72%	2.09%	2.23%	0.0%	0.88%	1.76%	1.31%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	169	1	5	0	2	0	0	0	2	11	10	1	2	5	4	1	3	3	12	12	5	2	7	2	8	13	3	4	11	7	1	5	2	1	8	6	1	1	0	6	1	0	1					
		0.90%	0.79%	7.35%	0.0%	2.40%	0.0%	0.0%	0.0%	0.47%	1.24%	1.56%	0.47%	0.58%	1.29%	1.07%	0.31%	1.19%	0.36%	1.5%	1.16%	1.64%	0.47%	1.12%	0.35%	1.69%	1.66%	0.50%	0.52%	1.17%	0.79%	0.37%	0.96%	0.36%	0.15%	1.05%	0.86%	0.29%	0.74%	0.0%	1.32%	0.58%	0.0%	0.28%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	571	0	0	0	0	3	2	1	10	22	13	8	5	8	14	7	5	25	18	41	11	29	12	14	19	20	27	20	25	32	5	16	24	13	35	17	17	8	1	18	8	12	6					
		3.05%	0.0%	0.0%	0.0%	0.0%	6.66%	11.11%	1.12%	2.37%	2.48%	2.03%	3.79%	1.47%	2.06%	3.77%	2.21%	1.99%	3.00%	2.25%	3.97%	3.61%	6.85%	1.93%	2.51%	4.01%	2.56%	4.50%	2.61%	2.66%	3.63%	1.88%	3.09%	4.33%	1.98%	4.63%	2.46%	5.08%	5.97%	4.0%	3.98%	4.70%	2.63%	1.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	441	2	0	1	0	0	2	0	3	10	14	2	2	11	7	14	4	26	18	47	2	5	24	15	11	25	30	19	29	19	5	16	11	12	17	12	3	1	0	11	3	3	5					
		2.36%	1.58%	0.0%	1.51%	0.0%	0.0%	11.11%	0.0%	0.71%	1.12%	2.18%	0.94%	0.58%	2.84%	1.88%	4.43%	1.59%	3.12%	2.25%	4.55%	0.65%	1.18%	3.86%	2.69%	2.32%	3.20%	5.00%	2.48%	3.09%	2.15%	1.88%	3.09%	1.98%	1.83%	2.25%	1.73%	0.89%	0.74%	0.0%	2.43%	1.76%	0.65%	1.40%					
22	"5. ""За Русь Святую"""	66	0	0	0	0	0	0	1	3	4	4	1	3	1	1	1	3	1	2	3	1	0	1	1	1	4	1	3	2	3	1	4	4	3	0	2	0	1	0	3	1	0	2					
		0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.71%	0.45%	0.62%	0.47%	0.88%	0.25%	0.26%	0.31%	1.19%	0.12%	0.25%	0.29%	0.32%	0.0%	0.16%	0.17%	0.21%	0.51%	0.16%	0.39%	0.21%	0.34%	0.37%	0.77%	0.72%	0.45%	0.0%	0.28%	0.0%	0.74%	0.0%	0.66%	0.58%	0.0%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	46	0	0	0	0	0	0	2	1	5	0	2	1	3	0	0	0	2	0	6	1	0	1	1	1	2	3	1	3	1	0	1	1	2	0	1	2	0	0	1	0	1	1					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.24%	0.23%	0.56%	0.0%	0.94%	0.29%	0.77%	0.0%	0.0%	0.0%	0.24%	0.0%	0.58%	0.32%	0.0%	0.16%	0.17%	0.21%	0.25%	0.50%	0.13%	0.32%	0.11%	0.0%	0.19%	0.18%	0.30%	0.0%	0.14%	0.59%	0.0%	0.0%	0.22%	0.0%	0.21%	0.28%					
24	"7. ""Новый курс - Автомобильная Россия"""	105	0	0	0	0	0	0	0	1	8	9	0	2	6	1	2	2	7	8	9	4	2	4	3	1	10	3	2	5	0	2	1	0	3	2	3	2	0	0	1	0	0	2					
		0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.90%	1.40%	0.0%	0.58%	1.55%	0.26%	0.63%	0.79%	0.84%	1.0%	0.87%	1.31%	0.47%	0.64%	0.53%	0.21%	1.28%	0.50%	0.26%	0.53%	0.0%	0.75%	0.19%	0.0%	0.45%	0.26%	0.43%	0.59%	0.0%	0.0%	0.22%	0.0%	0.0%	0.56%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.33%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	1	0	1	0	0	0	0	2	3	0	0	0	0	0	1	0	1	2	5	0	0	0	3	1	2	3	4	4	6	0	1	1	1	0	1	2	0	0	0	0	2	1					
		0.25%	0.79%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.47%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.12%	0.25%	0.48%	0.0%	0.0%	0.0%	0.53%	0.21%	0.25%	0.50%	0.52%	0.42%	0.68%	0.0%	0.19%	0.18%	0.15%	0.0%	0.14%	0.59%	0.0%	0.0%	0.0%	0.0%	0.43%	0.28%					
27	"10. ""Аграрная партия России"""	431	50	5	0	6	0	0	8	10	10	9	5	10	9	12	14	0	11	13	21	7	9	9	5	11	14	9	11	22	13	3	3	10	4	15	6	33	13	1	10	9	12	9					
		2.30%	39.68%	7.35%	0.0%	7.22%	0.0%	0.0%	8.98%	2.37%	1.12%	1.40%	2.36%	2.94%	2.32%	3.23%	4.43%	0.0%	1.32%	1.62%	2.03%	2.30%	2.12%	1.44%	0.89%	2.32%	1.79%	1.50%	1.43%	2.34%	1.47%	1.13%	0.58%	1.80%	0.61%	1.98%	0.86%	9.88%	9.70%	4.0%	2.21%	5.29%	2.63%	2.52%					
28	"11. ""Истинные патриоты России"""	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	1	0	1	0	0	0	0	2	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0					
		0.09%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.24%	0.25%	0.0%	0.32%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	127	4	0	0	1	2	0	2	8	5	5	1	2	5	0	2	2	9	11	2	3	2	6	3	3	1	1	3	3	5	1	3	8	3	8	3	4	0	1	1	1	2	1					
		0.67%	3.17%	0.0%	0.0%	1.20%	4.44%	0.0%	2.24%	1.90%	0.56%	0.78%	0.47%	0.58%	1.29%	0.0%	0.63%	0.79%	1.08%	1.37%	0.19%	0.98%	0.47%	0.96%	0.53%	0.63%	0.12%	0.16%	0.39%	0.32%	0.56%	0.37%	0.58%	1.44%	0.45%	1.05%	0.43%	1.19%	0.0%	4.0%	0.22%	0.58%	0.43%	0.28%					
30	"13. ""Демократическая партия России"""	55	0	0	0	0	0	0	0	0	4	1	1	2	1	1	2	1	1	1	6	2	1	0	3	0	1	0	1	4	0	3	1	3	1	3	3	0	0	0	2	0	5	1					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.15%	0.47%	0.58%	0.25%	0.26%	0.63%	0.39%	0.12%	0.12%	0.58%	0.65%	0.23%	0.0%	0.53%	0.0%	0.12%	0.0%	0.13%	0.42%	0.0%	1.13%	0.19%	0.54%	0.15%	0.39%	0.43%	0.0%	0.0%	0.0%	0.44%	0.0%	1.09%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	0	0	1	0	0	0	2	2	0	1	2	0	0	0	1	2	0	1	0	2	0	0	1	2	0	1	4	2	0	0	0	0	2	5	0	0	0	1	0	1	2					
		0.18%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.47%	0.22%	0.0%	0.47%	0.58%	0.0%	0.0%	0.0%	0.39%	0.24%	0.0%	0.09%	0.0%	0.47%	0.0%	0.0%	0.21%	0.25%	0.0%	0.13%	0.42%	0.22%	0.0%	0.0%	0.0%	0.0%	0.26%	0.72%	0.0%	0.0%	0.0%	0.22%	0.0%	0.21%	0.56%					
32	"15. ""Партия СЛОН"""	23	0	0	0	2	0	0	0	0	0	2	1	0	0	1	0	0	1	1	2	1	1	0	0	0	2	0	0	1	0	0	1	3	0	3	1	0	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.47%	0.0%	0.0%	0.26%	0.0%	0.0%	0.12%	0.12%	0.19%	0.32%	0.23%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.10%	0.0%	0.0%	0.19%	0.54%	0.0%	0.39%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1243	3	1	3	8	9	1	2	18	39	40	4	14	39	20	18	16	42	49	64	13	41	54	33	38	67	47	62	74	78	23	46	31	48	54	40	17	4	0	32	12	23	16					
		6.65%	2.38%	1.47%	4.54%	9.63%	20.0%	5.55%	2.24%	4.27%	4.40%	6.25%	1.89%	4.12%	10.07%	5.39%	5.69%	6.37%	5.04%	6.12%	6.20%	4.27%	9.69%	8.69%	5.93%	8.03%	8.58%	7.84%	8.10%	7.89%	8.86%	8.67%	8.89%	5.59%	7.33%	7.15%	5.78%	5.08%	2.98%	0.0%	7.07%	7.05%	5.04%	4.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	0	0	0	0	0	0	0	1	8	0	2	1	1	2	0	0	3	2	1	0	1	1	3	0	0	1	1	2	3	0	0	1	4	1	0	1	0	1	1	2	0	1					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.90%	0.0%	0.94%	0.29%	0.25%	0.53%	0.0%	0.0%	0.36%	0.25%	0.09%	0.0%	0.23%	0.16%	0.53%	0.0%	0.0%	0.16%	0.13%	0.21%	0.34%	0.0%	0.0%	0.18%	0.61%	0.13%	0.0%	0.29%	0.0%	4.0%	0.22%	1.17%	0.0%	0.28%					
35	"18. ""ЛДПР"""	3875	14	12	29	10	15	4	5	93	278	154	44	74	87	61	57	51	147	164	217	68	94	122	97	80	133	122	140	197	194	50	110	115	137	136	150	61	27	7	98	29	110	82					
		20.74%	11.11%	17.64%	43.93%	12.04%	33.33%	22.22%	5.61%	22.09%	31.37%	24.06%	20.85%	21.82%	22.48%	16.44%	18.03%	20.31%	17.64%	20.5%	21.04%	22.36%	22.22%	19.64%	17.44%	16.91%	17.05%	20.36%	18.30%	21.02%	22.04%	18.86%	21.27%	20.75%	20.94%	18.01%	21.70%	18.26%	20.14%	28.0%	21.68%	17.05%	24.12%	22.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	382	13	0	3	1	0	0	3	8	19	16	7	8	3	5	6	8	18	17	20	4	4	6	12	13	22	13	10	14	13	9	15	10	14	21	13	5	3	0	3	5	10	8					
		2.04%	10.31%	0.0%	4.54%	1.20%	0.0%	0.0%	3.37%	1.90%	2.14%	2.5%	3.31%	2.35%	0.77%	1.34%	1.89%	3.18%	2.16%	2.12%	1.93%	1.31%	0.94%	0.96%	2.15%	2.74%	2.82%	2.17%	1.30%	1.49%	1.47%	3.39%	2.90%	1.80%	2.14%	2.78%	1.88%	1.49%	2.23%	0.0%	0.66%	2.94%	2.19%	2.24%					
37	"20. ""Политическая партия ""Единая Россия"""	7129	21	32	21	35	10	6	48	179	295	257	87	121	141	139	124	90	324	288	359	124	142	242	225	162	266	222	339	338	323	117	178	219	274	286	302	120	47	12	170	74	203	167					
		38.15%	16.66%	47.05%	31.81%	42.16%	22.22%	33.33%	53.93%	42.51%	33.29%	40.15%	41.23%	35.69%	36.43%	37.46%	39.24%	35.85%	38.89%	36.0%	34.82%	40.78%	33.56%	38.96%	40.46%	34.24%	34.10%	37.06%	44.31%	36.07%	36.70%	44.15%	34.42%	39.53%	41.89%	37.88%	43.70%	35.92%	35.07%	48.0%	37.61%	43.52%	44.51%	46.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	1	0	0	0	0	1	3	3	0	0	0	0	6	1	1	1	0	1	0	1	1	1	0	3	2	2	3	0	3	0	1	1	3	0	0	0	0	1	0	1	1					
		0.22%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	1.12%	0.71%	0.33%	0.0%	0.0%	0.0%	0.0%	1.61%	0.31%	0.39%	0.12%	0.0%	0.09%	0.0%	0.23%	0.16%	0.17%	0.0%	0.38%	0.33%	0.26%	0.32%	0.0%	1.13%	0.0%	0.18%	0.15%	0.39%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.21%	0.28%					
39	"22. ""Развитие предпринимательства"""	66	0	1	0	0	0	0	0	0	2	4	2	5	1	1	1	1	3	2	5	0	1	7	2	3	1	2	4	2	3	1	1	2	2	5	1	0	0	0	0	0	1	0					
		0.35%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.62%	0.94%	1.47%	0.25%	0.26%	0.31%	0.39%	0.36%	0.25%	0.48%	0.0%	0.23%	1.12%	0.35%	0.63%	0.12%	0.33%	0.52%	0.21%	0.34%	0.37%	0.19%	0.36%	0.30%	0.66%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2838	9	11	7	6	2	1	9	54	105	68	33	72	58	77	56	50	151	152	145	42	52	111	100	95	161	91	106	149	128	23	94	86	91	117	95	38	20	2	73	19	47	32					
		15.19%	7.14%	16.17%	10.60%	7.22%	4.44%	5.55%	10.11%	12.82%	11.85%	10.62%	15.63%	21.23%	14.98%	20.75%	17.72%	19.92%	18.12%	19.0%	14.06%	13.81%	12.29%	17.87%	17.98%	20.08%	20.64%	15.19%	13.85%	15.90%	14.54%	8.67%	18.18%	15.52%	13.91%	15.49%	13.74%	11.37%	14.92%	8.0%	16.15%	11.17%	10.30%	8.96%					
																																																	
41	Против всех	521	2	0	0	4	1	2	0	11	36	22	7	10	7	8	3	9	25	21	38	5	18	7	19	11	18	8	22	35	26	9	10	15	23	26	18	8	6	0	10	3	7	11					
		2.78%	1.58%	0.0%	0.0%	4.81%	2.22%	11.11%	0.0%	2.61%	4.06%	3.43%	3.31%	2.94%	1.80%	2.15%	0.94%	3.58%	3.00%	2.62%	3.68%	1.64%	4.25%	1.12%	3.41%	2.32%	2.30%	1.33%	2.87%	3.73%	2.95%	3.39%	1.93%	2.70%	3.51%	3.44%	2.60%	2.39%	4.47%	0.0%	2.21%	1.76%	1.53%	3.08%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
