Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Пушкиногорская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361					
		0.08%	0.00%	0.47%	0.00%	0.22%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	637	41	36	49	42	51	44	44	36	49	26	27	12	15	29	37	33	26	15	25					
		9.79%	9.49%	8.51%	10.47%	9.05%	12.81%	10.50%	11.55%	8.70%	12.22%	7.03%	11.34%	7.27%	7.94%	7.80%	15.48%	12.27%	9.70%	7.46%	6.36%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	509	47	49	41	46	35	38	31	37	31	24	14	11	10	21	15	16	14	11	18					
		7.83%	10.88%	11.58%	8.76%	9.91%	8.79%	9.07%	8.14%	8.94%	7.73%	6.49%	5.88%	6.67%	5.29%	5.65%	6.28%	5.95%	5.22%	5.47%	4.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	5	8	5	6	3	5	4	3	6	1	2	0	3	2	3	2	4	0	1					
		0.97%	1.16%	1.89%	1.07%	1.29%	0.75%	1.19%	1.05%	0.72%	1.50%	0.27%	0.84%	0.00%	1.59%	0.54%	1.26%	0.74%	1.49%	0.00%	0.25%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3783	217	192	230	230	204	236	227	228	242	262	150	110	112	264	142	156	191	126	264					
		58.16%	50.23%	45.39%	49.15%	49.57%	51.26%	56.32%	59.58%	55.07%	60.35%	70.81%	63.03%	66.67%	59.26%	70.97%	59.41%	57.99%	71.27%	62.69%	67.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	93	18	12	4	11	7	6	6	7	3	1	1	0	2	1	2	2	5	0	5					
		1.43%	4.17%	2.84%	0.85%	2.37%	1.76%	1.43%	1.57%	1.69%	0.75%	0.27%	0.42%	0.00%	1.06%	0.27%	0.84%	0.74%	1.87%	0.00%	1.27%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
