Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Вышневолоцкая																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159									
		2.26%	5.29%	2.55%	2.13%	1.94%	1.02%	2.08%	1.46%	2.69%	0.95%	0.73%	0.89%	0.70%	2.04%	2.86%	1.49%	1.38%	2.60%	2.36%	3.28%	0.00%	0.00%	2.10%	3.39%	1.25%	1.75%	5.76%	2.33%	1.56%	3.19%	0.74%	1.05%	2.03%	3.27%	2.11%	3.17%	2.33%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	196	7	4	5	5	0	3	3	10	0	2	1	1	1	0	9	8	8	2	2	4	1	11	9	13	4	7	10	4	5	4	7	7	14	6	10	9									
		2.13%	2.06%	1.70%	1.52%	4.85%	0.00%	0.89%	2.19%	1.49%	0.00%	1.46%	0.89%	0.70%	0.68%	0.00%	1.92%	5.52%	5.19%	1.57%	3.28%	1.20%	0.48%	3.29%	1.45%	4.06%	2.34%	5.04%	2.59%	3.13%	1.60%	2.94%	7.37%	1.58%	3.05%	4.23%	2.11%	1.91%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5142	154	149	173	64	122	185	78	326	92	98	82	98	92	49	290	70	86	84	34	274	172	238	312	173	88	69	138	79	153	85	51	227	230	66	235	226									
		55.96%	45.29%	63.40%	52.74%	62.14%	62.24%	55.06%	56.93%	48.73%	87.62%	71.53%	73.21%	68.53%	62.59%	70.00%	61.83%	48.28%	55.84%	66.14%	55.74%	82.28%	81.90%	71.26%	50.32%	54.06%	51.46%	49.64%	35.75%	61.72%	48.88%	62.50%	53.68%	51.13%	50.11%	46.48%	49.68%	47.88%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	44	0	0	2	0	2	1	0	5	0	1	2	1	0	0	2	0	0	0	0	0	0	2	1	0	3	0	2	1	4	0	0	2	3	2	3	5									
		0.48%	0.00%	0.00%	0.61%	0.00%	1.02%	0.30%	0.00%	0.75%	0.00%	0.73%	1.79%	0.70%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.16%	0.00%	1.75%	0.00%	0.52%	0.78%	1.28%	0.00%	0.00%	0.45%	0.65%	1.41%	0.63%	1.06%									
24	"6. Политическая партия ""Гражданская Платформа"""	22	1	0	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	7	1	2	0	3	0	0	0	0	0	0	0	1	0									
		0.24%	0.29%	0.00%	0.91%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	1.13%	0.31%	1.17%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1410	72	36	51	17	28	96	32	119	7	18	8	14	20	12	69	23	28	15	6	25	14	36	89	64	30	19	63	29	52	13	14	80	74	0	66	71									
		15.34%	21.18%	15.32%	15.55%	16.50%	14.29%	28.57%	23.36%	17.79%	6.67%	13.14%	7.14%	9.79%	13.61%	17.14%	14.71%	15.86%	18.18%	11.81%	9.84%	7.51%	6.67%	10.78%	14.35%	20.00%	17.54%	13.67%	16.32%	22.66%	16.61%	9.56%	14.74%	18.02%	16.12%	0.00%	13.95%	15.04%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	32	1	1	4	0	1	2	0	4	0	0	0	0	0	0	2	1	0	0	0	1	0	0	3	2	2	0	2	0	1	0	0	3	0	1	0	1									
		0.35%	0.29%	0.43%	1.22%	0.00%	0.51%	0.60%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.69%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.48%	0.63%	1.17%	0.00%	0.52%	0.00%	0.32%	0.00%	0.00%	0.68%	0.00%	0.70%	0.00%	0.21%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	54	5	2	1	0	0	0	0	6	0	0	0	0	2	0	5	0	0	0	0	1	0	2	2	2	0	2	3	2	2	0	0	5	4	0	1	7									
		0.59%	1.47%	0.85%	0.30%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	1.36%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.60%	0.32%	0.63%	0.00%	1.44%	0.78%	1.56%	0.64%	0.00%	0.00%	1.13%	0.87%	0.00%	0.21%	1.48%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	10	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0									
		0.11%	0.00%	0.00%	0.30%	0.97%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.32%	0.31%	0.58%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	6	2	0	0	3	1	2	8	0	6	0	2	0	0	4	1	0	1	1	0	1	2	5	1	3	5	5	0	8	2	0	7	3	2	3	5									
		0.97%	1.76%	0.85%	0.00%	0.00%	1.53%	0.30%	1.46%	1.20%	0.00%	4.38%	0.00%	1.40%	0.00%	0.00%	0.85%	0.69%	0.00%	0.79%	1.64%	0.00%	0.48%	0.60%	0.81%	0.31%	1.75%	3.60%	1.30%	0.00%	2.56%	1.47%	0.00%	1.58%	0.65%	1.41%	0.63%	1.06%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1122	53	20	26	8	13	31	13	75	3	6	13	18	19	3	46	22	24	14	9	13	10	22	102	24	21	19	88	8	31	12	14	61	68	50	91	72									
		12.21%	15.59%	8.51%	7.93%	7.77%	6.63%	9.23%	9.49%	11.21%	2.86%	4.38%	11.61%	12.59%	12.93%	4.29%	9.81%	15.17%	15.58%	11.02%	14.75%	3.90%	4.76%	6.59%	16.45%	7.50%	12.28%	13.67%	22.80%	6.25%	9.90%	8.82%	14.74%	13.74%	14.81%	35.21%	19.24%	15.25%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	1	2	2	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	1	2	2	4	0	0	0	0	0	1	0	1	1	2	3									
		0.30%	0.29%	0.85%	0.61%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	1.36%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.32%	0.63%	2.34%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.22%	0.70%	0.42%	0.64%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	563	13	11	31	5	20	7	5	66	1	5	1	7	4	3	26	11	3	6	2	7	11	9	36	23	9	8	46	2	39	7	4	32	27	5	25	46									
		6.13%	3.82%	4.68%	9.45%	4.85%	10.20%	2.08%	3.65%	9.87%	0.95%	3.65%	0.89%	4.90%	2.72%	4.29%	5.54%	7.59%	1.95%	4.72%	3.28%	2.10%	5.24%	2.69%	5.81%	7.19%	5.26%	5.76%	11.92%	1.56%	12.46%	5.15%	4.21%	7.21%	5.88%	3.52%	5.29%	9.75%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
