Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Нефтеюганская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	88	1	3	8	11	4	2	7	6	15	3	2	14	1	0	3	0	1	1	3	2	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1769	28	62	125	52	106	125	90	155	94	80	57	114	12	27	74	31	10	71	142	31	112	11	132	19	6	3					
		7.26%	10.81%	10.58%	13.16%	5.16%	4.72%	5.52%	10.25%	11.52%	8.03%	12.60%	11.73%	10.88%	5.61%	11.74%	13.53%	1.69%	11.63%	3.37%	10.47%	4.11%	10.78%	11.34%	6.26%	8.09%	1.23%	0.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4006	50	142	269	254	333	194	224	308	322	164	58	252	34	49	116	35	10	124	270	47	286	21	346	86	4	8					
		16.45%	19.31%	24.23%	28.32%	25.22%	14.84%	8.56%	25.51%	22.90%	27.52%	25.83%	11.93%	24.05%	15.89%	21.30%	21.21%	1.91%	11.63%	5.89%	19.91%	6.23%	27.53%	21.65%	16.42%	36.60%	0.82%	2.08%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	157	6	2	16	2	8	14	3	2	10	7	4	10	2	1	9	1	0	7	8	4	19	0	12	1	6	3					
		0.64%	2.32%	0.34%	1.68%	0.20%	0.36%	0.62%	0.34%	0.15%	0.85%	1.10%	0.82%	0.95%	0.93%	0.43%	1.65%	0.05%	0.00%	0.33%	0.59%	0.53%	1.83%	0.00%	0.57%	0.43%	1.23%	0.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1795	21	37	133	101	132	134	20	104	165	77	10	20	47	42	92	22	5	63	162	32	142	7	179	31	8	9					
		7.37%	8.11%	6.31%	14.00%	10.03%	5.88%	5.91%	2.28%	7.73%	14.10%	12.13%	2.06%	1.91%	21.96%	18.26%	16.82%	1.20%	5.81%	2.99%	11.95%	4.24%	13.67%	7.22%	8.50%	13.19%	1.64%	2.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	193	2	1	17	1	10	25	3	2	17	14	7	15	2	0	5	7	1	8	13	2	11	0	19	3	2	6					
		0.79%	0.77%	0.17%	1.79%	0.10%	0.45%	1.10%	0.34%	0.15%	1.45%	2.20%	1.44%	1.43%	0.93%	0.00%	0.91%	0.38%	1.16%	0.38%	0.96%	0.27%	1.06%	0.00%	0.90%	1.28%	0.41%	1.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15914	148	333	357	582	1631	1691	521	738	538	280	336	609	110	109	243	1681	60	1808	735	627	453	57	1366	89	461	351					
		65.36%	57.14%	56.83%	37.58%	57.80%	72.68%	74.62%	59.34%	54.87%	45.98%	44.09%	69.14%	58.11%	51.40%	47.39%	44.42%	91.76%	69.77%	85.89%	54.20%	83.16%	43.60%	58.76%	64.83%	37.87%	94.27%	91.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	82	0	1	11	1	11	9	2	2	3	4	5	4	3	1	4	0	0	2	5	0	4	1	7	2	0	0					
		0.34%	0.00%	0.17%	1.16%	0.10%	0.49%	0.40%	0.23%	0.15%	0.26%	0.63%	1.03%	0.38%	1.40%	0.43%	0.73%	0.00%	0.00%	0.10%	0.37%	0.00%	0.38%	1.03%	0.33%	0.85%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
