Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Нефтеюганская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174					
19	2.Всероссийская политическая партия «Гражданская Сила»	192	4	13	16	8	31	12	18	23	6	0	0	4	3	4	0	2	11	2	11	1	9	6	5	3					
		1.03%	1.24%	0.95%	2.29%	0.96%	1.67%	0.84%	1.17%	1.50%	0.70%	0.00%	0.00%	1.26%	0.95%	0.68%	0.00%	0.40%	0.82%	0.25%	0.93%	0.65%	0.75%	2.51%	0.86%	0.66%					
20	3.Политическая партия «Демократическая партия России»	20	0	1	0	0	2	2	0	1	2	0	0	3	1	0	0	1	4	1	1	0	1	0	0	0					
		0.11%	0.00%	0.07%	0.00%	0.00%	0.11%	0.14%	0.00%	0.07%	0.23%	0.00%	0.00%	0.94%	0.32%	0.00%	0.00%	0.20%	0.30%	0.13%	0.08%	0.00%	0.08%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1412	14	131	60	70	146	120	136	115	64	38	30	36	28	36	1	28	91	49	60	9	60	16	54	20					
		7.59%	4.33%	9.56%	8.57%	8.39%	7.86%	8.42%	8.84%	7.50%	7.48%	21.71%	13.33%	11.32%	8.89%	6.16%	0.81%	5.67%	6.82%	6.18%	5.07%	5.81%	4.99%	6.69%	9.31%	4.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	68	0	3	7	8	12	6	9	1	2	0	0	1	0	3	0	1	4	5	3	0	2	1	0	0					
		0.37%	0.00%	0.22%	1.00%	0.96%	0.65%	0.42%	0.59%	0.07%	0.23%	0.00%	0.00%	0.31%	0.00%	0.51%	0.00%	0.20%	0.30%	0.63%	0.25%	0.00%	0.17%	0.42%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	0	2	1	3	10	4	6	4	0	0	0	0	0	0	0	3	3	2	3	0	1	1	0	0					
		0.23%	0.00%	0.15%	0.14%	0.36%	0.54%	0.28%	0.39%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.22%	0.25%	0.25%	0.00%	0.08%	0.42%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2841	38	219	90	151	291	219	258	265	149	35	34	38	52	69	13	43	177	135	141	14	208	50	86	66					
		15.26%	11.76%	15.97%	12.86%	18.11%	15.67%	15.37%	16.78%	17.29%	17.41%	20.00%	15.11%	11.95%	16.51%	11.82%	10.48%	8.70%	13.27%	17.02%	11.91%	9.03%	17.32%	20.92%	14.83%	14.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1180	17	87	64	41	152	91	112	105	44	12	7	15	18	20	5	27	76	44	81	8	80	22	34	18					
		6.34%	5.26%	6.35%	9.14%	4.92%	8.19%	6.39%	7.28%	6.85%	5.14%	6.86%	3.11%	4.72%	5.71%	3.42%	4.03%	5.47%	5.70%	5.55%	6.84%	5.16%	6.66%	9.21%	5.86%	3.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	533	36	45	22	28	37	64	35	39	27	1	4	3	7	5	1	2	22	49	28	2	26	4	24	22					
		2.86%	11.15%	3.28%	3.14%	3.36%	1.99%	4.49%	2.28%	2.54%	3.15%	0.57%	1.78%	0.94%	2.22%	0.86%	0.81%	0.40%	1.65%	6.18%	2.36%	1.29%	2.16%	1.67%	4.14%	4.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11626	196	817	402	482	1093	838	895	928	527	83	143	206	197	425	100	371	912	485	828	118	777	135	359	309					
		62.46%	60.68%	59.59%	57.43%	57.79%	58.86%	58.81%	58.19%	60.53%	61.57%	47.43%	63.56%	64.78%	62.54%	72.77%	80.65%	75.10%	68.37%	61.16%	69.93%	76.13%	64.70%	56.49%	61.90%	67.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	130	1	7	6	6	28	13	12	11	6	0	0	1	1	8	0	2	9	4	2	2	2	0	3	6					
		0.70%	0.31%	0.51%	0.86%	0.72%	1.51%	0.91%	0.78%	0.72%	0.70%	0.00%	0.00%	0.31%	0.32%	1.37%	0.00%	0.40%	0.67%	0.50%	0.17%	1.29%	0.17%	0.00%	0.52%	1.32%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
