Выборы Президента Российской Федерации																																									
																																									
"Наименование Избирательной комиссии:    Сочи, Хостинская"																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534					
		4.99%	1.68%	2.04%	1.62%	2.30%	3.13%	3.81%	1.06%	8.00%	3.88%	7.45%	6.65%	3.91%	5.53%	7.14%	6.99%	7.59%	7.43%	5.38%	3.39%	3.06%	4.49%	3.53%	1.96%	5.15%	7.34%	3.31%	5.32%	7.14%	6.79%	3.68%	5.70%	3.35%	6.44%	0.53%					
19	. Малышкин Олег Александрович	302	5	2	2	5	10	2	0	14	13	18	11	10	13	9	13	6	3	14	8	4	14	2	3	8	10	5	7	18	9	5	28	20	9	2					
		0.93%	0.56%	0.31%	0.18%	0.52%	1.49%	0.28%	0.00%	1.35%	0.99%	2.06%	1.04%	1.63%	0.78%	0.55%	0.97%	0.99%	0.43%	1.39%	0.68%	0.76%	1.03%	0.35%	0.54%	0.59%	1.88%	1.84%	0.58%	1.55%	0.86%	0.97%	1.61%	1.60%	0.57%	1.06%					
20	. Миронов Сергей Михайлович	124	2	2	2	2	4	4	1	6	2	3	6	5	7	5	5	1	2	3	5	4	4	4	1	2	3	0	6	5	6	2	8	6	6	0					
		0.38%	0.22%	0.31%	0.18%	0.21%	0.60%	0.56%	0.18%	0.58%	0.15%	0.34%	0.57%	0.81%	0.42%	0.31%	0.37%	0.17%	0.29%	0.30%	0.42%	0.76%	0.29%	0.71%	0.18%	0.15%	0.56%	0.00%	0.50%	0.43%	0.57%	0.39%	0.46%	0.48%	0.38%	0.00%					
21	. Путин Владимир Владимирович	24867	767	494	967	800	560	566	465	730	1013	629	746	469	1272	1144	973	444	502	715	937	428	1063	428	447	1042	377	216	962	837	785	450	1321	974	1170	174					
		76.68%	85.99%	77.43%	87.20%	83.51%	83.58%	79.94%	81.87%	70.33%	77.09%	72.13%	70.85%	76.38%	76.40%	69.80%	72.34%	73.27%	71.71%	71.22%	79.41%	81.84%	78.22%	75.62%	79.82%	76.67%	71.00%	79.41%	79.97%	71.97%	75.05%	87.04%	76.09%	77.80%	73.91%	92.55%					
22	. Хакамада Ирина Муцуовна	1391	13	32	16	32	16	18	16	80	58	61	60	19	80	76	72	28	43	82	72	19	59	33	32	68	20	6	40	40	30	12	47	51	56	4					
		4.29%	1.46%	5.02%	1.44%	3.34%	2.39%	2.54%	2.82%	7.71%	4.41%	7.00%	5.70%	3.09%	4.80%	4.64%	5.35%	4.62%	6.14%	8.17%	6.10%	3.63%	4.34%	5.83%	5.71%	5.00%	3.77%	2.21%	3.33%	3.44%	2.87%	2.32%	2.71%	4.07%	3.54%	2.13%					
23	. Харитонов Николай Михайлович	2962	72	63	89	59	45	70	43	81	138	66	114	60	126	203	134	53	73	93	80	42	94	56	50	137	63	23	86	135	106	13	188	123	181	3					
		9.13%	8.07%	9.87%	8.03%	6.16%	6.72%	9.89%	7.57%	7.80%	10.50%	7.57%	10.83%	9.77%	7.57%	12.39%	9.96%	8.75%	10.43%	9.26%	6.78%	8.03%	6.92%	9.89%	8.93%	10.08%	11.86%	8.46%	7.15%	11.61%	10.13%	2.51%	10.83%	9.82%	11.43%	1.60%					
																																									
24	Против всех	875	16	24	5	30	11	15	23	41	12	25	44	19	67	70	25	10	22	34	34	10	56	19	16	31	19	11	33	20	36	0	15	33	46	3					
		2.70%	1.79%	3.76%	0.45%	3.13%	1.64%	2.12%	4.05%	3.95%	0.91%	2.87%	4.18%	3.09%	4.02%	4.27%	1.86%	1.65%	3.14%	3.39%	2.88%	1.91%	4.12%	3.36%	2.86%	2.28%	3.58%	4.04%	2.74%	1.72%	3.44%	0.00%	0.86%	2.64%	2.91%	1.60%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
