Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Окуловская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374					
19	. Малышкин Олег Александрович	272	20	23	8	11	23	13	7	4	1	6	0	15	4	3	2	1	5	27	11	6	24	13	5	10	2	3	3	22					
		2.10%	2.53%	1.82%	1.93%	1.80%	1.92%	2.09%	1.64%	1.84%	1.59%	2.67%	0.00%	1.85%	3.15%	2.44%	1.32%	0.81%	3.18%	3.20%	1.77%	1.86%	2.62%	4.73%	1.36%	3.08%	0.71%	2.78%	0.85%	1.95%					
20	. Миронов Сергей Михайлович	124	7	12	1	3	12	5	4	2	0	4	0	3	2	0	1	0	1	6	10	4	5	2	5	2	4	6	6	17					
		0.96%	0.88%	0.95%	0.24%	0.49%	1.00%	0.80%	0.93%	0.92%	0.00%	1.78%	0.00%	0.37%	1.57%	0.00%	0.66%	0.00%	0.64%	0.71%	1.61%	1.24%	0.55%	0.73%	1.36%	0.62%	1.42%	5.56%	1.70%	1.51%					
21	. Путин Владимир Владимирович	9935	577	891	338	509	898	470	326	196	35	157	71	619	93	98	138	111	124	654	454	282	720	219	284	252	238	85	271	825					
		76.62%	72.85%	70.66%	81.64%	83.31%	75.08%	75.56%	76.17%	90.32%	55.56%	69.78%	68.27%	76.23%	73.23%	79.67%	91.39%	90.24%	78.98%	77.58%	72.87%	87.31%	78.52%	79.64%	77.38%	77.54%	84.40%	78.70%	76.99%	73.27%					
22	. Хакамада Ирина Муцуовна	263	18	38	6	6	23	11	16	2	2	6	0	13	3	0	0	0	1	23	18	3	18	6	10	3	6	2	6	23					
		2.03%	2.27%	3.01%	1.45%	0.98%	1.92%	1.77%	3.74%	0.92%	3.17%	2.67%	0.00%	1.60%	2.36%	0.00%	0.00%	0.00%	0.64%	2.73%	2.89%	0.93%	1.96%	2.18%	2.72%	0.92%	2.13%	1.85%	1.70%	2.04%					
23	. Харитонов Николай Михайлович	1685	118	206	49	58	148	91	58	11	21	34	27	122	23	20	5	8	21	97	85	17	81	25	47	42	26	7	50	188					
		12.99%	14.90%	16.34%	11.84%	9.49%	12.37%	14.63%	13.55%	5.07%	33.33%	15.11%	25.96%	15.02%	18.11%	16.26%	3.31%	6.50%	13.38%	11.51%	13.64%	5.26%	8.83%	9.09%	12.81%	12.92%	9.22%	6.48%	14.20%	16.70%					
																																			
24	Против всех	229	20	35	4	6	24	8	6	0	2	3	1	12	1	0	1	1	1	12	15	1	29	6	5	7	0	0	5	24					
		1.77%	2.53%	2.78%	0.97%	0.98%	2.01%	1.29%	1.40%	0.00%	3.17%	1.33%	0.96%	1.48%	0.79%	0.00%	0.66%	0.81%	0.64%	1.42%	2.41%	0.31%	3.16%	2.18%	1.36%	2.15%	0.00%	0.00%	1.42%	2.13%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
