Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Углегорская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
11	Число полученных открепительных  удостоверений	348	15	12	36	16	13	15	5	11	20	14	5	6	18	27	15	24	10	5	5	8	10	16	8	16	16	2					
12	Число выданных открепительных удостоверений	286	11	12	36	14	1	9	3	11	12	14	0	4	16	26	13	24	9	2	5	8	8	12	6	14	14	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	133	9	0	3	5	4	4	3	9	2	1	5	4	5	5	17	29	6	0	1	5	2	2	3	4	3	2					
14	Число неиспользованных открепительных удостоверений	62	4	0	0	2	12	6	2	0	8	0	5	2	2	1	2	0	1	3	0	0	2	4	2	2	2	0					
15	"Число открепительных удостоверений, выданных в ТИК"	52	1	0	1	0	2	2	3	3	4	4	0	1	5	4	5	4	6	3	1	0	0	2	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	551	33	12	6	4	22	26	29	50	33	62	2	11	46	53	24	38	27	6	36	2	0	13	7	1	7	1					
		4.69%	7.19%	4.53%	1.58%	3.70%	9.52%	5.20%	6.50%	5.43%	5.18%	7.18%	2.30%	5.26%	4.82%	5.22%	2.76%	4.09%	5.29%	3.64%	5.84%	1.37%	0.00%	2.90%	4.29%	0.40%	2.26%	0.71%					
19	. Малышкин Олег Александрович	419	20	6	12	3	6	22	23	35	27	46	2	17	35	21	38	21	13	1	20	6	4	15	1	14	10	1					
		3.57%	4.36%	2.26%	3.17%	2.78%	2.60%	4.40%	5.16%	3.80%	4.24%	5.32%	2.30%	8.13%	3.67%	2.07%	4.36%	2.26%	2.55%	0.61%	3.25%	4.11%	3.12%	3.34%	0.61%	5.65%	3.23%	0.71%					
20	. Миронов Сергей Михайлович	127	3	2	2	1	1	4	2	15	6	9	2	4	16	15	6	9	8	4	5	1	1	5	1	0	3	2					
		1.08%	0.65%	0.75%	0.53%	0.93%	0.43%	0.80%	0.45%	1.63%	0.94%	1.04%	2.30%	1.91%	1.68%	1.48%	0.69%	0.97%	1.57%	2.42%	0.81%	0.68%	0.78%	1.11%	0.61%	0.00%	0.97%	1.42%					
21	. Путин Владимир Владимирович	6920	306	158	218	68	126	287	252	531	354	443	58	104	517	573	518	593	302	116	356	95	97	300	103	139	193	113					
		58.90%	66.67%	59.62%	57.52%	62.96%	54.55%	57.40%	56.50%	57.72%	55.57%	51.27%	66.67%	49.76%	54.19%	56.45%	59.47%	63.90%	59.22%	70.30%	57.79%	65.07%	75.78%	66.82%	63.19%	56.05%	62.26%	80.14%					
22	. Хакамада Ирина Муцуовна	408	6	8	8	7	3	14	13	34	25	33	3	9	48	44	33	34	33	6	14	3	3	17	2	2	4	2					
		3.47%	1.31%	3.02%	2.11%	6.48%	1.30%	2.80%	2.91%	3.70%	3.92%	3.82%	3.45%	4.31%	5.03%	4.33%	3.79%	3.66%	6.47%	3.64%	2.27%	2.05%	2.34%	3.79%	1.23%	0.81%	1.29%	1.42%					
23	. Харитонов Николай Михайлович	2838	72	70	118	19	63	126	110	215	157	242	17	43	255	262	208	208	104	24	154	29	21	89	45	84	82	21					
		24.16%	15.69%	26.42%	31.13%	17.59%	27.27%	25.20%	24.66%	23.37%	24.65%	28.01%	19.54%	20.57%	26.73%	25.81%	23.88%	22.41%	20.39%	14.55%	25.00%	19.86%	16.41%	19.82%	27.61%	33.87%	26.45%	14.89%					
																																	
24	Против всех	406	16	7	15	5	7	15	15	33	28	27	3	21	27	35	37	25	22	7	24	10	2	6	3	6	9	1					
		3.46%	3.49%	2.64%	3.96%	4.63%	3.03%	3.00%	3.36%	3.59%	4.40%	3.12%	3.45%	10.05%	2.83%	3.45%	4.25%	2.69%	4.31%	4.24%	3.90%	6.85%	1.56%	1.34%	1.84%	2.42%	2.90%	0.71%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
