Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Бавлинская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035					
		0.21%	0.14%	0.0%	0.41%	0.12%	0.0%	0.0%	0.0%	0.79%	0.0%	0.34%	0.30%	0.41%	0.0%	0.26%	0.09%	0.0%	0.46%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	6	7	8	26	6	16	7	0	6	8	10	2	3	7	9	2	2	0					
		0.88%	0.85%	1.05%	1.11%	3.27%	0.86%	2.93%	0.89%	0.0%	0.75%	1.36%	1.01%	0.20%	0.32%	0.61%	0.81%	0.22%	0.23%	0.0%					
30	"13. ""Демократическая партия России"""	25	0	0	3	2	2	0	0	0	0	0	6	2	0	2	0	1	6	1					
		0.17%	0.0%	0.0%	0.41%	0.25%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.20%	0.0%	0.17%	0.0%	0.11%	0.69%	1.75%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	2	1	0	1	2	0	0	0	0	2	1	1	1	1	2	1	0					
		0.10%	0.0%	0.30%	0.13%	0.0%	0.14%	0.36%	0.0%	0.0%	0.0%	0.0%	0.20%	0.10%	0.10%	0.08%	0.09%	0.22%	0.11%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	1	3	0	0	0	0	2	0	0	2	0	1	0	3	0	0	0					
		0.09%	0.14%	0.15%	0.41%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.20%	0.0%	0.10%	0.0%	0.27%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	496	29	29	32	31	29	22	27	43	32	23	25	21	33	48	5	26	40	1					
		3.49%	4.11%	4.35%	4.47%	3.90%	4.19%	4.02%	3.43%	4.26%	4.0%	3.92%	2.53%	2.20%	3.53%	4.23%	0.45%	2.96%	4.61%	1.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	2	6	0	2	1	3	4	1	1	1	2	0	2	2	3	4	1	0					
		0.24%	0.28%	0.90%	0.0%	0.25%	0.14%	0.54%	0.50%	0.09%	0.12%	0.17%	0.20%	0.0%	0.21%	0.17%	0.27%	0.45%	0.11%	0.0%					
35	"18. ""ЛДПР"""	858	48	48	48	64	43	38	18	62	58	38	67	19	53	67	66	67	53	1					
		6.04%	6.81%	7.20%	6.71%	8.07%	6.21%	6.95%	2.29%	6.15%	7.25%	6.48%	6.78%	1.99%	5.67%	5.91%	6.00%	7.63%	6.11%	1.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	2110	163	96	104	160	127	90	35	160	98	111	173	89	73	246	50	195	136	4					
		14.85%	23.15%	14.41%	14.54%	20.17%	18.35%	16.48%	4.45%	15.87%	12.25%	18.94%	17.52%	9.32%	7.81%	21.71%	4.54%	22.23%	15.68%	7.01%					
37	"20. ""Политическая партия ""Единая Россия"""	7049	238	291	311	276	276	213	617	509	389	241	396	708	587	501	662	378	421	35					
		49.63%	33.80%	43.69%	43.49%	34.80%	39.88%	39.01%	78.59%	50.49%	48.62%	41.12%	40.12%	74.21%	62.84%	44.21%	60.23%	43.10%	48.55%	61.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	2	3	1	1	1	1	0	3	0	1	4	1	4	2	2	2	0	1					
		0.20%	0.28%	0.45%	0.13%	0.12%	0.14%	0.18%	0.0%	0.29%	0.0%	0.17%	0.40%	0.10%	0.42%	0.17%	0.18%	0.22%	0.0%	1.75%					
39	"22. ""Развитие предпринимательства"""	61	2	7	3	4	6	3	2	6	2	2	8	1	2	0	6	3	4	0					
		0.42%	0.28%	1.05%	0.41%	0.50%	0.86%	0.54%	0.25%	0.59%	0.25%	0.34%	0.81%	0.10%	0.21%	0.0%	0.54%	0.34%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1625	100	106	103	118	91	72	30	112	69	74	155	41	57	123	147	100	118	9					
		11.44%	14.20%	15.91%	14.40%	14.88%	13.15%	13.18%	3.82%	11.11%	8.62%	12.62%	15.70%	4.29%	6.10%	10.85%	13.37%	11.40%	13.61%	15.78%					
																									
41	Против всех	430	31	20	29	22	33	23	10	14	24	27	25	31	38	56	12	33	2	0					
		3.02%	4.40%	3.00%	4.05%	2.77%	4.76%	4.21%	1.27%	1.38%	3.0%	4.60%	2.53%	3.24%	4.06%	4.94%	1.09%	3.76%	0.23%	0.0%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
