Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Сивинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526					
		2.69%	0.0%	1.87%	2.05%	2.92%	1.75%	2.80%	7.35%	4.43%	1.53%	2.04%	0.0%	1.63%	3.25%	1.56%	3.40%	1.26%	5.22%	3.14%	4.84%	5.21%	2.57%	3.09%	4.65%	2.02%	1.98%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	538	12	14	36	21	34	4	2	32	6	38	5	4	34	11	8	45	15	10	20	15	59	44	34	24	6	5					
		6.49%	10.71%	8.75%	10.55%	10.24%	4.27%	3.73%	2.94%	6.76%	9.23%	11.07%	10.0%	2.17%	9.21%	17.18%	5.44%	4.73%	11.19%	5.23%	8.81%	4.88%	5.42%	5.23%	11.29%	5.39%	3.97%	2.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	405	5	7	8	11	25	1	3	18	5	15	0	13	17	1	8	57	8	9	4	13	69	47	20	16	15	10					
		4.88%	4.46%	4.37%	2.34%	5.36%	3.14%	0.93%	4.41%	3.80%	7.69%	4.37%	0.0%	7.06%	4.60%	1.56%	5.44%	6.0%	5.97%	4.71%	1.76%	4.23%	6.34%	5.59%	6.64%	3.59%	9.93%	5.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	126	1	4	6	2	14	1	0	10	1	5	0	5	4	1	3	15	4	1	0	3	16	12	5	8	1	4					
		1.52%	0.89%	2.5%	1.75%	0.97%	1.75%	0.93%	0.0%	2.11%	1.53%	1.45%	0.0%	2.71%	1.08%	1.56%	2.04%	1.57%	2.98%	0.52%	0.0%	0.97%	1.47%	1.42%	1.66%	1.79%	0.66%	2.35%					
22	"5. ""За Русь Святую"""	68	0	0	0	3	2	0	0	5	2	3	1	1	5	0	0	15	4	2	3	2	3	8	4	3	0	2					
		0.82%	0.0%	0.0%	0.0%	1.46%	0.25%	0.0%	0.0%	1.05%	3.07%	0.87%	2.0%	0.54%	1.35%	0.0%	0.0%	1.57%	2.98%	1.04%	1.32%	0.65%	0.27%	0.95%	1.32%	0.67%	0.0%	1.17%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	3	2	3	1	2	0	1	2	0	1	0	1	2	0	0	4	1	1	0	1	3	1	0	2	1	1					
		0.39%	2.67%	1.25%	0.87%	0.48%	0.25%	0.0%	1.47%	0.42%	0.0%	0.29%	0.0%	0.54%	0.54%	0.0%	0.0%	0.42%	0.74%	0.52%	0.0%	0.32%	0.27%	0.11%	0.0%	0.44%	0.66%	0.58%					
24	"7. ""Новый курс - Автомобильная Россия"""	153	0	0	4	3	8	4	0	4	0	8	0	3	7	2	6	12	2	1	3	8	27	29	7	7	5	3					
		1.84%	0.0%	0.0%	1.17%	1.46%	1.00%	3.73%	0.0%	0.84%	0.0%	2.33%	0.0%	1.63%	1.89%	3.12%	4.08%	1.26%	1.49%	0.52%	1.32%	2.60%	2.48%	3.45%	2.32%	1.57%	3.31%	1.76%					
25	"8. ""Народно-республиканская партия России"""	29	1	0	1	2	9	0	0	1	0	2	0	1	0	0	0	3	1	1	0	0	3	0	1	1	1	1					
		0.34%	0.89%	0.0%	0.29%	0.97%	1.13%	0.0%	0.0%	0.21%	0.0%	0.58%	0.0%	0.54%	0.0%	0.0%	0.0%	0.31%	0.74%	0.52%	0.0%	0.0%	0.27%	0.0%	0.33%	0.22%	0.66%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	0	0	2	0	2	0	0	1	0	4	0	0	0	0	0	3	1	4	0	0	3	1	1	3	0	0					
		0.30%	0.0%	0.0%	0.58%	0.0%	0.25%	0.0%	0.0%	0.21%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.74%	2.09%	0.0%	0.0%	0.27%	0.11%	0.33%	0.67%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1564	41	1	84	50	340	31	7	83	4	69	0	12	34	2	28	179	7	63	56	23	128	59	57	141	25	40					
		18.87%	36.60%	0.62%	24.63%	24.39%	42.71%	28.97%	10.29%	17.54%	6.15%	20.11%	0.0%	6.52%	9.21%	3.12%	19.04%	18.84%	5.22%	32.98%	24.66%	7.49%	11.76%	7.02%	18.93%	31.68%	16.55%	23.52%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.21%	0.0%	0.52%	0.44%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	1	0	7	1	7	2	4	12	0	3	3	1	8	3	0	8	0	1	2	4	8	12	2	1	4	1					
		1.14%	0.89%	0.0%	2.05%	0.48%	0.87%	1.86%	5.88%	2.53%	0.0%	0.87%	6.0%	0.54%	2.16%	4.68%	0.0%	0.84%	0.0%	0.52%	0.88%	1.30%	0.73%	1.42%	0.66%	0.22%	2.64%	0.58%					
30	"13. ""Демократическая партия России"""	33	1	2	2	0	0	0	0	1	1	3	0	2	1	1	0	4	1	0	2	2	1	1	2	3	1	2					
		0.39%	0.89%	1.25%	0.58%	0.0%	0.0%	0.0%	0.0%	0.21%	1.53%	0.87%	0.0%	1.08%	0.27%	1.56%	0.0%	0.42%	0.74%	0.0%	0.88%	0.65%	0.09%	0.11%	0.66%	0.67%	0.66%	1.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	2	1	0	0	1	0	2	0	1	0	1	1	0	0	1	1	0	0	0	2	1	1	0	0	0					
		0.20%	1.78%	1.25%	0.29%	0.0%	0.0%	0.93%	0.0%	0.42%	0.0%	0.29%	0.0%	0.54%	0.27%	0.0%	0.0%	0.10%	0.74%	0.0%	0.0%	0.0%	0.18%	0.11%	0.33%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	2	0	0	0	3	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	3	0	0	2	0	0					
		0.19%	1.78%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	3.07%	0.58%	0.0%	0.0%	0.0%	1.56%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.44%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	240	1	6	10	2	15	1	3	13	1	10	1	12	19	0	0	27	2	0	10	9	35	33	11	12	3	4					
		2.89%	0.89%	3.75%	2.93%	0.97%	1.88%	0.93%	4.41%	2.74%	1.53%	2.91%	2.0%	6.52%	5.14%	0.0%	0.0%	2.84%	1.49%	0.0%	4.40%	2.93%	3.21%	3.92%	3.65%	2.69%	1.98%	2.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	0	0	1	6	0	1	4	0	0	0	1	1	0	0	7	1	1	2	0	2	1	1	1	1	1					
		0.39%	0.89%	0.0%	0.0%	0.48%	0.75%	0.0%	1.47%	0.84%	0.0%	0.0%	0.0%	0.54%	0.27%	0.0%	0.0%	0.73%	0.74%	0.52%	0.88%	0.0%	0.18%	0.11%	0.33%	0.22%	0.66%	0.58%					
35	"18. ""ЛДПР"""	794	7	28	34	18	50	12	7	51	5	28	3	13	32	4	18	115	13	15	23	52	94	67	34	39	6	26					
		9.58%	6.24%	17.5%	9.97%	8.78%	6.28%	11.21%	10.29%	10.78%	7.69%	8.16%	6.0%	7.06%	8.67%	6.25%	12.24%	12.10%	9.70%	7.85%	10.13%	16.93%	8.63%	7.97%	11.29%	8.76%	3.97%	15.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	110	1	2	3	2	17	4	0	6	0	4	0	1	4	1	2	13	2	4	2	4	12	9	2	10	2	3					
		1.32%	0.89%	1.25%	0.87%	0.97%	2.13%	3.73%	0.0%	1.26%	0.0%	1.16%	0.0%	0.54%	1.08%	1.56%	1.36%	1.36%	1.49%	2.09%	0.88%	1.30%	1.10%	1.07%	0.66%	2.24%	1.32%	1.76%					
37	"20. ""Политическая партия ""Единая Россия"""	2380	17	58	65	31	84	29	28	123	19	91	34	63	112	26	43	282	46	53	62	114	413	340	61	106	39	41					
		28.71%	15.17%	36.25%	19.06%	15.12%	10.55%	27.10%	41.17%	26.00%	29.23%	26.53%	68.0%	34.23%	30.35%	40.62%	29.25%	29.68%	34.32%	27.74%	27.31%	37.13%	37.95%	40.47%	20.26%	23.82%	25.82%	24.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	1	1	1	5	0	0	3	0	0	0	1	1	1	0	3	1	0	0	2	0	4	1	0	0	1					
		0.32%	0.89%	0.62%	0.29%	0.48%	0.62%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.54%	0.27%	1.56%	0.0%	0.31%	0.74%	0.0%	0.0%	0.65%	0.0%	0.47%	0.33%	0.0%	0.0%	0.58%					
39	"22. ""Развитие предпринимательства"""	18	0	0	1	1	2	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	4	2	0	3	0	0					
		0.21%	0.0%	0.0%	0.29%	0.48%	0.25%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.10%	0.0%	0.0%	0.0%	0.32%	0.36%	0.23%	0.0%	0.67%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	752	12	8	44	28	87	8	1	38	17	27	1	29	46	2	13	74	8	8	12	11	114	73	23	31	28	9					
		9.07%	10.71%	5.0%	12.90%	13.65%	10.92%	7.47%	1.47%	8.03%	26.15%	7.87%	2.0%	15.76%	12.46%	3.12%	8.84%	7.78%	5.97%	4.18%	5.28%	3.58%	10.47%	8.69%	7.64%	6.96%	18.54%	5.29%					
																																	
41	Против всех	382	2	19	10	14	39	0	3	30	1	10	1	13	24	5	5	36	5	2	11	22	40	54	9	11	6	10					
		4.60%	1.78%	11.87%	2.93%	6.82%	4.89%	0.0%	4.41%	6.34%	1.53%	2.91%	2.0%	7.06%	6.50%	7.81%	3.40%	3.78%	3.73%	1.04%	4.84%	7.16%	3.67%	6.42%	2.99%	2.47%	3.97%	5.88%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
