Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Мысковская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622					
24	"7. ""Новый курс - Автомобильная Россия"""	106	1	1	9	3	2	13	5	6	2	11	4	1	3	2	4	0	1	3	3	8	3	7	5	5	4					
		0.56%	0.93%	0.38%	0.98%	0.58%	0.26%	1.40%	0.35%	0.52%	0.29%	0.89%	0.44%	0.45%	0.41%	0.35%	0.32%	0.0%	0.28%	1.81%	0.35%	0.82%	0.34%	0.80%	0.47%	0.59%	0.51%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	1	3	1	1	1	2	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0					
		0.07%	0.0%	0.0%	0.10%	0.58%	0.13%	0.10%	0.07%	0.17%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.20%	0.0%	0.60%	0.11%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	1	0	0	2	2	2	2	2	0	5	1	0	0	1	0	0	0	2	4	3	3	2	3	0					
		0.18%	0.0%	0.38%	0.0%	0.0%	0.26%	0.21%	0.14%	0.17%	0.29%	0.0%	0.55%	0.45%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.23%	0.41%	0.34%	0.34%	0.19%	0.35%	0.0%					
27	"10. ""Аграрная партия России"""	339	6	1	11	9	13	6	30	16	12	17	15	7	4	10	16	6	17	4	13	27	20	21	16	21	21					
		1.80%	5.60%	0.38%	1.20%	1.74%	1.73%	0.64%	2.13%	1.40%	1.78%	1.38%	1.66%	3.15%	0.55%	1.78%	1.30%	1.25%	4.77%	2.42%	1.55%	2.77%	2.30%	2.42%	1.53%	2.48%	2.71%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	2	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.08%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.60%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	124	1	0	5	0	3	4	4	7	6	9	9	2	5	8	9	1	3	2	9	4	10	6	6	6	5					
		0.66%	0.93%	0.0%	0.54%	0.0%	0.4%	0.43%	0.28%	0.61%	0.89%	0.73%	1.00%	0.90%	0.68%	1.42%	0.73%	0.20%	0.84%	1.21%	1.07%	0.41%	1.15%	0.69%	0.57%	0.71%	0.64%					
30	"13. ""Демократическая партия России"""	15	0	0	0	0	0	2	0	1	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	3	3					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.08%	0.14%	0.0%	0.22%	0.45%	0.0%	0.0%	0.08%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	4	1	0	0	0	2	1	0	2	0	1	0	5	2	0	0	1	1	1	1	0	0	3					
		0.13%	0.93%	0.0%	0.43%	0.19%	0.0%	0.0%	0.0%	0.17%	0.14%	0.0%	0.22%	0.0%	0.13%	0.0%	0.40%	0.41%	0.0%	0.0%	0.11%	0.10%	0.11%	0.11%	0.0%	0.0%	0.38%					
32	"15. ""Партия СЛОН"""	17	0	0	1	3	0	0	0	0	2	0	3	0	0	0	0	0	1	0	1	3	0	2	0	1	0					
		0.09%	0.0%	0.0%	0.10%	0.58%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.11%	0.30%	0.0%	0.23%	0.0%	0.11%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1207	1	11	50	19	34	66	104	73	36	92	72	5	57	33	96	14	11	4	48	67	65	58	69	49	73					
		6.43%	0.93%	4.24%	5.47%	3.68%	4.53%	7.14%	7.39%	6.39%	5.36%	7.50%	8.00%	2.25%	7.84%	5.88%	7.80%	2.92%	3.08%	2.42%	5.75%	6.89%	7.49%	6.70%	6.61%	5.79%	9.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	0	0	0	4	2	1	1	2	0	2	1	0	0	2	3	0	1	3	2	0	1	0	1	0	1					
		0.14%	0.0%	0.0%	0.0%	0.77%	0.26%	0.10%	0.07%	0.17%	0.0%	0.16%	0.11%	0.0%	0.0%	0.35%	0.24%	0.0%	0.28%	1.81%	0.23%	0.0%	0.11%	0.0%	0.09%	0.0%	0.12%					
35	"18. ""ЛДПР"""	2461	12	15	109	101	87	139	145	182	95	155	118	32	108	56	159	70	43	13	117	170	92	109	128	131	75					
		13.12%	11.21%	5.79%	11.92%	19.61%	11.6%	15.04%	10.31%	15.95%	14.15%	12.64%	13.12%	14.41%	14.85%	9.98%	12.92%	14.64%	12.07%	7.87%	14.02%	17.48%	10.61%	12.60%	12.27%	15.50%	9.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	208	1	0	13	3	4	9	20	12	14	9	7	3	15	1	19	5	5	1	5	5	15	6	20	6	10					
		1.10%	0.93%	0.0%	1.42%	0.58%	0.53%	0.97%	1.42%	1.05%	2.08%	0.73%	0.77%	1.35%	2.06%	0.17%	1.54%	1.04%	1.40%	0.60%	0.59%	0.51%	1.73%	0.69%	1.91%	0.71%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	10163	73	194	548	275	464	476	766	613	377	637	469	119	382	324	637	297	217	94	432	466	459	429	568	469	378					
		54.19%	68.22%	74.90%	59.95%	53.39%	61.86%	51.51%	54.48%	53.72%	56.18%	51.95%	52.16%	53.60%	52.54%	57.75%	51.78%	62.13%	60.95%	56.96%	51.79%	47.94%	52.94%	49.59%	54.45%	55.50%	48.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	0	3	2	0	1	0	4	1	3	2	0	1	1	3	1	3	1	2	4	3	0	0	0	0					
		0.19%	1.86%	0.0%	0.32%	0.38%	0.0%	0.10%	0.0%	0.35%	0.14%	0.24%	0.22%	0.0%	0.13%	0.17%	0.24%	0.20%	0.84%	0.60%	0.23%	0.41%	0.34%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	0	0	3	3	1	0	4	3	0	4	3	0	0	0	2	1	0	0	7	2	0	0	2	0	3					
		0.20%	0.0%	0.0%	0.32%	0.58%	0.13%	0.0%	0.28%	0.26%	0.0%	0.32%	0.33%	0.0%	0.0%	0.0%	0.16%	0.20%	0.0%	0.0%	0.83%	0.20%	0.0%	0.0%	0.19%	0.0%	0.38%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1471	7	12	55	43	53	75	139	89	62	116	92	25	46	44	93	33	27	13	40	53	69	73	70	62	80					
		7.84%	6.54%	4.63%	6.01%	8.34%	7.06%	8.11%	9.88%	7.80%	9.23%	9.46%	10.23%	11.26%	6.32%	7.84%	7.56%	6.90%	7.58%	7.87%	4.79%	5.45%	7.95%	8.43%	6.71%	7.33%	10.33%					
																																
41	Против всех	736	0	11	26	21	22	42	49	41	15	64	30	6	34	24	53	10	5	4	54	57	34	38	38	25	33					
		3.92%	0.0%	4.24%	2.84%	4.07%	2.93%	4.54%	3.48%	3.59%	2.23%	5.22%	3.33%	2.70%	4.67%	4.27%	4.30%	2.09%	1.40%	2.42%	6.47%	5.86%	3.92%	4.39%	3.64%	2.95%	4.26%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
