Выборы Президента Российской Федерации																																																		
																																																		
"Наименование Избирательной комиссии:    Челябинск, Центральная"																																																		
																																																		
Итоги голосования 																																																		
																																																		
		Сумма	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №2194					
11	Число полученных открепительных  удостоверений	2290	30	30	30	30	30	30	30	50	30	30	30	30	30	30	100	150	30	150	50	30	30	30	30	30	150	200	150	30	200	30	150	30	30	70	30	30	30	30	30	30	0	0	0					
12	Число выданных открепительных удостоверений	1347	19	28	20	10	6	7	18	31	30	19	18	23	14	18	84	80	4	87	40	19	15	19	14	18	37	87	80	26	167	19	89	18	21	61	11	28	19	18	22	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1105	13	27	30	32	15	22	15	19	22	68	11	20	12	21	17	15	18	26	34	13	43	25	27	18	33	26	21	27	40	32	18	29	31	25	33	18	10	15	43	21	0	76	44					
14	Число неиспользованных открепительных удостоверений	943	11	2	10	20	24	23	12	19	0	11	12	7	16	12	16	70	26	63	10	11	15	11	16	12	113	113	70	4	33	11	61	12	9	9	19	2	11	12	8	27	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	47	0	1	1	1	0	1	3	0	1	4	2	1	1	0	0	0	0	1	1	0	2	3	1	2	0	1	1	1	3	0	0	3	1	1	2	2	3	0	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	. Глазьев Сергей Юрьевич	2407	58	84	97	29	33	49	47	103	115	100	43	47	66	57	65	14	26	35	44	64	47	52	48	63	82	56	71	60	66	72	16	101	79	45	51	46	47	43	63	47	31	24	21					
		4.96%	4.06%	5.28%	5.62%	4.40%	4.60%	5.07%	3.79%	6.62%	7.45%	6.00%	5.26%	4.40%	5.94%	4.72%	6.81%	1.43%	3.62%	3.48%	3.88%	5.74%	5.25%	5.02%	4.82%	5.72%	5.42%	3.37%	5.00%	3.85%	4.01%	7.12%	2.00%	6.98%	5.76%	3.39%	5.30%	4.55%	5.48%	5.57%	5.40%	4.50%	4.47%	3.89%	5.75%					
19	. Малышкин Олег Александрович	743	27	21	29	15	12	12	29	15	14	27	9	23	8	15	9	17	10	15	10	12	9	22	12	21	20	27	18	24	24	12	7	14	20	33	24	20	7	11	15	49	8	10	7					
		1.53%	1.89%	1.32%	1.68%	2.28%	1.67%	1.24%	2.34%	0.96%	0.91%	1.62%	1.10%	2.16%	0.72%	1.24%	0.94%	1.74%	1.39%	1.49%	0.88%	1.08%	1.00%	2.13%	1.20%	1.91%	1.32%	1.62%	1.27%	1.54%	1.46%	1.19%	0.87%	0.97%	1.46%	2.49%	2.49%	1.98%	0.82%	1.42%	1.29%	4.69%	1.15%	1.62%	1.92%					
20	. Миронов Сергей Михайлович	424	17	21	17	3	6	10	5	11	14	15	8	6	10	7	13	5	7	12	8	9	10	7	7	12	11	9	12	22	12	7	3	17	21	6	13	7	10	2	12	7	8	2	3					
		0.87%	1.19%	1.32%	0.99%	0.46%	0.84%	1.04%	0.40%	0.71%	0.91%	0.90%	0.98%	0.56%	0.90%	0.58%	1.36%	0.51%	0.97%	1.19%	0.71%	0.81%	1.12%	0.68%	0.70%	1.09%	0.73%	0.54%	0.84%	1.41%	0.73%	0.69%	0.37%	1.17%	1.53%	0.45%	1.35%	0.69%	1.17%	0.26%	1.03%	0.67%	1.15%	0.32%	0.82%					
21	. Путин Владимир Владимирович	32159	942	1057	1131	447	486	627	812	996	890	1070	492	686	719	786	592	779	494	742	804	657	537	678	672	714	998	1155	926	1035	1171	638	637	934	876	961	607	640	595	509	805	693	495	442	232					
		66.33%	66.01%	66.48%	65.57%	67.83%	67.78%	64.91%	65.43%	64.05%	57.68%	64.19%	60.15%	64.29%	64.72%	65.12%	62.05%	79.57%	68.80%	73.68%	70.90%	58.92%	59.93%	65.51%	67.47%	64.79%	65.92%	69.45%	65.17%	66.35%	71.10%	63.11%	79.53%	64.50%	63.85%	72.47%	63.03%	63.37%	69.43%	65.93%	68.98%	66.38%	71.33%	71.64%	63.56%					
22	. Хакамада Ирина Муцуовна	4122	92	111	147	48	57	68	128	143	200	184	69	88	94	136	103	64	44	78	87	111	97	88	90	92	141	142	136	150	125	99	57	158	111	82	76	90	76	57	99	48	28	17	11					
		8.50%	6.45%	6.98%	8.52%	7.28%	7.95%	7.04%	10.31%	9.20%	12.96%	11.04%	8.44%	8.25%	8.46%	11.27%	10.80%	6.54%	6.13%	7.75%	7.67%	9.96%	10.83%	8.50%	9.04%	8.35%	9.31%	8.54%	9.57%	9.62%	7.59%	9.79%	7.12%	10.91%	8.09%	6.18%	7.89%	8.91%	8.87%	7.38%	8.48%	4.60%	4.03%	2.76%	3.01%					
23	. Харитонов Николай Михайлович	5629	218	212	178	86	81	136	148	195	197	163	136	147	136	148	109	30	85	54	119	192	132	125	122	141	184	174	141	160	144	127	19	150	202	120	131	136	84	119	99	119	65	92	73					
		11.61%	15.28%	13.33%	10.32%	13.05%	11.30%	14.08%	11.93%	12.54%	12.77%	9.78%	16.63%	13.78%	12.24%	12.26%	11.43%	3.06%	11.84%	5.36%	10.49%	17.22%	14.73%	12.08%	12.25%	12.79%	12.15%	10.46%	9.92%	10.26%	8.74%	12.56%	2.37%	10.36%	14.72%	9.05%	13.60%	13.47%	9.80%	15.41%	8.48%	11.40%	9.37%	14.91%	20.00%					
																																																		
24	Против всех	2721	67	73	117	24	36	57	68	81	106	101	49	62	70	50	60	68	52	66	53	70	54	56	41	52	69	97	104	103	103	52	60	68	59	63	57	64	35	28	59	69	57	25	16					
		5.61%	4.70%	4.59%	6.78%	3.64%	5.02%	5.90%	5.48%	5.21%	6.87%	6.06%	5.99%	5.81%	6.30%	4.14%	6.29%	6.95%	7.24%	6.55%	4.67%	6.28%	6.03%	5.41%	4.12%	4.72%	4.56%	5.83%	7.32%	6.60%	6.25%	5.14%	7.49%	4.70%	4.30%	4.75%	5.92%	6.34%	4.08%	3.63%	5.06%	6.61%	8.21%	4.05%	4.38%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
