Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Буденновская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297					
		46.70%	52.48%	60.19%	49.42%	45.94%	37.44%	34.36%	48.02%	46.67%	42.99%	61.63%	36.26%	45.30%	36.10%	43.43%	47.94%	41.27%	32.63%	40.64%	45.33%	33.67%	63.97%	47.19%	39.86%	38.56%	56.52%	51.16%	44.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	6	4	2	6	8	10	1	16	1	2	6	4	2	2	6	3	4	1	2	1	4	2	0	3	3	0	0					
		0.50%	0.50%	0.94%	0.46%	0.80%	1.37%	0.65%	0.56%	1.29%	0.16%	0.14%	0.56%	0.42%	0.53%	0.22%	0.60%	0.31%	0.52%	0.46%	0.28%	0.51%	0.24%	0.30%	0.00%	0.54%	0.54%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
