Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Урмарская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883					
14	Число погашенных неиспользованных открепительных удостоверений	639	44	27	0	23	0	18	13	2	0	4	6	8	21	37	10	0	20	10	30	19	14	0	15	20	42	35	4	15	0	48	19	15	8	11	3	18	25	15	16	0	0	10	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	2	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1490	177	187	77	25	30	13	34	15	29	30	15	13	15	64	4	12	11	0	61	8	16	23	21	27	48	95	44	5	20	40	15	9	12	36	11	58	28	7	18	96	27	8	6					
		11.57%	14.37%	14.55%	10.68%	9.47%	9.46%	8.02%	13.44%	16.85%	16.20%	11.67%	9.15%	9.77%	9.43%	15.50%	7.41%	16.90%	7.43%	0.00%	9.27%	4.71%	11.19%	14.38%	15.00%	16.27%	9.56%	12.15%	12.79%	6.02%	9.39%	7.58%	7.50%	8.57%	8.96%	9.28%	7.97%	11.13%	7.89%	7.37%	8.29%	17.39%	11.84%	20.51%	7.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1131	116	148	47	28	58	18	10	6	6	16	25	10	13	33	6	10	15	3	70	10	7	15	10	8	40	76	24	4	21	31	14	10	8	20	10	42	39	16	26	45	13	0	4					
		8.78%	9.42%	11.52%	6.52%	10.61%	18.30%	11.11%	3.95%	6.74%	3.35%	6.23%	15.24%	7.52%	8.18%	7.99%	11.11%	14.08%	10.14%	7.14%	10.64%	5.88%	4.90%	9.38%	7.14%	4.82%	7.97%	9.72%	6.98%	4.82%	9.86%	5.87%	7.00%	9.52%	5.97%	5.15%	7.25%	8.06%	10.99%	16.84%	11.98%	8.15%	5.70%	0.00%	5.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	102	17	13	5	1	3	0	1	2	2	4	0	2	2	0	0	0	1	1	1	1	0	1	0	0	8	10	3	2	1	1	1	0	1	1	0	3	2	1	5	5	0	0	1					
		0.79%	1.38%	1.01%	0.69%	0.38%	0.95%	0.00%	0.40%	2.25%	1.12%	1.56%	0.00%	1.50%	1.26%	0.00%	0.00%	0.00%	0.68%	2.38%	0.15%	0.59%	0.00%	0.63%	0.00%	0.00%	1.59%	1.28%	0.87%	2.41%	0.47%	0.19%	0.50%	0.00%	0.75%	0.26%	0.00%	0.58%	0.56%	1.05%	2.30%	0.91%	0.00%	0.00%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2711	365	363	133	80	62	37	55	17	54	63	24	28	54	91	12	16	49	5	108	61	29	26	28	26	128	197	71	13	22	63	27	17	30	36	10	48	35	19	30	110	36	11	22					
		21.05%	29.63%	28.25%	18.45%	30.30%	19.56%	22.84%	21.74%	19.10%	30.17%	24.51%	14.63%	21.05%	33.96%	22.03%	22.22%	22.54%	33.11%	11.90%	16.41%	35.88%	20.28%	16.25%	20.00%	15.66%	25.50%	25.19%	20.64%	15.66%	10.33%	11.93%	13.50%	16.19%	22.39%	9.28%	7.25%	9.21%	9.86%	20.00%	13.82%	19.93%	15.79%	28.21%	28.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	68	6	14	4	0	0	2	0	1	2	6	0	2	0	0	0	0	2	0	2	0	1	0	1	1	2	5	2	0	0	2	0	0	0	2	0	0	1	1	3	4	2	0	0					
		0.53%	0.49%	1.09%	0.55%	0.00%	0.00%	1.23%	0.00%	1.12%	1.12%	2.33%	0.00%	1.50%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.30%	0.00%	0.70%	0.00%	0.71%	0.60%	0.40%	0.64%	0.58%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.28%	1.05%	1.38%	0.72%	0.88%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7075	533	530	444	121	157	91	147	48	82	128	94	77	64	212	29	31	61	33	401	84	86	93	78	99	270	378	186	56	149	376	135	66	79	279	106	366	247	50	132	270	149	16	42					
		54.93%	43.26%	41.25%	61.58%	45.83%	49.53%	56.17%	58.10%	53.93%	45.81%	49.81%	57.32%	57.89%	40.25%	51.33%	53.70%	43.66%	41.22%	78.57%	60.94%	49.41%	60.14%	58.13%	55.71%	59.64%	53.78%	48.34%	54.07%	67.47%	69.95%	71.21%	67.50%	62.86%	58.96%	71.91%	76.81%	70.25%	69.58%	52.63%	60.83%	48.91%	65.35%	41.03%	55.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	2	1	2	0	0	1	0	0	2	1	0	1	2	0	0	1	0	3	0	1	0	0	0	2	1	2	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0					
		0.22%	0.08%	0.16%	0.14%	0.76%	0.00%	0.00%	0.40%	0.00%	0.00%	0.78%	0.61%	0.00%	0.63%	0.48%	0.00%	0.00%	0.68%	0.00%	0.46%	0.00%	0.70%	0.00%	0.00%	0.00%	0.40%	0.13%	0.58%	0.00%	0.00%	0.19%	0.50%	0.00%	0.00%	0.00%	0.00%	0.19%	0.28%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
