Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Урмарская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873					
		6.29%	6.43%	9.42%	4.23%	4.40%	4.60%	6.01%	3.73%	2.63%	4.10%	5.26%	1.03%	2.61%	5.50%	18.37%	17.19%	2.35%	7.06%	8.33%	6.33%	3.23%	4.23%	7.26%	8.14%	8.89%	7.94%	7.46%	5.66%	4.90%	1.03%	2.18%	3.70%	5.77%	3.36%	5.54%	6.47%	8.17%	3.27%	7.08%	2.98%	6.60%	3.45%	4.26%	0.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	123	13	8	9	7	7	0	2	2	0	9	1	1	1	5	2	1	1	0	10	2	1	3	1	2	3	8	6	2	0	2	0	1	0	1	1	2	1	1	2	2	2	0	1					
		0.81%	0.89%	0.52%	1.00%	2.20%	1.79%	0.00%	0.62%	2.63%	0.00%	2.79%	0.52%	0.65%	0.50%	1.04%	3.13%	1.18%	0.59%	0.00%	1.32%	1.08%	0.70%	1.68%	0.58%	1.11%	0.42%	0.90%	1.62%	0.82%	0.00%	0.34%	0.00%	0.96%	0.00%	0.23%	0.72%	0.36%	0.25%	0.88%	0.85%	0.30%	0.77%	0.00%	0.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10879	959	989	708	206	276	125	267	51	194	219	128	115	115	303	33	66	121	50	553	124	104	105	125	138	531	649	261	206	88	509	162	78	101	314	102	415	311	87	166	502	219	29	75					
		71.99%	65.64%	64.68%	78.75%	64.78%	70.59%	68.31%	82.92%	67.11%	79.51%	67.80%	65.98%	75.16%	57.50%	63.26%	51.56%	77.65%	71.18%	83.33%	72.96%	66.67%	73.24%	58.66%	72.67%	76.67%	73.96%	73.33%	70.35%	84.08%	90.72%	85.55%	75.00%	75.00%	67.79%	72.52%	73.38%	73.71%	78.14%	76.99%	70.64%	75.26%	83.91%	61.70%	70.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	8	3	2	1	1	1	0	0	0	3	1	1	0	2	2	1	0	0	3	0	0	0	2	0	5	3	4	3	0	2	1	0	0	0	2	8	3	1	1	1	1	0	0					
		0.44%	0.55%	0.20%	0.22%	0.31%	0.26%	0.55%	0.00%	0.00%	0.00%	0.93%	0.52%	0.65%	0.00%	0.42%	3.13%	1.18%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	1.16%	0.00%	0.70%	0.34%	1.08%	1.22%	0.00%	0.34%	0.46%	0.00%	0.00%	0.00%	1.44%	1.42%	0.75%	0.88%	0.43%	0.15%	0.38%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
